vamb.spades.298_1_1	K02035
vamb.spades.298_206_5	K08972
vamb.spades.298_206_6	K02968
vamb.spades.298_207_1	K07301
vamb.spades.298_207_2	K03574
vamb.spades.298_208_2	K01955
vamb.spades.298_208_3	K01956
vamb.spades.298_208_4	K00821
vamb.spades.298_208_5	K00930
vamb.spades.298_208_6	K00620
vamb.spades.298_208_7	K00145
vamb.spades.298_208_8	K05829
vamb.spades.298_208_10	K03408
vamb.spades.298_208_11	K04069
vamb.spades.298_209_2	K00575
vamb.spades.298_209_3	K01845
vamb.spades.298_209_5	K01698
vamb.spades.298_209_6	K02302
vamb.spades.298_209_6	K02303
vamb.spades.298_209_6	K13542

vamb.spades.298_209_7	K01749
vamb.spades.298_209_8	K02492
vamb.spades.298_209_9	K02304
vamb.spades.298_209_10	K00805
vamb.spades.298_210_1	K03798
vamb.spades.298_210_3	K01095
vamb.spades.298_210_4	K00995
vamb.spades.298_210_5	K14441
vamb.spades.298_210_7	K03466
vamb.spades.298_211_2	K06907
vamb.spades.298_213_1	K06296
vamb.spades.298_213_2	K06297
vamb.spades.298_214_1	K02404
vamb.spades.298_214_2	K04562
vamb.spades.298_214_4	K03412
vamb.spades.298_215_7	K07139
vamb.spades.298_215_10	K02990
vamb.spades.298_215_11	K03111
vamb.spades.298_215_12	K02963
vamb.spades.298_215_13	K00027
vamb.spades.298_216_2	K07447
vamb.spades.298_216_5	K01872
vamb.spades.298_217_1	K03311
vamb.spades.298_218_1	K02338
vamb.spades.298_218_2	K03629
vamb.spades.298_219_2	K01996
vamb.spades.298_219_3	K01995
vamb.spades.298_219_4	K01998
vamb.spades.298_220_2	K01673
vamb.spades.298_221_1	K02050
vamb.spades.298_221_2	K02049
vamb.spades.298_222_1	K03458
vamb.spades.298_222_2	K20810
vamb.spades.298_222_3	K00926
vamb.spades.298_222_4	K12527
vamb.spades.298_222_7	K01751
vamb.spades.298_223_5	K00156
vamb.spades.298_223_5	K00158
vamb.spades.298_223_5	K01577
vamb.spades.298_223_5	K01652

vamb.spades.298_223_6	K01537
vamb.spades.298_224_2	K06905
vamb.spades.298_226_2	K19091
vamb.spades.298_226_3	K01951
vamb.spades.298_226_4	K00760
vamb.spades.298_226_6	K04077
vamb.spades.298_226_7	K04078
vamb.spades.298_226_8	K01934
vamb.spades.298_227_1	K03406
vamb.spades.298_228_1	K00059
vamb.spades.298_228_2	K00645
vamb.spades.298_228_3	K02371
vamb.spades.298_228_4	K00648
vamb.spades.298_228_5	K03621
vamb.spades.298_228_7	K02911
vamb.spades.298_228_8	K07040
vamb.spades.298_228_9	K00625
vamb.spades.298_229_1	K01874
vamb.spades.298_229_2	K03424
vamb.spades.298_229_4	K05985
vamb.spades.298_229_5	K02528
vamb.spades.298_230_2	K02003
vamb.spades.298_230_3	K02004
vamb.spades.298_230_4	K02005
vamb.spades.298_231_4	K01006
vamb.spades.298_231_5	K09773
vamb.spades.298_231_8	K01752
vamb.spades.298_231_10	K01752
vamb.spades.298_231_11	K01754
vamb.spades.298_233_3	K01916
vamb.spades.298_234_1	K02032
vamb.spades.298_234_2	K02031
vamb.spades.298_234_2	K15583

vamb.spades.298_234_3	K02034
vamb.spades.298_234_4	K02033
vamb.spades.298_235_1	K01870
vamb.spades.298_235_3	K00605
vamb.spades.298_235_4	K02437
vamb.spades.298_235_5	K00282
vamb.spades.298_235_6	K00283
vamb.spades.298_237_6	K09807
vamb.spades.298_237_7	K06888
vamb.spades.298_238_1	K06180
vamb.spades.298_238_2	K02825
vamb.spades.298_239_2	K09777
vamb.spades.298_239_3	K00942
vamb.spades.298_239_4	K03060
vamb.spades.298_239_5	K01598
vamb.spades.298_239_5	K13038

vamb.spades.298_239_6	K00789
vamb.spades.298_239_7	K04066
vamb.spades.298_239_8	K01462
vamb.spades.298_239_9	K00604
vamb.spades.298_239_10	K09729
vamb.spades.298_239_11	K06973
vamb.spades.298_239_12	K03500
vamb.spades.298_239_13	K06941
vamb.spades.298_239_15	K20074
vamb.spades.298_240_1	K01893
vamb.spades.298_240_2	K07710
vamb.spades.298_241_1	K03151
vamb.spades.298_241_3	K10563
vamb.spades.298_242_1	K02347
vamb.spades.298_242_3	K08303
vamb.spades.298_243_1	K06383
vamb.spades.298_244_1	K00609
vamb.spades.298_244_2	K01465
vamb.spades.298_244_3	K01591
vamb.spades.298_244_4	K00762
vamb.spades.298_244_5	K02823
vamb.spades.298_245_1	K19221
vamb.spades.298_245_2	K21471
vamb.spades.298_246_1	K19118
vamb.spades.298_246_2	K19117
vamb.spades.298_246_3	K19119
vamb.spades.298_246_4	K07012
vamb.spades.298_248_2	K04485
vamb.spades.298_248_3	K03696
vamb.spades.298_248_4	K19405
vamb.spades.298_248_5	K19411
vamb.spades.298_250_1	K00656
vamb.spades.298_250_1	K20038

vamb.spades.298_251_1	K01912
vamb.spades.298_251_2	K01912
vamb.spades.298_251_7	K07391
vamb.spades.298_251_11	K01971
vamb.spades.298_251_12	K04096
vamb.spades.298_252_1	K07080
vamb.spades.298_252_2	K19814
vamb.spades.298_253_3	K01916
vamb.spades.298_254_1	K02338
vamb.spades.298_254_2	K02313
vamb.spades.298_255_1	K07082
vamb.spades.298_256_2	K10907
vamb.spades.298_256_6	K06153
vamb.spades.298_257_1	K02056
vamb.spades.298_257_2	K07335
vamb.spades.298_257_3	K03816
vamb.spades.298_259_1	K01493
vamb.spades.298_259_2	K00761
vamb.spades.298_259_3	K00600
vamb.spades.298_259_5	K01808
vamb.spades.298_259_6	K01104
vamb.spades.298_259_6	K20201

vamb.spades.298_260_2	K00615
vamb.spades.298_260_3	K01733
vamb.spades.298_261_2	K10914
vamb.spades.298_261_2	K21563

vamb.spades.298_261_5	K03409
vamb.spades.298_262_1	K01448
vamb.spades.298_262_2	K06990
vamb.spades.298_262_2	K09141

vamb.spades.298_263_1	K00928
vamb.spades.298_263_2	K00872
vamb.spades.298_263_3	K00003
vamb.spades.298_263_4	K06209
vamb.spades.298_263_5	K06398
vamb.spades.298_264_1	K00059
vamb.spades.298_264_2	K02078
vamb.spades.298_264_4	K09458
vamb.spades.298_264_5	K03685
vamb.spades.298_264_7	K03529
vamb.spades.298_266_1	K06200
vamb.spades.298_267_1	K10117
vamb.spades.298_267_2	K21071
vamb.spades.298_267_4	K03710
vamb.spades.298_267_5	K03439
vamb.spades.298_268_3	K00817
vamb.spades.298_268_4	K11618
vamb.spades.298_269_1	K00943
vamb.spades.298_269_2	K09770
vamb.spades.298_270_1	K02068
vamb.spades.298_270_2	K02069
vamb.spades.298_270_3	K07217
vamb.spades.298_270_4	K03502
vamb.spades.298_270_6	K04758
vamb.spades.298_270_7	K04759
vamb.spades.298_270_8	K04759
vamb.spades.298_270_9	K03709
vamb.spades.298_271_2	K07098
vamb.spades.298_271_3	K02172
vamb.spades.298_271_5	K01990
vamb.spades.298_271_5	K16907

vamb.spades.298_271_6	K01992
vamb.spades.298_272_1	K02838
vamb.spades.298_272_3	K00806
vamb.spades.298_272_4	K00981
vamb.spades.298_272_6	K00099
vamb.spades.298_272_7	K11749
vamb.spades.298_273_1	K03410
vamb.spades.298_273_2	K03411
vamb.spades.298_273_3	K02405
vamb.spades.298_273_4	K09749
vamb.spades.298_273_6	K02967
vamb.spades.298_273_7	K02357
vamb.spades.298_274_1	K00858
vamb.spades.298_274_3	K03402
vamb.spades.298_274_4	K03631
vamb.spades.298_275_1	K09118
vamb.spades.298_275_3	K00260
vamb.spades.298_275_3	K00261
vamb.spades.298_275_3	K00262

vamb.spades.298_276_2	K01919
vamb.spades.298_276_6	K06158
vamb.spades.298_276_7	K00525
vamb.spades.298_276_8	K04565
vamb.spades.298_277_2	K07397
vamb.spades.298_278_1	K06922
vamb.spades.298_280_1	K01890
vamb.spades.298_280_2	K01889
vamb.spades.298_281_4	K00394
vamb.spades.298_282_1	K07216
vamb.spades.298_282_3	K02002
vamb.spades.298_282_4	K02001
vamb.spades.298_282_5	K02000
vamb.spades.298_282_6	K03797
vamb.spades.298_282_7	K10979
vamb.spades.298_283_2	K03116
vamb.spades.298_283_3	K03581
vamb.spades.298_284_1	K16950
vamb.spades.298_284_4	K03388
vamb.spades.298_284_5	K03389
vamb.spades.298_284_6	K03390
vamb.spades.298_285_3	K13010
vamb.spades.298_286_1	K02420
vamb.spades.298_286_2	K02419
vamb.spades.298_286_3	K02418
vamb.spades.298_286_4	K03413
vamb.spades.298_286_5	K02417
vamb.spades.298_286_6	K02416
vamb.spades.298_287_1	K07166
vamb.spades.298_287_2	K09157
vamb.spades.298_288_1	K03706
vamb.spades.298_288_3	K02388
vamb.spades.298_288_4	K02408
vamb.spades.298_288_5	K02409
vamb.spades.298_288_6	K02410
vamb.spades.298_288_7	K02411
vamb.spades.298_288_7	K03223

vamb.spades.298_288_8	K02412
vamb.spades.298_288_8	K03224

vamb.spades.298_288_9	K02413
vamb.spades.298_288_11	K02414
vamb.spades.298_288_12	K02389
vamb.spades.298_288_14	K02390
vamb.spades.298_288_15	K02385
vamb.spades.298_288_16	K02556
vamb.spades.298_288_17	K02557
vamb.spades.298_288_18	K02415
vamb.spades.298_290_2	K02614
vamb.spades.298_291_1	K02502
vamb.spades.298_291_2	K00765
vamb.spades.298_291_2	K02502

vamb.spades.298_291_3	K02501
vamb.spades.298_291_4	K01814
vamb.spades.298_291_5	K02500
vamb.spades.298_291_6	K01496
vamb.spades.298_291_6	K11755

vamb.spades.298_291_7	K00013
vamb.spades.298_291_8	K01693
vamb.spades.298_291_10	K01449
vamb.spades.298_291_11	K06313
vamb.spades.298_292_1	K02881
vamb.spades.298_292_2	K02988
vamb.spades.298_292_3	K02907
vamb.spades.298_292_4	K02876
vamb.spades.298_292_5	K03076
vamb.spades.298_292_6	K00939
vamb.spades.298_292_7	K01265
vamb.spades.298_293_1	K03742
vamb.spades.298_293_1	K03743

vamb.spades.298_294_1	K07282
vamb.spades.298_294_3	K05601
vamb.spades.298_295_1	K03408
vamb.spades.298_295_2	K03407
vamb.spades.298_297_1	K02434
vamb.spades.298_297_2	K02433
vamb.spades.298_297_3	K02435
vamb.spades.298_297_4	K01972
vamb.spades.298_298_1	K03624
vamb.spades.298_298_2	K04567
vamb.spades.298_299_1	K03406
vamb.spades.298_299_2	K03385
vamb.spades.298_299_8	K07402
vamb.spades.298_300_3	K00558
vamb.spades.298_301_1	K05979
vamb.spades.298_301_3	K01992
vamb.spades.298_301_4	K01992
vamb.spades.298_301_5	K01990
vamb.spades.298_301_6	K02193
vamb.spades.298_301_7	K02194
vamb.spades.298_302_2	K05739
vamb.spades.298_303_2	K07160
vamb.spades.298_303_3	K07160
vamb.spades.298_304_1	K01082
vamb.spades.298_304_1	K01092

vamb.spades.298_305_1	K09118
vamb.spades.298_305_2	K06180
vamb.spades.298_305_5	K03294
vamb.spades.298_305_7	K08223
vamb.spades.298_306_1	K06418
vamb.spades.298_306_1	K06419
vamb.spades.298_306_1	K06420
vamb.spades.298_306_1	K06421

vamb.spades.298_306_3	K01613
vamb.spades.298_307_4	K16905
vamb.spades.298_307_5	K16906
vamb.spades.298_307_6	K01990
vamb.spades.298_307_6	K16907

vamb.spades.298_309_2	K01775
vamb.spades.298_310_6	K02347
vamb.spades.298_310_8	K00865
vamb.spades.298_311_1	K02078
vamb.spades.298_311_2	K00657
vamb.spades.298_311_3	K15897
vamb.spades.298_311_4	K07257
vamb.spades.298_311_6	K17716
vamb.spades.298_313_6	K03307
vamb.spades.298_314_1	K19221
vamb.spades.298_314_2	K09817
vamb.spades.298_314_3	K09816
vamb.spades.298_314_4	K18346
vamb.spades.298_314_5	K07282
vamb.spades.298_315_2	K05396
vamb.spades.298_315_3	K09022
vamb.spades.298_316_1	K03529
vamb.spades.298_316_2	K03110
vamb.spades.298_316_3	K00772
vamb.spades.298_317_5	K02027
vamb.spades.298_318_1	K16849
vamb.spades.298_318_2	K01652
vamb.spades.298_319_2	K09815
vamb.spades.298_319_3	K03800
vamb.spades.298_320_4	K00782
vamb.spades.298_320_5	K18929
vamb.spades.298_320_6	K18928
vamb.spades.298_321_2	K18979
vamb.spades.298_321_3	K01754
vamb.spades.298_321_5	K03823
vamb.spades.298_321_6	K16788
vamb.spades.298_322_1	K02956
vamb.spades.298_322_4	K11753
vamb.spades.298_323_1	K03073
vamb.spades.298_323_2	K02601
vamb.spades.298_323_3	K02867
vamb.spades.298_323_4	K02863
vamb.spades.298_323_5	K02864
vamb.spades.298_323_6	K02935
vamb.spades.298_323_7	K03043
vamb.spades.298_323_8	K03046
vamb.spades.298_324_5	K00215
vamb.spades.298_324_6	K06410
vamb.spades.298_324_7	K06411
vamb.spades.298_324_8	K00133
vamb.spades.298_324_9	K00928
vamb.spades.298_324_10	K01714
vamb.spades.298_324_11	K12574
vamb.spades.298_325_2	K11991
vamb.spades.298_326_2	K02005
vamb.spades.298_326_2	K13888
vamb.spades.298_326_2	K15727

vamb.spades.298_326_3	K03296
vamb.spades.298_326_5	K04751
vamb.spades.298_326_5	K04752

vamb.spades.298_326_6	K03320
vamb.spades.298_326_9	K08301
vamb.spades.298_326_10	K07099
vamb.spades.298_326_11	K02888
vamb.spades.298_326_12	K07584
vamb.spades.298_326_13	K02899
vamb.spades.298_326_15	K03979
vamb.spades.298_326_17	K07574
vamb.spades.298_326_18	K00931
vamb.spades.298_326_19	K00147
vamb.spades.298_326_20	K00969
vamb.spades.298_327_1	K00625
vamb.spades.298_327_3	K07001
vamb.spades.298_328_1	K01159
vamb.spades.298_328_2	K03550
vamb.spades.298_328_3	K03551
vamb.spades.298_328_5	K03093
vamb.spades.298_328_7	K06381
vamb.spades.298_328_8	K07568
vamb.spades.298_328_9	K00773
vamb.spades.298_328_10	K03210
vamb.spades.298_328_11	K18640
vamb.spades.298_328_12	K03072
vamb.spades.298_328_12	K12257

vamb.spades.298_328_13	K03074
vamb.spades.298_328_15	K07462
vamb.spades.298_329_2	K21071
vamb.spades.298_330_1	K17073
vamb.spades.298_330_2	K17073
vamb.spades.298_330_2	K17074

vamb.spades.298_330_3	K17074
vamb.spades.298_330_3	K17076

vamb.spades.298_331_1	K01876
vamb.spades.298_331_2	K22132
vamb.spades.298_331_3	K21600
vamb.spades.298_331_4	K03671
vamb.spades.298_331_5	K01620
vamb.spades.298_331_6	K07478
vamb.spades.298_332_3	K00384
vamb.spades.298_332_5	K06196
vamb.spades.298_332_6	K06871
vamb.spades.298_333_4	K07704
vamb.spades.298_335_1	K00820
vamb.spades.298_335_3	K00873
vamb.spades.298_335_4	K00850
vamb.spades.298_335_6	K06285
vamb.spades.298_335_7	K00954
vamb.spades.298_335_9	K02337
vamb.spades.298_335_14	K09779
vamb.spades.298_335_15	K00260
vamb.spades.298_335_15	K00261

vamb.spades.298_336_1	K07037
vamb.spades.298_336_2	K06217
vamb.spades.298_337_2	K19225
vamb.spades.298_337_7	K03630
vamb.spades.298_338_2	K03624
vamb.spades.298_338_3	K01129
vamb.spades.298_338_4	K09768
vamb.spades.298_338_5	K02316
vamb.spades.298_339_2	K00548
vamb.spades.298_339_3	K04068
vamb.spades.298_339_4	K21636
vamb.spades.298_339_5	K07738
vamb.spades.298_339_7	K06387
vamb.spades.298_339_8	K03091
vamb.spades.298_339_9	K03091
vamb.spades.298_340_1	K05515
vamb.spades.298_340_3	K08303
vamb.spades.298_340_4	K08303
vamb.spades.298_341_1	K11623
vamb.spades.298_341_3	K08252
vamb.spades.298_341_3	K13661
vamb.spades.298_341_3	K16554
vamb.spades.298_341_3	K16692

vamb.spades.298_342_2	K00929
vamb.spades.298_342_3	K00634
vamb.spades.298_342_4	K00176
vamb.spades.298_342_5	K00174
vamb.spades.298_342_6	K00175
vamb.spades.298_342_7	K00177
vamb.spades.298_343_1	K02469
vamb.spades.298_343_2	K00925
vamb.spades.298_343_4	K00058
vamb.spades.298_344_3	K02356
vamb.spades.298_344_4	K01262
vamb.spades.298_344_4	K01271

vamb.spades.298_344_5	K03786
vamb.spades.298_344_6	K03592
vamb.spades.298_344_7	K07457
vamb.spades.298_344_8	K03568
vamb.spades.298_344_9	K02241
vamb.spades.298_344_10	K02664
vamb.spades.298_344_11	K02662
vamb.spades.298_344_13	K02458
vamb.spades.298_344_13	K02671

vamb.spades.298_345_1	K00951
vamb.spades.298_345_2	K07560
vamb.spades.298_345_5	K01892
vamb.spades.298_345_6	K01876
vamb.spades.298_346_2	K11068
vamb.spades.298_346_4	K01495
vamb.spades.298_346_5	K00796
vamb.spades.298_346_6	K01633
vamb.spades.298_346_7	K00950
vamb.spades.298_346_7	K13940

vamb.spades.298_347_1	K03555
vamb.spades.298_347_2	K03572
vamb.spades.298_347_4	K00791
vamb.spades.298_347_5	K03666
vamb.spades.298_347_6	K06413
vamb.spades.298_347_7	K06413
vamb.spades.298_348_1	K06949
vamb.spades.298_348_2	K06888
vamb.spades.298_349_4	K00184
vamb.spades.298_349_5	K00185
vamb.spades.298_350_1	K02470
vamb.spades.298_350_2	K02469
vamb.spades.298_351_2	K13292
vamb.spades.298_351_3	K06310
vamb.spades.298_351_4	K06311
vamb.spades.298_351_5	K06297
vamb.spades.298_352_1	K00688
vamb.spades.298_352_3	K00966
vamb.spades.298_352_3	K16881

vamb.spades.298_354_2	K03088
vamb.spades.298_355_1	K06966
vamb.spades.298_355_2	K17108
vamb.spades.298_355_3	K01811
vamb.spades.298_355_4	K05919
vamb.spades.298_356_3	K16785
vamb.spades.298_356_4	K16785
vamb.spades.298_356_4	K16786
vamb.spades.298_356_4	K16787

vamb.spades.298_356_6	K16927
vamb.spades.298_356_7	K03596
vamb.spades.298_356_9	K03705
vamb.spades.298_356_11	K03687
vamb.spades.298_356_12	K04043
vamb.spades.298_356_13	K03686
vamb.spades.298_356_14	K02687
vamb.spades.298_357_1	K07719
vamb.spades.298_357_2	K07717
vamb.spades.298_358_2	K03768
vamb.spades.298_359_1	K06894
vamb.spades.298_360_2	K03744
vamb.spades.298_360_3	K06872
vamb.spades.298_360_4	K01869
vamb.spades.298_360_5	K02224
vamb.spades.298_360_7	K11180
vamb.spades.298_360_8	K11181
vamb.spades.298_361_1	K06297
vamb.spades.298_361_2	K06295
vamb.spades.298_361_3	K07315
vamb.spades.298_361_4	K04749
vamb.spades.298_362_8	K01012
vamb.spades.298_362_9	K01012
vamb.spades.298_363_1	K06390
vamb.spades.298_363_2	K06391
vamb.spades.298_364_1	K02392
vamb.spades.298_364_2	K03569
vamb.spades.298_364_3	K06283
vamb.spades.298_364_5	K06381
vamb.spades.298_364_6	K00790
vamb.spades.298_364_10	K02114
vamb.spades.298_364_11	K02112
vamb.spades.298_364_12	K02115
vamb.spades.298_364_13	K02111
vamb.spades.298_364_14	K02113
vamb.spades.298_364_15	K02109
vamb.spades.298_364_16	K02110
vamb.spades.298_364_17	K02108
vamb.spades.298_365_2	K03070
vamb.spades.298_365_3	K02836
vamb.spades.298_365_4	K08309
vamb.spades.298_366_1	K07260
vamb.spades.298_366_3	K00788
vamb.spades.298_366_4	K00878
vamb.spades.298_367_1	K01470
vamb.spades.298_368_1	K03665
vamb.spades.298_368_3	K09793
vamb.spades.298_368_4	K01921
vamb.spades.298_368_5	K01999
vamb.spades.298_368_6	K01997
vamb.spades.298_368_7	K01998
vamb.spades.298_368_8	K01995
vamb.spades.298_368_9	K01996
vamb.spades.298_368_10	K04767
vamb.spades.298_368_14	K22373
vamb.spades.298_369_4	K00949
vamb.spades.298_369_9	K02564
vamb.spades.298_370_1	K03664
vamb.spades.298_370_2	K00656
vamb.spades.298_370_2	K20038

vamb.spades.298_370_3	K04069
vamb.spades.298_370_6	K00074
vamb.spades.298_370_7	K09766
vamb.spades.298_370_10	K09133
vamb.spades.298_370_11	K09133
vamb.spades.298_370_12	K03698
vamb.spades.298_370_13	K01759
vamb.spades.298_370_17	K00868
vamb.spades.298_370_17	K00941
vamb.spades.298_370_17	K14153

vamb.spades.298_371_1	K02404
vamb.spades.298_371_2	K02400
vamb.spades.298_371_3	K02401
vamb.spades.298_371_3	K13820

vamb.spades.298_371_4	K02421
vamb.spades.298_373_4	K02970
vamb.spades.298_373_5	K02503
vamb.spades.298_374_1	K00384
vamb.spades.298_374_2	K03671
vamb.spades.298_375_2	K08316
vamb.spades.298_375_3	K06012
vamb.spades.298_375_7	K03655
vamb.spades.298_375_8	K07322
vamb.spades.298_375_9	K01572
vamb.spades.298_375_12	K01966
vamb.spades.298_375_13	K01759
vamb.spades.298_375_13	K05606

vamb.spades.298_375_14	K07588
vamb.spades.298_375_15	K01849
vamb.spades.298_375_16	K01847
vamb.spades.298_375_16	K01848

vamb.spades.298_375_17	K03524
vamb.spades.298_375_18	K02902
vamb.spades.298_375_19	K04083
vamb.spades.298_376_2	K05946
vamb.spades.298_376_5	K00012
vamb.spades.298_377_1	K03564
vamb.spades.298_377_4	K03564
vamb.spades.298_378_1	K06311
vamb.spades.298_378_2	K06297
vamb.spades.298_378_4	K07308
vamb.spades.298_378_5	K07307
vamb.spades.298_378_6	K07306
vamb.spades.298_379_1	K01992
vamb.spades.298_379_4	K01958
vamb.spades.298_379_6	K08217
vamb.spades.298_379_15	K01424
vamb.spades.298_379_16	K17734
vamb.spades.298_380_2	K01990
vamb.spades.298_380_2	K09691
vamb.spades.298_380_2	K09693

vamb.spades.298_381_1	K02316
vamb.spades.298_381_2	K03086
vamb.spades.298_381_4	K03088
vamb.spades.298_382_1	K03738
vamb.spades.298_382_2	K00196
vamb.spades.298_382_2	K05796

vamb.spades.298_383_1	K01886
vamb.spades.298_383_2	K01611
vamb.spades.298_383_3	K05799
vamb.spades.298_383_4	K07080
vamb.spades.298_384_1	K07576
vamb.spades.298_385_1	K01875
vamb.spades.298_386_2	K08972
vamb.spades.298_386_3	K03703
vamb.spades.298_386_4	K03701
vamb.spades.298_386_5	K03702
vamb.spades.298_386_6	K06282
vamb.spades.298_386_7	K06281
vamb.spades.298_386_8	K03620
vamb.spades.298_386_9	K03605
vamb.spades.298_388_1	K02051
vamb.spades.298_388_2	K02049
vamb.spades.298_388_3	K02050
vamb.spades.298_388_5	K07307
vamb.spades.298_389_1	K18123
vamb.spades.298_389_3	K02031
vamb.spades.298_389_3	K02032

vamb.spades.298_389_4	K02034
vamb.spades.298_389_5	K02033
vamb.spades.298_389_5	K15581

vamb.spades.298_389_6	K02035
vamb.spades.298_389_7	K11261
vamb.spades.298_389_8	K01491
vamb.spades.298_390_3	K00950
vamb.spades.298_390_3	K13940

vamb.spades.298_391_2	K00966
vamb.spades.298_391_2	K16881

vamb.spades.298_392_1	K05515
vamb.spades.298_392_3	K03091
vamb.spades.298_394_2	K06223
vamb.spades.298_394_4	K01677
vamb.spades.298_394_5	K19242
vamb.spades.298_395_1	K01586
vamb.spades.298_395_2	K07444
vamb.spades.298_395_6	K07098
vamb.spades.298_395_7	K01048
vamb.spades.298_395_8	K01872
vamb.spades.298_396_1	K01179
vamb.spades.298_396_2	K02343
vamb.spades.298_396_3	K09747
vamb.spades.298_396_4	K06187
vamb.spades.298_396_7	K06317
vamb.spades.298_396_9	K00174
vamb.spades.298_396_10	K00175
vamb.spades.298_396_11	K00177
vamb.spades.298_397_2	K01926
vamb.spades.298_397_4	K11754
vamb.spades.298_398_4	K04488
vamb.spades.298_398_6	K03406
vamb.spades.298_399_1	K03856
vamb.spades.298_399_2	K00800
vamb.spades.298_399_3	K00014
vamb.spades.298_399_4	K01736
vamb.spades.298_399_5	K00891
vamb.spades.298_399_6	K01735
vamb.spades.298_399_6	K13829

vamb.spades.298_400_1	K06282
vamb.spades.298_400_2	K06281
vamb.spades.298_400_3	K03605
vamb.spades.298_401_1	K15460
vamb.spades.298_401_4	K02341
vamb.spades.298_403_1	K03412
vamb.spades.298_403_2	K03407
vamb.spades.298_404_1	K05832
vamb.spades.298_404_2	K05833
vamb.spades.298_404_5	K03307
vamb.spades.298_404_7	K05337
vamb.spades.298_405_1	K03496
vamb.spades.298_405_6	K00557
vamb.spades.298_405_6	K03215

vamb.spades.298_405_11	K03215
vamb.spades.298_405_12	K04079
vamb.spades.298_405_15	K06015
vamb.spades.298_405_16	K07052
vamb.spades.298_405_19	K02434
vamb.spades.298_406_1	K02226
vamb.spades.298_406_1	K22305

vamb.spades.298_406_3	K07053
vamb.spades.298_406_4	K01273
vamb.spades.298_406_5	K06416
vamb.spades.298_406_6	K09769
vamb.spades.298_406_7	K18682
vamb.spades.298_406_8	K03565
vamb.spades.298_406_8	K19002

vamb.spades.298_406_9	K03553
vamb.spades.298_407_1	K07566
vamb.spades.298_407_3	K02493
vamb.spades.298_407_4	K02835
vamb.spades.298_407_5	K05568
vamb.spades.298_407_7	K05568
vamb.spades.298_407_8	K05568
vamb.spades.298_407_8	K12141

vamb.spades.298_407_10	K05566
vamb.spades.298_407_12	K05566
vamb.spades.298_407_13	K05571
vamb.spades.298_407_14	K05570
vamb.spades.298_407_15	K05569
vamb.spades.298_407_16	K02909
vamb.spades.298_407_19	K03628
vamb.spades.298_407_20	K02446
vamb.spades.298_407_21	K00616
vamb.spades.298_407_22	K01624
vamb.spades.298_407_24	K02490
vamb.spades.298_407_25	K01775
vamb.spades.298_408_2	K00018
vamb.spades.298_408_6	K05521
vamb.spades.298_409_1	K00197
vamb.spades.298_409_3	K03325
vamb.spades.298_410_8	K07397
vamb.spades.298_411_1	K00567
vamb.spades.298_411_2	K07038
vamb.spades.298_411_3	K00782
vamb.spades.298_411_5	K10914
vamb.spades.298_411_6	K01926
vamb.spades.298_411_7	K19689
vamb.spades.298_412_1	K03324
vamb.spades.298_412_2	K03750
vamb.spades.298_412_2	K07219

vamb.spades.298_412_5	K07213
vamb.spades.298_412_6	K01126
vamb.spades.298_412_7	K01868
vamb.spades.298_412_8	K02520
vamb.spades.298_412_9	K02916
vamb.spades.298_412_10	K02887
vamb.spades.298_412_11	K03437
vamb.spades.298_412_12	K01889
vamb.spades.298_413_2	K22226
vamb.spades.298_413_3	K00426
vamb.spades.298_413_4	K00425
vamb.spades.298_413_5	K00127
vamb.spades.298_414_1	K07258
vamb.spades.298_414_3	K00962
vamb.spades.298_415_1	K05808
vamb.spades.298_415_2	K03704
vamb.spades.298_415_3	K02028
vamb.spades.298_415_4	K02029
vamb.spades.298_415_5	K02030
vamb.spades.298_415_7	K02422
vamb.spades.298_415_9	K02407
vamb.spades.298_416_3	K00830
vamb.spades.298_416_4	K06942
vamb.spades.298_416_8	K02626
vamb.spades.298_416_9	K00797
vamb.spades.298_416_10	K01480
vamb.spades.298_416_11	K00104
vamb.spades.298_416_12	K00104
vamb.spades.298_417_1	K08998
vamb.spades.298_417_2	K03217
vamb.spades.298_417_3	K06346
vamb.spades.298_417_4	K03650
vamb.spades.298_417_5	K03495
vamb.spades.298_417_6	K03501
vamb.spades.298_417_7	K03497
vamb.spades.298_419_3	K03817
vamb.spades.298_419_10	K06199
vamb.spades.298_420_1	K07082
vamb.spades.298_420_3	K08303
vamb.spades.298_421_1	K07315
vamb.spades.298_421_2	K03406
vamb.spades.298_421_3	K04749
vamb.spades.298_421_4	K03406
vamb.spades.298_421_5	K07079
vamb.spades.298_421_6	K21405
vamb.spades.298_422_2	K01571
vamb.spades.298_422_2	K01960

vamb.spades.298_422_3	K00134
vamb.spades.298_423_1	K07023
vamb.spades.298_423_1	K08722

vamb.spades.298_423_8	K03088
vamb.spades.298_423_9	K03088
vamb.spades.298_424_1	K16846
vamb.spades.298_426_1	K02479
vamb.spades.298_426_2	K07015
vamb.spades.298_428_2	K03293
vamb.spades.298_428_3	K06897
vamb.spades.298_429_1	K06409
vamb.spades.298_429_2	K04769
vamb.spades.298_430_1	K09767
vamb.spades.298_430_3	K00876
vamb.spades.298_430_8	K01163
vamb.spades.298_430_10	K05337
vamb.spades.298_430_11	K07105
