vamb.megahit.39_1_1	K01939
vamb.megahit.39_15_25	K02004
vamb.megahit.39_15_28	K08309
vamb.megahit.39_15_29	K00859
vamb.megahit.39_15_31	K10563
vamb.megahit.39_15_32	K02335
vamb.megahit.39_15_33	K09807
vamb.megahit.39_15_35	K03088
vamb.megahit.39_15_40	K03593
vamb.megahit.39_15_41	K07107
vamb.megahit.39_15_42	K00873
vamb.megahit.39_15_43	K00850
vamb.megahit.39_15_44	K03783
vamb.megahit.39_15_47	K01744
vamb.megahit.39_15_48	K01739
vamb.megahit.39_15_48	K01761

vamb.megahit.39_15_53	K07038
vamb.megahit.39_15_54	K02048
vamb.megahit.39_15_55	K02046
vamb.megahit.39_15_56	K02047
vamb.megahit.39_15_57	K02045
vamb.megahit.39_15_58	K07213
vamb.megahit.39_15_59	K01262
vamb.megahit.39_15_59	K01271

vamb.megahit.39_15_61	K03406
vamb.megahit.39_15_62	K01996
vamb.megahit.39_15_63	K01995
vamb.megahit.39_15_64	K01998
vamb.megahit.39_15_65	K01997
vamb.megahit.39_15_66	K01999
vamb.megahit.39_15_68	K11782
vamb.megahit.39_15_69	K11779
vamb.megahit.39_15_69	K11784

vamb.megahit.39_15_70	K18285
vamb.megahit.39_15_71	K08963
vamb.megahit.39_15_72	K00772
vamb.megahit.39_15_73	K00772
vamb.megahit.39_15_76	K02018
vamb.megahit.39_15_77	K02020
vamb.megahit.39_15_79	K00433
vamb.megahit.39_15_80	K03722
vamb.megahit.39_15_81	K00648
vamb.megahit.39_15_82	K00433
vamb.megahit.39_15_82	K01055

vamb.megahit.39_15_84	K00059
vamb.megahit.39_15_85	K00626
vamb.megahit.39_15_86	K01999
vamb.megahit.39_15_87	K01997
vamb.megahit.39_15_88	K01998
vamb.megahit.39_15_88	K11961

vamb.megahit.39_15_89	K01995
vamb.megahit.39_15_90	K01996
vamb.megahit.39_15_91	K00666
vamb.megahit.39_15_93	K01266
vamb.megahit.39_15_93	K07052

vamb.megahit.39_15_94	K02769
vamb.megahit.39_15_94	K02770

vamb.megahit.39_15_95	K02806
vamb.megahit.39_15_96	K00882
vamb.megahit.39_15_97	K03436
vamb.megahit.39_15_99	K07180
vamb.megahit.39_15_100	K01101
vamb.megahit.39_15_100	K02566

vamb.megahit.39_15_101	K00012
vamb.megahit.39_15_103	K06330
vamb.megahit.39_15_105	K01784
vamb.megahit.39_15_106	K06338
vamb.megahit.39_15_107	K06338
vamb.megahit.39_15_108	K06331
vamb.megahit.39_15_109	K00973
vamb.megahit.39_15_113	K02484
vamb.megahit.39_15_114	K07668
vamb.megahit.39_15_116	K10439
vamb.megahit.39_15_116	K17202

vamb.megahit.39_15_117	K10440
vamb.megahit.39_15_118	K10441
vamb.megahit.39_15_119	K06726
vamb.megahit.39_15_120	K00852
vamb.megahit.39_15_121	K02529
vamb.megahit.39_15_122	K00821
vamb.megahit.39_16_2	K01361
vamb.megahit.39_16_2	K08652

vamb.megahit.39_17_1	K02824
vamb.megahit.39_17_2	K07699
vamb.megahit.39_17_3	K00177
vamb.megahit.39_17_4	K00175
vamb.megahit.39_17_5	K00174
vamb.megahit.39_17_6	K00176
vamb.megahit.39_17_8	K04771
vamb.megahit.39_17_9	K01990
vamb.megahit.39_17_10	K01992
vamb.megahit.39_17_12	K07220
vamb.megahit.39_17_13	K00074
vamb.megahit.39_17_13	K01782

vamb.megahit.39_17_14	K15866
vamb.megahit.39_17_15	K01692
vamb.megahit.39_17_15	K01715

vamb.megahit.39_17_17	K02616
vamb.megahit.39_17_20	K04566
vamb.megahit.39_17_23	K04564
vamb.megahit.39_17_24	K06407
vamb.megahit.39_17_25	K06406
vamb.megahit.39_17_26	K06405
vamb.megahit.39_17_30	K05794
vamb.megahit.39_17_33	K01992
vamb.megahit.39_17_34	K01990
vamb.megahit.39_17_37	K22227
vamb.megahit.39_18_1	K03400
vamb.megahit.39_18_2	K00666
vamb.megahit.39_19_1	K01785
vamb.megahit.39_19_2	K05350
vamb.megahit.39_19_3	K01834
vamb.megahit.39_19_6	K15524
vamb.megahit.39_19_8	K01624
vamb.megahit.39_19_13	K22130
vamb.megahit.39_19_14	K21948
vamb.megahit.39_19_15	K00854
vamb.megahit.39_20_6	K00930
vamb.megahit.39_20_7	K00821
vamb.megahit.39_20_8	K06889
vamb.megahit.39_20_9	K07192
vamb.megahit.39_20_11	K00016
vamb.megahit.39_20_12	K09825
vamb.megahit.39_20_13	K01534
vamb.megahit.39_20_14	K01940
vamb.megahit.39_20_16	K00384
vamb.megahit.39_20_17	K03671
vamb.megahit.39_20_18	K10671
vamb.megahit.39_20_19	K10670
vamb.megahit.39_20_20	K10670
vamb.megahit.39_20_21	K10672
vamb.megahit.39_20_22	K10672
vamb.megahit.39_20_23	K21577
vamb.megahit.39_21_2	K03186
vamb.megahit.39_22_1	K01878
vamb.megahit.39_22_2	K01879
vamb.megahit.39_22_3	K06996
vamb.megahit.39_22_6	K00059
vamb.megahit.39_22_8	K01912
vamb.megahit.39_22_9	K01657
vamb.megahit.39_22_9	K13503

vamb.megahit.39_22_11	K17840
vamb.megahit.39_22_12	K00166
vamb.megahit.39_22_13	K00627
vamb.megahit.39_22_13	K09699

vamb.megahit.39_22_14	K09773
vamb.megahit.39_22_15	K01006
vamb.megahit.39_22_16	K02316
vamb.megahit.39_22_17	K03086
vamb.megahit.39_22_18	K01638
vamb.megahit.39_22_19	K01637
vamb.megahit.39_22_22	K06967
vamb.megahit.39_22_24	K02031
vamb.megahit.39_22_24	K02032
vamb.megahit.39_22_24	K15583

vamb.megahit.39_22_25	K07098
vamb.megahit.39_22_26	K00845
vamb.megahit.39_22_28	K03710
vamb.megahit.39_22_29	K07106
vamb.megahit.39_22_30	K01443
vamb.megahit.39_22_31	K02564
vamb.megahit.39_22_33	K02004
vamb.megahit.39_22_34	K02003
vamb.megahit.39_22_35	K01046
vamb.megahit.39_22_36	K07025
vamb.megahit.39_22_37	K00798
vamb.megahit.39_22_42	K07250
vamb.megahit.39_22_44	K01897
vamb.megahit.39_22_53	K00537
vamb.megahit.39_22_53	K16509

vamb.megahit.39_22_54	K02443
vamb.megahit.39_22_56	K03406
vamb.megahit.39_22_57	K03574
vamb.megahit.39_22_58	K06147
vamb.megahit.39_22_59	K06147
vamb.megahit.39_22_60	K17882
vamb.megahit.39_22_63	K02035
vamb.megahit.39_22_66	K02032
vamb.megahit.39_22_67	K02031
vamb.megahit.39_22_68	K02034
vamb.megahit.39_22_69	K02033
vamb.megahit.39_22_70	K01207
vamb.megahit.39_22_72	K09001
vamb.megahit.39_22_78	K01222
vamb.megahit.39_22_79	K02033
vamb.megahit.39_22_80	K02034
vamb.megahit.39_22_81	K02031
vamb.megahit.39_22_81	K02032
vamb.megahit.39_22_81	K15583

vamb.megahit.39_22_82	K02032
vamb.megahit.39_22_84	K02035
vamb.megahit.39_22_88	K04487
vamb.megahit.39_22_89	K00425
vamb.megahit.39_22_90	K00426
vamb.megahit.39_22_91	K02688
vamb.megahit.39_22_91	K03721
vamb.megahit.39_22_91	K06714
vamb.megahit.39_22_91	K07714
vamb.megahit.39_22_91	K21405

vamb.megahit.39_22_92	K01997
vamb.megahit.39_22_93	K01997
vamb.megahit.39_22_94	K01998
vamb.megahit.39_22_95	K01995
vamb.megahit.39_22_96	K01996
vamb.megahit.39_22_97	K01750
vamb.megahit.39_22_98	K06714
vamb.megahit.39_22_99	K00318
vamb.megahit.39_22_100	K00294
vamb.megahit.39_22_101	K01992
vamb.megahit.39_22_102	K01990
vamb.megahit.39_22_103	K07696
vamb.megahit.39_22_103	K11624

vamb.megahit.39_22_104	K03406
vamb.megahit.39_22_104	K07673
vamb.megahit.39_22_104	K07675

vamb.megahit.39_22_105	K02016
vamb.megahit.39_22_106	K02015
vamb.megahit.39_22_107	K02013
vamb.megahit.39_22_107	K09820

vamb.megahit.39_22_108	K09138
vamb.megahit.39_22_113	K08282
vamb.megahit.39_22_115	K08217
vamb.megahit.39_22_116	K02337
vamb.megahit.39_22_116	K14162

vamb.megahit.39_23_3	K01537
vamb.megahit.39_23_6	K09777
vamb.megahit.39_23_7	K00942
vamb.megahit.39_23_8	K03060
vamb.megahit.39_23_9	K01598
vamb.megahit.39_23_9	K13038

vamb.megahit.39_23_10	K04066
vamb.megahit.39_23_11	K01462
vamb.megahit.39_23_12	K00604
vamb.megahit.39_23_13	K06973
vamb.megahit.39_23_16	K03500
vamb.megahit.39_23_17	K07456
vamb.megahit.39_23_18	K06941
vamb.megahit.39_23_19	K20074
vamb.megahit.39_23_20	K12132
vamb.megahit.39_23_21	K06949
vamb.megahit.39_23_22	K01783
vamb.megahit.39_23_23	K03408
vamb.megahit.39_23_25	K04083
vamb.megahit.39_23_26	K02902
vamb.megahit.39_23_28	K07030
vamb.megahit.39_23_30	K03088
vamb.megahit.39_23_34	K03655
vamb.megahit.39_23_37	K03969
vamb.megahit.39_23_38	K07112
vamb.megahit.39_23_41	K05520
vamb.megahit.39_23_43	K03282
vamb.megahit.39_23_49	K13993
vamb.megahit.39_23_50	K13993
vamb.megahit.39_23_51	K03524
vamb.megahit.39_23_55	K03523
vamb.megahit.39_23_61	K01657
vamb.megahit.39_23_62	K01658
vamb.megahit.39_23_63	K00766
vamb.megahit.39_23_63	K13497

vamb.megahit.39_23_64	K07098
vamb.megahit.39_23_65	K01867
vamb.megahit.39_23_66	K01609
vamb.megahit.39_23_67	K01817
vamb.megahit.39_23_68	K01696
vamb.megahit.39_23_69	K01695
vamb.megahit.39_23_70	K03856
vamb.megahit.39_23_71	K04517
vamb.megahit.39_23_72	K00800
vamb.megahit.39_23_74	K03406
vamb.megahit.39_23_74	K03776

vamb.megahit.39_23_76	K00666
vamb.megahit.39_23_76	K01911

vamb.megahit.39_23_77	K00648
vamb.megahit.39_23_78	K01999
vamb.megahit.39_23_78	K11959

vamb.megahit.39_23_79	K01995
vamb.megahit.39_23_80	K01996
vamb.megahit.39_23_81	K01997
vamb.megahit.39_23_82	K01997
vamb.megahit.39_23_82	K01998

vamb.megahit.39_23_83	K15866
vamb.megahit.39_23_84	K02035
vamb.megahit.39_23_85	K02033
vamb.megahit.39_23_86	K02034
vamb.megahit.39_23_87	K03340
vamb.megahit.39_23_88	K06147
vamb.megahit.39_23_89	K06147
vamb.megahit.39_23_92	K06418
vamb.megahit.39_23_92	K06419
vamb.megahit.39_23_92	K06420
vamb.megahit.39_23_92	K06421

vamb.megahit.39_23_93	K06418
vamb.megahit.39_23_93	K06419
vamb.megahit.39_23_93	K06420
vamb.megahit.39_23_93	K06421

vamb.megahit.39_23_94	K06012
vamb.megahit.39_23_96	K00571
vamb.megahit.39_23_97	K07318
vamb.megahit.39_23_99	K08316
vamb.megahit.39_23_100	K00954
vamb.megahit.39_23_102	K07177
vamb.megahit.39_23_104	K07040
vamb.megahit.39_23_105	K02911
vamb.megahit.39_23_109	K03621
vamb.megahit.39_23_110	K00648
vamb.megahit.39_23_112	K00645
vamb.megahit.39_23_113	K00059
vamb.megahit.39_23_114	K02078
vamb.megahit.39_23_115	K03685
vamb.megahit.39_23_116	K06416
vamb.megahit.39_23_117	K03529
vamb.megahit.39_23_119	K03110
vamb.megahit.39_23_125	K09787
vamb.megahit.39_23_126	K03106
vamb.megahit.39_23_127	K02959
vamb.megahit.39_23_128	K06960
vamb.megahit.39_23_130	K02860
vamb.megahit.39_23_131	K00554
vamb.megahit.39_23_132	K02884
vamb.megahit.39_23_133	K03100
vamb.megahit.39_23_134	K14540
vamb.megahit.39_23_135	K03470
vamb.megahit.39_23_136	K07460
vamb.megahit.39_23_138	K07391
vamb.megahit.39_23_143	K04096
vamb.megahit.39_23_144	K03168
vamb.megahit.39_23_145	K04094
vamb.megahit.39_23_146	K03733
vamb.megahit.39_23_146	K04763

vamb.megahit.39_23_147	K03706
vamb.megahit.39_23_148	K02385
vamb.megahit.39_23_150	K09749
vamb.megahit.39_23_154	K02967
vamb.megahit.39_23_155	K02357
vamb.megahit.39_23_156	K09903
vamb.megahit.39_23_157	K02838
vamb.megahit.39_23_159	K00806
vamb.megahit.39_23_160	K00981
vamb.megahit.39_23_162	K00099
vamb.megahit.39_23_163	K11749
vamb.megahit.39_23_164	K11749
vamb.megahit.39_23_165	K03526
vamb.megahit.39_23_169	K01881
vamb.megahit.39_23_170	K07001
vamb.megahit.39_23_172	K11707
vamb.megahit.39_23_173	K09817
vamb.megahit.39_23_173	K09820
vamb.megahit.39_23_173	K11710
vamb.megahit.39_23_173	K19973

vamb.megahit.39_23_174	K11708
vamb.megahit.39_23_175	K09819
vamb.megahit.39_23_175	K11709
vamb.megahit.39_23_175	K19976

vamb.megahit.39_23_177	K07507
vamb.megahit.39_23_178	K03763
vamb.megahit.39_23_180	K03800
vamb.megahit.39_23_183	K05521
vamb.megahit.39_23_185	K09748
vamb.megahit.39_23_186	K02600
vamb.megahit.39_23_187	K07742
vamb.megahit.39_23_188	K07590
vamb.megahit.39_23_188	K07742

vamb.megahit.39_24_1	K09124
vamb.megahit.39_25_1	K01885
vamb.megahit.39_25_1	K09698

vamb.megahit.39_25_2	K06187
vamb.megahit.39_25_3	K09747
vamb.megahit.39_25_4	K02343
vamb.megahit.39_25_5	K02035
vamb.megahit.39_25_5	K15580

vamb.megahit.39_25_6	K11991
vamb.megahit.39_25_7	K01875
vamb.megahit.39_25_8	K00015
vamb.megahit.39_25_8	K00058
vamb.megahit.39_25_8	K16843

vamb.megahit.39_25_10	K02469
vamb.megahit.39_25_11	K02470
vamb.megahit.39_25_13	K03629
vamb.megahit.39_25_14	K14761
vamb.megahit.39_25_15	K02338
vamb.megahit.39_25_16	K02313
vamb.megahit.39_25_17	K03536
vamb.megahit.39_25_18	K08998
vamb.megahit.39_25_19	K03217
vamb.megahit.39_25_20	K06346
vamb.megahit.39_25_21	K03650
vamb.megahit.39_25_22	K03495
vamb.megahit.39_25_23	K03501
vamb.megahit.39_25_24	K03496
vamb.megahit.39_25_25	K03497
vamb.megahit.39_26_1	K06153
vamb.megahit.39_26_2	K01834
vamb.megahit.39_26_4	K07052
vamb.megahit.39_26_5	K12508
vamb.megahit.39_26_7	K00865
vamb.megahit.39_26_9	K02609
vamb.megahit.39_26_10	K02610
vamb.megahit.39_27_3	K02050
vamb.megahit.39_27_4	K02049
vamb.megahit.39_27_4	K15555

vamb.megahit.39_27_5	K02051
vamb.megahit.39_27_6	K02036
vamb.megahit.39_27_7	K02038
vamb.megahit.39_28_5	K03088
vamb.megahit.39_28_10	K02013
vamb.megahit.39_28_11	K02015
vamb.megahit.39_28_12	K02015
vamb.megahit.39_28_13	K02016
vamb.megahit.39_28_16	K01990
vamb.megahit.39_28_17	K01992
vamb.megahit.39_28_18	K09957
vamb.megahit.39_28_21	K00854
vamb.megahit.39_28_22	K01634
vamb.megahit.39_28_23	K12940
vamb.megahit.39_28_26	K07025
vamb.megahit.39_28_27	K10119
vamb.megahit.39_28_28	K10118
vamb.megahit.39_28_29	K10117
vamb.megahit.39_28_31	K09124
vamb.megahit.39_28_32	K07452
vamb.megahit.39_28_35	K02529
vamb.megahit.39_28_36	K02027
vamb.megahit.39_28_37	K02025
vamb.megahit.39_28_38	K02026
vamb.megahit.39_28_39	K02027
vamb.megahit.39_28_41	K20885
vamb.megahit.39_28_42	K20885
vamb.megahit.39_28_43	K14166
vamb.megahit.39_28_46	K00175
vamb.megahit.39_28_47	K00174
vamb.megahit.39_28_49	K00027
vamb.megahit.39_28_52	K01480
vamb.megahit.39_28_53	K02529
vamb.megahit.39_28_54	K01187
vamb.megahit.39_28_55	K15770
vamb.megahit.39_28_56	K15771
vamb.megahit.39_28_57	K15772
vamb.megahit.39_28_58	K01208
vamb.megahit.39_28_59	K01176
vamb.megahit.39_28_60	K00847
vamb.megahit.39_28_61	K03833
vamb.megahit.39_28_61	K12573
vamb.megahit.39_28_61	K21786

vamb.megahit.39_28_63	K03799
vamb.megahit.39_28_64	K14415
vamb.megahit.39_28_64	K18148

vamb.megahit.39_28_68	K00824
vamb.megahit.39_29_3	K00161
vamb.megahit.39_29_3	K21416

vamb.megahit.39_29_4	K00162
vamb.megahit.39_29_5	K00627
vamb.megahit.39_29_5	K09699

vamb.megahit.39_30_2	K07240
vamb.megahit.39_30_4	K19225
vamb.megahit.39_30_5	K01810
vamb.megahit.39_30_8	K02518
vamb.megahit.39_30_10	K00074
vamb.megahit.39_30_11	K01081
vamb.megahit.39_30_11	K01119

vamb.megahit.39_30_12	K09767
vamb.megahit.39_30_14	K01761
vamb.megahit.39_30_15	K10439
vamb.megahit.39_30_17	K07720
vamb.megahit.39_30_18	K10543
vamb.megahit.39_30_19	K10117
vamb.megahit.39_30_20	K17316
vamb.megahit.39_30_21	K02026
vamb.megahit.39_30_21	K17317

vamb.megahit.39_30_28	K02007
vamb.megahit.39_30_29	K02009
vamb.megahit.39_30_30	K02008
vamb.megahit.39_30_31	K02006
vamb.megahit.39_30_32	K13628
vamb.megahit.39_30_32	K15724

vamb.megahit.39_30_35	K00014
vamb.megahit.39_30_39	K01495
vamb.megahit.39_30_40	K01286
vamb.megahit.39_30_40	K07258

vamb.megahit.39_30_42	K02477
vamb.megahit.39_30_43	K02478
vamb.megahit.39_30_43	K07704

vamb.megahit.39_30_45	K13628
vamb.megahit.39_30_46	K14647
vamb.megahit.39_30_47	K07090
vamb.megahit.39_31_1	K14393
vamb.megahit.39_31_3	K07095
vamb.megahit.39_31_5	K10541
vamb.megahit.39_31_5	K13924

vamb.megahit.39_31_6	K00929
vamb.megahit.39_31_7	K00634
vamb.megahit.39_31_11	K07308
vamb.megahit.39_31_12	K00184
vamb.megahit.39_31_12	K07307

vamb.megahit.39_31_13	K07306
vamb.megahit.39_31_15	K00052
vamb.megahit.39_31_15	K07246

vamb.megahit.39_31_16	K01174
vamb.megahit.39_31_17	K03856
vamb.megahit.39_31_17	K04516

vamb.megahit.39_31_19	K07755
vamb.megahit.39_31_21	K00626
vamb.megahit.39_31_21	K00632

vamb.megahit.39_31_23	K00046
vamb.megahit.39_31_23	K00059

vamb.megahit.39_31_24	K00059
vamb.megahit.39_31_29	K03303
vamb.megahit.39_31_30	K05799
vamb.megahit.39_31_31	K00104
vamb.megahit.39_31_32	K11473
vamb.megahit.39_31_33	K18928
vamb.megahit.39_31_34	K18929
vamb.megahit.39_31_35	K00782
vamb.megahit.39_31_39	K03088
vamb.megahit.39_31_41	K01174
vamb.megahit.39_31_42	K03556
vamb.megahit.39_32_1	K09927
vamb.megahit.39_32_2	K07114
vamb.megahit.39_32_4	K13572
vamb.megahit.39_32_6	K02035
vamb.megahit.39_32_7	K02033
vamb.megahit.39_32_8	K02034
vamb.megahit.39_32_8	K15582

vamb.megahit.39_32_10	K00615
vamb.megahit.39_32_11	K00615
vamb.megahit.39_32_12	K02822
vamb.megahit.39_32_13	K03475
vamb.megahit.39_32_14	K03547
vamb.megahit.39_32_16	K00939
vamb.megahit.39_32_18	K00046
vamb.megahit.39_32_21	K03299
vamb.megahit.39_32_22	K00097
vamb.megahit.39_32_22	K22024

vamb.megahit.39_32_23	K22129
vamb.megahit.39_32_24	K02081
vamb.megahit.39_32_24	K03436

vamb.megahit.39_32_25	K09017
vamb.megahit.39_32_26	K01992
vamb.megahit.39_32_27	K01990
vamb.megahit.39_32_28	K01990
vamb.megahit.39_33_3	K00172
vamb.megahit.39_33_4	K00169
vamb.megahit.39_33_4	K00170

vamb.megahit.39_33_5	K00528
vamb.megahit.39_33_5	K16951

vamb.megahit.39_33_6	K00266
vamb.megahit.39_33_10	K02481
vamb.megahit.39_33_12	K01989
vamb.megahit.39_33_13	K11622
vamb.megahit.39_33_14	K01507
vamb.megahit.39_33_16	K08976
vamb.megahit.39_33_17	K02257
vamb.megahit.39_33_18	K07152
vamb.megahit.39_33_20	K02275
vamb.megahit.39_33_20	K02826

vamb.megahit.39_33_21	K02274
vamb.megahit.39_33_21	K02827

vamb.megahit.39_33_22	K02276
vamb.megahit.39_33_23	K02277
vamb.megahit.39_33_24	K02862
vamb.megahit.39_33_29	K06297
vamb.megahit.39_33_30	K06309
vamb.megahit.39_33_31	K06295
vamb.megahit.39_33_33	K01990
vamb.megahit.39_33_36	K07700
vamb.megahit.39_33_36	K11691

vamb.megahit.39_33_37	K02475
vamb.megahit.39_33_37	K11615
vamb.megahit.39_33_37	K11692

vamb.megahit.39_33_39	K01999
vamb.megahit.39_33_40	K01997
vamb.megahit.39_33_41	K01998
vamb.megahit.39_33_48	K08978
vamb.megahit.39_33_52	K01704
vamb.megahit.39_33_53	K01703
vamb.megahit.39_33_56	K07149
vamb.megahit.39_33_57	K07301
vamb.megahit.39_33_59	K00615
vamb.megahit.39_33_60	K06286
vamb.megahit.39_33_60	K07158

vamb.megahit.39_33_61	K03665
vamb.megahit.39_34_5	K07658
vamb.megahit.39_34_5	K07668

vamb.megahit.39_34_6	K07652
vamb.megahit.39_34_9	K00790
vamb.megahit.39_34_10	K00783
vamb.megahit.39_34_11	K00984
vamb.megahit.39_34_13	K03789
vamb.megahit.39_34_18	K07140
vamb.megahit.39_34_19	K07668
vamb.megahit.39_34_19	K07775

vamb.megahit.39_34_27	K18640
vamb.megahit.39_34_29	K00812
vamb.megahit.39_34_29	K10907

vamb.megahit.39_34_31	K22135
vamb.megahit.39_34_32	K03738
vamb.megahit.39_34_33	K00366
vamb.megahit.39_34_33	K03636
vamb.megahit.39_34_33	K21029
vamb.megahit.39_34_33	K21147

vamb.megahit.39_34_35	K08483
vamb.megahit.39_34_35	K11183
vamb.megahit.39_34_35	K11189

vamb.megahit.39_34_36	K01007
vamb.megahit.39_34_36	K08483

vamb.megahit.39_34_37	K18890
vamb.megahit.39_34_38	K18889
vamb.megahit.39_34_39	K03296
vamb.megahit.39_34_43	K12538
vamb.megahit.39_34_46	K01585
vamb.megahit.39_34_48	K01449
vamb.megahit.39_34_49	K06313
vamb.megahit.39_34_50	K00172
vamb.megahit.39_34_51	K00169
vamb.megahit.39_34_51	K00170

vamb.megahit.39_34_53	K02315
vamb.megahit.39_34_54	K01582
vamb.megahit.39_34_54	K01583
vamb.megahit.39_34_54	K01585

vamb.megahit.39_34_55	K00943
vamb.megahit.39_34_57	K02341
vamb.megahit.39_34_59	K07056
vamb.megahit.39_34_60	K06284
vamb.megahit.39_34_61	K01874
vamb.megahit.39_34_62	K03424
vamb.megahit.39_34_64	K16923
vamb.megahit.39_34_65	K02006
vamb.megahit.39_34_65	K06857
vamb.megahit.39_34_65	K16784

vamb.megahit.39_34_66	K16787
vamb.megahit.39_34_67	K16785
vamb.megahit.39_35_2	K09458
vamb.megahit.39_35_3	K06013
vamb.megahit.39_35_8	K06206
vamb.megahit.39_36_1	K03833
vamb.megahit.39_36_1	K12573
vamb.megahit.39_36_1	K21786

vamb.megahit.39_36_3	K01990
vamb.megahit.39_36_3	K19340

vamb.megahit.39_36_4	K01992
vamb.megahit.39_36_6	K08224
vamb.megahit.39_36_9	K07402
vamb.megahit.39_36_10	K07141
vamb.megahit.39_36_10	K19190

vamb.megahit.39_36_12	K00127
vamb.megahit.39_37_1	K00820
vamb.megahit.39_37_3	K03431
vamb.megahit.39_37_5	K18672
vamb.megahit.39_37_6	K01926
vamb.megahit.39_37_7	K00805
vamb.megahit.39_37_7	K02523

vamb.megahit.39_37_8	K09762
vamb.megahit.39_37_9	K01628
vamb.megahit.39_37_11	K06958
vamb.megahit.39_37_14	K00845
vamb.megahit.39_37_17	K03088
vamb.megahit.39_37_18	K07052
vamb.megahit.39_37_21	K08972
vamb.megahit.39_37_22	K11621
vamb.megahit.39_37_27	K03703
vamb.megahit.39_37_29	K03088
vamb.megahit.39_37_31	K03701
vamb.megahit.39_37_35	K06889
vamb.megahit.39_37_40	K00666
vamb.megahit.39_37_43	K00878
vamb.megahit.39_37_44	K00868
vamb.megahit.39_37_44	K00941
vamb.megahit.39_37_44	K14153

vamb.megahit.39_37_45	K08310
vamb.megahit.39_37_47	K03702
vamb.megahit.39_37_48	K07094
vamb.megahit.39_37_49	K02034
vamb.megahit.39_37_50	K02033
vamb.megahit.39_37_51	K02035
vamb.megahit.39_38_5	K15987
vamb.megahit.39_38_7	K02003
vamb.megahit.39_38_8	K02004
vamb.megahit.39_38_13	K01990
vamb.megahit.39_38_17	K09458
vamb.megahit.39_38_18	K07107
vamb.megahit.39_38_19	K00648
vamb.megahit.39_38_20	K00645
vamb.megahit.39_38_21	K06133
vamb.megahit.39_38_22	K02044
vamb.megahit.39_38_25	K02012
vamb.megahit.39_38_26	K02011
vamb.megahit.39_38_27	K02010
vamb.megahit.39_38_28	K03636
vamb.megahit.39_38_30	K03738
vamb.megahit.39_38_31	K12139
vamb.megahit.39_38_32	K12137
vamb.megahit.39_38_37	K12141
vamb.megahit.39_38_39	K08315
vamb.megahit.39_38_40	K04651
vamb.megahit.39_38_41	K04652
vamb.megahit.39_38_42	K04656
vamb.megahit.39_38_43	K04653
vamb.megahit.39_38_44	K04654
vamb.megahit.39_38_45	K04655
vamb.megahit.39_38_46	K07448
vamb.megahit.39_38_48	K00015
vamb.megahit.39_38_51	K02003
vamb.megahit.39_38_52	K02004
vamb.megahit.39_38_52	K11636

vamb.megahit.39_38_53	K00336
vamb.megahit.39_38_53	K18332

vamb.megahit.39_38_54	K00335
vamb.megahit.39_38_54	K18331

vamb.megahit.39_38_55	K00334
vamb.megahit.39_38_55	K18330

vamb.megahit.39_38_57	K03409
vamb.megahit.39_38_58	K01992
vamb.megahit.39_38_59	K01992
vamb.megahit.39_38_62	K03753
vamb.megahit.39_38_62	K13818

vamb.megahit.39_38_63	K03116
vamb.megahit.39_38_64	K03750
vamb.megahit.39_38_65	K06382
vamb.megahit.39_38_66	K04075
vamb.megahit.39_38_67	K03798
vamb.megahit.39_38_71	K07038
vamb.megahit.39_38_72	K01745
vamb.megahit.39_38_73	K01712
vamb.megahit.39_38_74	K00603
vamb.megahit.39_38_74	K01746

vamb.megahit.39_38_75	K01468
vamb.megahit.39_38_77	K01938
vamb.megahit.39_38_78	K00796
vamb.megahit.39_38_79	K01633
vamb.megahit.39_38_80	K00950
vamb.megahit.39_38_80	K13940

vamb.megahit.39_38_81	K00767
vamb.megahit.39_38_82	K03525
vamb.megahit.39_38_83	K03525
vamb.megahit.39_38_85	K03635
vamb.megahit.39_38_85	K21142

vamb.megahit.39_38_86	K08999
vamb.megahit.39_38_87	K00830
vamb.megahit.39_38_89	K00241
vamb.megahit.39_38_90	K00239
vamb.megahit.39_38_90	K00244

vamb.megahit.39_38_91	K00239
vamb.megahit.39_38_91	K00244

vamb.megahit.39_38_92	K00240
vamb.megahit.39_38_94	K05837
vamb.megahit.39_38_96	K01465
vamb.megahit.39_38_96	K06015

vamb.megahit.39_38_98	K01599
vamb.megahit.39_38_99	K01772
vamb.megahit.39_38_100	K00231
vamb.megahit.39_38_101	K00059
vamb.megahit.39_38_101	K13775

vamb.megahit.39_38_103	K03737
vamb.megahit.39_38_104	K00681
vamb.megahit.39_38_107	K01681
vamb.megahit.39_38_108	K11623
vamb.megahit.39_38_112	K05540
vamb.megahit.39_38_113	K03624
vamb.megahit.39_38_117	K00404
vamb.megahit.39_38_118	K00405
vamb.megahit.39_38_123	K00412
vamb.megahit.39_38_123	K02635

vamb.megahit.39_38_125	K02636
vamb.megahit.39_38_130	K01091
vamb.megahit.39_38_130	K06019

vamb.megahit.39_38_131	K02355
vamb.megahit.39_38_134	K06969
vamb.megahit.39_38_135	K03708
vamb.megahit.39_38_136	K19411
vamb.megahit.39_38_137	K19405
vamb.megahit.39_38_138	K03696
vamb.megahit.39_38_139	K21449
vamb.megahit.39_38_140	K07112
