vamb.spades.267_1_4	K18011
vamb.spades.267_43_9	K02529
vamb.spades.267_43_13	K00014
vamb.spades.267_43_15	K00239
vamb.spades.267_43_16	K11072
vamb.spades.267_43_17	K11071
vamb.spades.267_43_18	K11070
vamb.spades.267_43_19	K11069
vamb.spades.267_43_19	K11070

vamb.spades.267_43_20	K06206
vamb.spades.267_43_23	K01424
vamb.spades.267_44_1	K02782
vamb.spades.267_44_1	K02783

vamb.spades.267_44_2	K02783
vamb.spades.267_44_3	K02466
vamb.spades.267_44_5	K02775
vamb.spades.267_44_6	K02774
vamb.spades.267_44_7	K02773
vamb.spades.267_44_9	K01972
vamb.spades.267_44_10	K03657
vamb.spades.267_44_12	K01439
vamb.spades.267_44_13	K19302
vamb.spades.267_44_14	K07646
vamb.spades.267_44_16	K01338
vamb.spades.267_44_17	K04076
vamb.spades.267_44_18	K03544
vamb.spades.267_44_19	K01358
vamb.spades.267_44_20	K03545
vamb.spades.267_44_21	K07095
vamb.spades.267_44_22	K02428
vamb.spades.267_44_23	K00989
vamb.spades.267_44_23	K02428

vamb.spades.267_44_24	K06298
vamb.spades.267_44_26	K01448
vamb.spades.267_44_27	K01448
vamb.spades.267_44_27	K06298

vamb.spades.267_44_28	K01926
vamb.spades.267_44_29	K06409
vamb.spades.267_44_30	K03311
vamb.spades.267_44_31	K03100
vamb.spades.267_44_32	K01448
vamb.spades.267_44_34	K07282
vamb.spades.267_44_35	K00971
vamb.spades.267_44_35	K16011

vamb.spades.267_44_36	K00020
vamb.spades.267_44_36	K00042

vamb.spades.267_44_38	K02548
vamb.spades.267_44_39	K01921
vamb.spades.267_44_41	K02346
vamb.spades.267_44_41	K03502

vamb.spades.267_44_45	K01803
vamb.spades.267_44_45	K21910

vamb.spades.267_44_46	K05879
vamb.spades.267_44_47	K05878
vamb.spades.267_44_48	K05881
vamb.spades.267_44_49	K05879
vamb.spades.267_44_50	K05878
vamb.spades.267_45_2	K01751
vamb.spades.267_45_3	K06016
vamb.spades.267_45_5	K19294
vamb.spades.267_45_8	K03299
vamb.spades.267_45_12	K19824
vamb.spades.267_45_14	K07080
vamb.spades.267_45_17	K07220
vamb.spades.267_45_18	K03306
vamb.spades.267_45_19	K03306
vamb.spades.267_45_20	K01734
vamb.spades.267_45_22	K07720
vamb.spades.267_45_25	K01699
vamb.spades.267_45_25	K06120

vamb.spades.267_45_26	K06121
vamb.spades.267_45_26	K13919

vamb.spades.267_45_27	K06122
vamb.spades.267_45_27	K13920

vamb.spades.267_45_31	K15024
vamb.spades.267_45_32	K04024
vamb.spades.267_45_34	K04028
vamb.spades.267_45_35	K00798
vamb.spades.267_45_36	K00132
vamb.spades.267_45_36	K13922

vamb.spades.267_45_37	K03615
vamb.spades.267_46_5	K01470
vamb.spades.267_46_5	K22232

vamb.spades.267_46_6	K07216
vamb.spades.267_46_11	K02013
vamb.spades.267_46_11	K02015

vamb.spades.267_46_12	K02013
vamb.spades.267_47_1	K00133
vamb.spades.267_47_2	K03721
vamb.spades.267_47_9	K00303
vamb.spades.267_47_9	K03153

vamb.spades.267_47_18	K13012
vamb.spades.267_47_19	K13006
vamb.spades.267_47_19	K19429

vamb.spades.267_47_20	K13010
vamb.spades.267_47_21	K00712
vamb.spades.267_47_21	K13004

vamb.spades.267_47_22	K02472
vamb.spades.267_47_22	K02474
vamb.spades.267_47_22	K13015

vamb.spades.267_47_23	K01784
vamb.spades.267_47_23	K02473
vamb.spades.267_47_23	K03274

vamb.spades.267_47_28	K00963
vamb.spades.267_47_29	K01835
vamb.spades.267_47_29	K01840

vamb.spades.267_47_30	K01810
vamb.spades.267_47_31	K03980
vamb.spades.267_48_2	K07497
vamb.spades.267_49_2	K07082
vamb.spades.267_49_3	K05515
vamb.spades.267_49_4	K03091
vamb.spades.267_49_5	K07015
vamb.spades.267_49_7	K02652
vamb.spades.267_49_8	K02653
vamb.spades.267_49_9	K02246
vamb.spades.267_49_9	K08084

vamb.spades.267_49_12	K02662
vamb.spades.267_49_13	K02663
vamb.spades.267_49_14	K02664
vamb.spades.267_49_15	K01262
vamb.spades.267_49_16	K02356
vamb.spades.267_49_18	K06390
vamb.spades.267_49_19	K06391
vamb.spades.267_49_20	K06392
vamb.spades.267_49_21	K06393
vamb.spades.267_49_22	K06394
vamb.spades.267_49_23	K06395
vamb.spades.267_49_24	K06396
vamb.spades.267_49_25	K06397
vamb.spades.267_49_29	K03625
vamb.spades.267_49_30	K03601
vamb.spades.267_49_31	K03602
vamb.spades.267_49_32	K13789
vamb.spades.267_49_34	K06442
vamb.spades.267_49_36	K00858
vamb.spades.267_49_37	K03402
vamb.spades.267_49_38	K03631
vamb.spades.267_49_39	K06399
vamb.spades.267_49_40	K07699
vamb.spades.267_49_42	K01515
vamb.spades.267_49_44	K06384
vamb.spades.267_49_45	K04763
vamb.spades.267_49_46	K07258
vamb.spades.267_49_47	K06378
vamb.spades.267_49_48	K06379
vamb.spades.267_49_49	K03090
vamb.spades.267_49_49	K03091

vamb.spades.267_49_51	K09165
vamb.spades.267_49_52	K06405
vamb.spades.267_49_53	K06406
vamb.spades.267_49_54	K06407
vamb.spades.267_49_61	K01586
vamb.spades.267_49_63	K01867
vamb.spades.267_49_64	K05896
vamb.spades.267_49_65	K06024
vamb.spades.267_49_68	K07258
vamb.spades.267_50_2	K06178
vamb.spades.267_50_2	K06183

vamb.spades.267_50_3	K00619
vamb.spades.267_50_3	K09994

vamb.spades.267_50_4	K00797
vamb.spades.267_50_5	K01480
vamb.spades.267_50_6	K02013
vamb.spades.267_50_8	K07007
vamb.spades.267_50_9	K00945
vamb.spades.267_50_10	K00655
vamb.spades.267_50_11	K02945
vamb.spades.267_50_11	K03527

vamb.spades.267_50_12	K01823
vamb.spades.267_50_13	K01611
vamb.spades.267_50_14	K00575
vamb.spades.267_51_1	K02529
vamb.spades.267_51_1	K03484

vamb.spades.267_51_2	K10439
vamb.spades.267_51_3	K10441
vamb.spades.267_51_4	K10440
vamb.spades.267_51_6	K06015
vamb.spades.267_51_7	K06373
vamb.spades.267_51_8	K06374
vamb.spades.267_51_9	K19824
vamb.spades.267_52_2	K02822
vamb.spades.267_52_3	K03475
vamb.spades.267_52_4	K07048
vamb.spades.267_52_5	K01470
vamb.spades.267_52_7	K06201
vamb.spades.267_52_8	K01443
vamb.spades.267_52_10	K07095
vamb.spades.267_52_11	K00290
vamb.spades.267_52_12	K13566
vamb.spades.267_53_1	K02407
vamb.spades.267_53_2	K06603
vamb.spades.267_53_3	K02406
vamb.spades.267_54_1	K04034
vamb.spades.267_54_2	K05833
vamb.spades.267_54_3	K05832
vamb.spades.267_54_4	K01989
vamb.spades.267_54_6	K07238
vamb.spades.267_54_7	K03324
vamb.spades.267_54_11	K07668
vamb.spades.267_54_11	K07775

vamb.spades.267_54_12	K07651
vamb.spades.267_54_13	K00259
vamb.spades.267_54_14	K03116
vamb.spades.267_54_14	K03117

vamb.spades.267_54_15	K03118
vamb.spades.267_54_16	K21903
vamb.spades.267_54_17	K03703
vamb.spades.267_54_18	K17836
vamb.spades.267_54_21	K06373
vamb.spades.267_54_22	K06374
vamb.spades.267_54_23	K03406
vamb.spades.267_54_24	K01620
vamb.spades.267_54_26	K07213
vamb.spades.267_54_28	K00805
vamb.spades.267_54_29	K00805
vamb.spades.267_54_31	K06287
vamb.spades.267_54_32	K03630
vamb.spades.267_54_33	K03569
vamb.spades.267_54_34	K03570
vamb.spades.267_54_35	K03571
vamb.spades.267_54_36	K05515
vamb.spades.267_54_37	K03610
vamb.spades.267_54_38	K03609
vamb.spades.267_54_39	K03608
vamb.spades.267_54_41	K05837
vamb.spades.267_54_43	K06402
vamb.spades.267_54_46	K08301
vamb.spades.267_54_50	K01449
vamb.spades.267_54_51	K06313
vamb.spades.267_54_53	K02888
vamb.spades.267_54_54	K07584
vamb.spades.267_54_55	K02899
vamb.spades.267_54_57	K03979
vamb.spades.267_54_58	K00969
vamb.spades.267_54_59	K00969
vamb.spades.267_54_61	K09710
vamb.spades.267_54_62	K01869
vamb.spades.267_54_63	K09013
vamb.spades.267_54_64	K07033
vamb.spades.267_54_65	K02232
vamb.spades.267_54_66	K02237
vamb.spades.267_54_69	K07258
vamb.spades.267_54_77	K06877
vamb.spades.267_54_78	K07502
vamb.spades.267_54_80	K02040
vamb.spades.267_54_81	K02037
vamb.spades.267_54_82	K02038
vamb.spades.267_54_83	K02483
vamb.spades.267_54_83	K07658
vamb.spades.267_54_83	K07668

vamb.spades.267_54_84	K07636
vamb.spades.267_54_84	K07652

vamb.spades.267_54_85	K02036
vamb.spades.267_54_86	K02039
vamb.spades.267_54_87	K00616
vamb.spades.267_54_88	K02781
vamb.spades.267_54_91	K01007
vamb.spades.267_54_91	K08483

vamb.spades.267_54_93	K03311
vamb.spades.267_54_94	K02016
vamb.spades.267_54_95	K02015
vamb.spades.267_54_96	K02231
vamb.spades.267_54_97	K04771
vamb.spades.267_54_99	K02233
vamb.spades.267_54_100	K02226
vamb.spades.267_54_100	K22305

vamb.spades.267_54_103	K06180
vamb.spades.267_54_104	K00949
vamb.spades.267_54_111	K01990
vamb.spades.267_54_111	K20459

vamb.spades.267_54_112	K20460
vamb.spades.267_54_113	K20461
vamb.spades.267_54_116	K08602
vamb.spades.267_54_117	K03786
vamb.spades.267_54_118	K00891
vamb.spades.267_54_119	K00014
vamb.spades.267_54_120	K04518
vamb.spades.267_54_120	K14170

vamb.spades.267_54_121	K01736
vamb.spades.267_54_122	K00800
vamb.spades.267_54_123	K01735
vamb.spades.267_54_123	K13829

vamb.spades.267_54_124	K04517
vamb.spades.267_54_125	K03856
vamb.spades.267_54_126	K04518
vamb.spades.267_55_1	K02027
vamb.spades.267_55_1	K15770
vamb.spades.267_55_1	K17237

vamb.spades.267_55_2	K02025
vamb.spades.267_55_2	K17238

vamb.spades.267_55_3	K17239
vamb.spades.267_55_4	K17240
vamb.spades.267_55_5	K02529
vamb.spades.267_56_1	K02358
vamb.spades.267_56_2	K02355
vamb.spades.267_56_3	K02992
vamb.spades.267_56_4	K02950
vamb.spades.267_56_5	K07590
vamb.spades.267_56_6	K03046
vamb.spades.267_56_7	K03043
vamb.spades.267_56_8	K01524
vamb.spades.267_56_9	K07570
vamb.spades.267_56_9	K07571

vamb.spades.267_56_10	K13052
vamb.spades.267_56_13	K06381
vamb.spades.267_56_14	K03530
vamb.spades.267_56_15	K02428
vamb.spades.267_56_15	K02499

vamb.spades.267_56_16	K06409
vamb.spades.267_56_17	K01610
vamb.spades.267_56_18	K04769
vamb.spades.267_56_19	K03769
vamb.spades.267_56_19	K07533

vamb.spades.267_56_20	K03723
vamb.spades.267_56_22	K02337
vamb.spades.267_56_22	K14162

vamb.spades.267_56_29	K01754
vamb.spades.267_56_30	K15986
vamb.spades.267_57_1	K06223
vamb.spades.267_57_2	K06942
vamb.spades.267_57_4	K11616
vamb.spades.267_57_5	K01704
vamb.spades.267_57_6	K01703
vamb.spades.267_57_8	K01156
vamb.spades.267_58_1	K02057
vamb.spades.267_58_2	K02057
vamb.spades.267_58_3	K02056
vamb.spades.267_58_4	K07335
vamb.spades.267_58_7	K03710
vamb.spades.267_59_1	K06310
vamb.spades.267_59_4	K09793
vamb.spades.267_59_5	K00003
vamb.spades.267_59_5	K07166

vamb.spades.267_59_6	K09157
vamb.spades.267_59_11	K03406
vamb.spades.267_59_12	K09121
vamb.spades.267_60_2	K03721
vamb.spades.267_60_5	K00019
vamb.spades.267_60_5	K00059

vamb.spades.267_60_7	K00239
vamb.spades.267_60_8	K00240
vamb.spades.267_60_9	K01436
vamb.spades.267_60_10	K06608
vamb.spades.267_60_11	K00847
vamb.spades.267_60_11	K03338

vamb.spades.267_60_12	K01624
vamb.spades.267_60_13	K00140
vamb.spades.267_60_15	K10439
vamb.spades.267_60_16	K10441
vamb.spades.267_60_17	K10439
vamb.spades.267_60_17	K10440

vamb.spades.267_60_18	K00008
vamb.spades.267_60_18	K00060

vamb.spades.267_60_19	K01470
vamb.spades.267_60_19	K22232

vamb.spades.267_60_21	K00805
vamb.spades.267_60_23	K05825
vamb.spades.267_60_24	K06215
vamb.spades.267_60_25	K02669
vamb.spades.267_60_26	K02456
vamb.spades.267_60_26	K02650

vamb.spades.267_60_27	K02654
vamb.spades.267_60_28	K01653
vamb.spades.267_60_29	K01687
vamb.spades.267_60_31	K01992
vamb.spades.267_60_32	K01990
vamb.spades.267_60_32	K19340

vamb.spades.267_61_2	K01686
vamb.spades.267_61_8	K00033
vamb.spades.267_61_9	K02028
vamb.spades.267_61_9	K10041
vamb.spades.267_61_9	K17074
vamb.spades.267_61_9	K17076

vamb.spades.267_61_10	K02029
vamb.spades.267_61_10	K10040
vamb.spades.267_61_10	K17073
vamb.spades.267_61_10	K17074

vamb.spades.267_61_11	K17073
vamb.spades.267_61_12	K15987
vamb.spades.267_61_13	K03075
vamb.spades.267_61_15	K16899
vamb.spades.267_61_16	K01689
vamb.spades.267_61_17	K15633
vamb.spades.267_61_18	K01803
vamb.spades.267_61_19	K00927
vamb.spades.267_61_19	K01803

vamb.spades.267_61_20	K05311
vamb.spades.267_61_21	K00134
vamb.spades.267_61_22	K03092
vamb.spades.267_62_7	K07080
vamb.spades.267_62_8	K19954
vamb.spades.267_62_9	K01714
vamb.spades.267_62_10	K00097
vamb.spades.267_62_10	K22024

vamb.spades.267_62_11	K22129
vamb.spades.267_62_13	K00615
vamb.spades.267_62_14	K00615
vamb.spades.267_62_16	K05946
vamb.spades.267_62_19	K18814
vamb.spades.267_62_24	K00851
vamb.spades.267_62_25	K00058
vamb.spades.267_62_26	K00040
vamb.spades.267_62_27	K01812
vamb.spades.267_62_28	K00845
vamb.spades.267_62_29	K01624
vamb.spades.267_62_32	K01885
vamb.spades.267_62_33	K09121
vamb.spades.267_62_34	K06898
vamb.spades.267_62_35	K06864
vamb.spades.267_62_36	K03581
vamb.spades.267_62_40	K07692
vamb.spades.267_62_41	K07777
vamb.spades.267_62_42	K00789
vamb.spades.267_62_44	K01622
vamb.spades.267_62_46	K01951
vamb.spades.267_62_47	K00008
vamb.spades.267_62_48	K01619
vamb.spades.267_62_49	K00854
vamb.spades.267_62_50	K01619
vamb.spades.267_62_51	K01619
vamb.spades.267_62_52	K09116
vamb.spades.267_62_55	K01091
vamb.spades.267_62_55	K06019

vamb.spades.267_62_56	K01624
vamb.spades.267_62_57	K07053
vamb.spades.267_62_58	K01808
vamb.spades.267_62_59	K00615
vamb.spades.267_62_60	K00615
vamb.spades.267_62_61	K00616
vamb.spades.267_63_1	K02358
vamb.spades.267_63_3	K07238
vamb.spades.267_63_4	K03091
vamb.spades.267_63_5	K06962
vamb.spades.267_63_6	K03218
vamb.spades.267_63_7	K03465
vamb.spades.267_63_8	K11145
vamb.spades.267_63_9	K01883
vamb.spades.267_63_10	K00640
vamb.spades.267_63_11	K03642
vamb.spades.267_63_12	K01770
vamb.spades.267_63_12	K12506

vamb.spades.267_63_13	K00991
vamb.spades.267_63_15	K07736
vamb.spades.267_63_17	K04485
vamb.spades.267_63_18	K03695
vamb.spades.267_63_18	K03696

vamb.spades.267_63_19	K19405
vamb.spades.267_63_20	K19411
vamb.spades.267_63_21	K03708
vamb.spades.267_63_23	K02355
vamb.spades.267_63_24	K05847
vamb.spades.267_63_25	K05846
vamb.spades.267_63_26	K05845
vamb.spades.267_63_26	K05846

vamb.spades.267_63_27	K00088
vamb.spades.267_63_31	K01934
vamb.spades.267_63_33	K02005
vamb.spades.267_63_34	K02004
vamb.spades.267_63_35	K02003
vamb.spades.267_63_37	K00525
vamb.spades.267_63_38	K09825
vamb.spades.267_63_41	K07001
vamb.spades.267_63_42	K00170
vamb.spades.267_63_43	K00169
vamb.spades.267_63_44	K00171
vamb.spades.267_63_45	K00172
vamb.spades.267_63_46	K06317
vamb.spades.267_63_50	K01992
vamb.spades.267_63_51	K01990
vamb.spades.267_63_53	K00831
vamb.spades.267_63_57	K03406
vamb.spades.267_63_59	K04047
vamb.spades.267_63_61	K04750
vamb.spades.267_63_64	K01154
vamb.spades.267_63_65	K03427
vamb.spades.267_64_3	K19302
vamb.spades.267_64_5	K02005
vamb.spades.267_64_5	K13888
vamb.spades.267_64_5	K15727

vamb.spades.267_65_1	K06176
vamb.spades.267_65_4	K03769
vamb.spades.267_65_4	K07533

vamb.spades.267_66_1	K06147
vamb.spades.267_66_2	K06147
vamb.spades.267_66_3	K00878
vamb.spades.267_66_4	K00788
vamb.spades.267_66_6	K00941
vamb.spades.267_66_6	K14153

vamb.spades.267_66_7	K01989
vamb.spades.267_66_9	K00567
vamb.spades.267_66_9	K13531

vamb.spades.267_66_13	K01759
vamb.spades.267_66_15	K03565
vamb.spades.267_66_19	K01246
vamb.spades.267_66_20	K01866
vamb.spades.267_66_21	K08992
vamb.spades.267_66_23	K02372
vamb.spades.267_66_24	K02395
vamb.spades.267_66_25	K02390
vamb.spades.267_66_25	K02392

vamb.spades.267_66_26	K02392
vamb.spades.267_66_27	K03569
vamb.spades.267_66_28	K06283
vamb.spades.267_66_30	K06381
vamb.spades.267_66_31	K00790
vamb.spades.267_66_33	K02120
vamb.spades.267_66_34	K02118
vamb.spades.267_66_35	K02117
vamb.spades.267_66_36	K02122
vamb.spades.267_66_37	K02119
vamb.spades.267_66_38	K02121
vamb.spades.267_66_39	K02124
vamb.spades.267_66_40	K02123
vamb.spades.267_66_43	K03093
vamb.spades.267_66_44	K02824
vamb.spades.267_66_45	K01791
vamb.spades.267_66_46	K02851
vamb.spades.267_66_47	K01493
vamb.spades.267_66_49	K00761
vamb.spades.267_66_50	K00600
vamb.spades.267_66_51	K01808
vamb.spades.267_66_52	K01104
vamb.spades.267_66_52	K20201

vamb.spades.267_66_53	K07566
vamb.spades.267_66_54	K07238
vamb.spades.267_66_55	K02493
vamb.spades.267_66_56	K02835
vamb.spades.267_66_58	K02909
vamb.spades.267_66_59	K08153
vamb.spades.267_66_59	K19576

vamb.spades.267_66_60	K04069
vamb.spades.267_66_61	K00845
vamb.spades.267_66_61	K00881

vamb.spades.267_66_62	K01624
vamb.spades.267_66_63	K00850
vamb.spades.267_66_63	K21071

vamb.spades.267_66_64	K10440
vamb.spades.267_66_66	K10439
vamb.spades.267_66_67	K03710
vamb.spades.267_66_68	K03386
vamb.spades.267_66_69	K00147
vamb.spades.267_66_70	K00931
vamb.spades.267_66_71	K06990
vamb.spades.267_66_71	K09141

vamb.spades.267_66_78	K05540
vamb.spades.267_66_79	K03525
vamb.spades.267_66_82	K09936
vamb.spades.267_66_83	K03798
vamb.spades.267_66_84	K00760
vamb.spades.267_67_3	K07240
vamb.spades.267_67_4	K07240
vamb.spades.267_67_5	K01425
vamb.spades.267_67_6	K03310
vamb.spades.267_67_7	K07240
vamb.spades.267_67_8	K07240
vamb.spades.267_69_3	K02004
vamb.spades.267_69_3	K11636

vamb.spades.267_69_4	K02004
vamb.spades.267_69_4	K11636

vamb.spades.267_69_5	K02003
vamb.spades.267_69_5	K11635

vamb.spades.267_69_11	K06923
vamb.spades.267_69_12	K13566
vamb.spades.267_69_15	K01342
vamb.spades.267_69_15	K13275

vamb.spades.267_69_17	K01342
vamb.spades.267_69_17	K13275

vamb.spades.267_69_19	K06183
vamb.spades.267_69_23	K13993
vamb.spades.267_69_28	K01449
vamb.spades.267_69_30	K00283
vamb.spades.267_69_31	K00282
vamb.spades.267_69_32	K02437
vamb.spades.267_69_33	K00605
vamb.spades.267_69_35	K02027
vamb.spades.267_69_36	K00134
vamb.spades.267_69_36	K00150
vamb.spades.267_69_36	K03340

vamb.spades.267_70_2	K02051
vamb.spades.267_70_3	K02050
vamb.spades.267_70_3	K15554

vamb.spades.267_70_4	K02049
vamb.spades.267_70_4	K15555

vamb.spades.267_70_5	K03744
vamb.spades.267_70_6	K06872
vamb.spades.267_70_7	K00876
vamb.spades.267_70_9	K03704
vamb.spades.267_70_10	K05808
vamb.spades.267_70_13	K03070
vamb.spades.267_70_14	K02836
vamb.spades.267_70_15	K07322
vamb.spades.267_70_16	K01534
vamb.spades.267_70_18	K02242
vamb.spades.267_70_20	K02398
vamb.spades.267_70_22	K02396
vamb.spades.267_70_23	K02397
vamb.spades.267_70_25	K13626
vamb.spades.267_70_26	K03563
vamb.spades.267_70_27	K00590
vamb.spades.267_70_28	K01156
vamb.spades.267_70_28	K07316

vamb.spades.267_70_29	K01156
vamb.spades.267_71_1	K01708
vamb.spades.267_71_3	K01714
vamb.spades.267_71_4	K00058
vamb.spades.267_71_8	K00018
vamb.spades.267_71_9	K00865
vamb.spades.267_71_10	K02510
vamb.spades.267_71_10	K12660

vamb.spades.267_71_11	K04075
vamb.spades.267_71_12	K06382
vamb.spades.267_71_13	K02935
vamb.spades.267_71_14	K02864
vamb.spades.267_71_15	K02863
vamb.spades.267_71_16	K02867
vamb.spades.267_71_17	K02601
vamb.spades.267_71_18	K03073
vamb.spades.267_71_19	K02358
vamb.spades.267_72_3	K03090
vamb.spades.267_72_5	K02477
vamb.spades.267_72_5	K07705

vamb.spades.267_72_6	K07813
vamb.spades.267_72_9	K01685
vamb.spades.267_73_1	K02358
vamb.spades.267_73_2	K02946
vamb.spades.267_73_3	K02906
vamb.spades.267_73_4	K02926
vamb.spades.267_73_5	K02892
vamb.spades.267_73_6	K02886
vamb.spades.267_73_7	K02965
vamb.spades.267_73_8	K02890
vamb.spades.267_73_9	K02982
vamb.spades.267_73_10	K02878
vamb.spades.267_73_11	K02904
vamb.spades.267_73_12	K02961
vamb.spades.267_73_13	K02874
vamb.spades.267_73_14	K02895
vamb.spades.267_73_15	K02931
vamb.spades.267_73_16	K02994
vamb.spades.267_73_17	K02933
vamb.spades.267_73_18	K02881
vamb.spades.267_73_19	K02988
vamb.spades.267_73_20	K02876
vamb.spades.267_73_21	K03076
vamb.spades.267_73_22	K00939
vamb.spades.267_73_23	K01265
vamb.spades.267_73_25	K02518
vamb.spades.267_73_26	K02952
vamb.spades.267_73_27	K02948
vamb.spades.267_73_28	K02986
vamb.spades.267_73_29	K03040
vamb.spades.267_73_30	K02879
vamb.spades.267_73_31	K16784
vamb.spades.267_73_31	K16786
vamb.spades.267_73_31	K16787

vamb.spades.267_73_32	K16786
vamb.spades.267_73_32	K16787

vamb.spades.267_73_33	K16783
vamb.spades.267_73_33	K16785

vamb.spades.267_73_34	K06173
vamb.spades.267_73_35	K02871
vamb.spades.267_73_36	K02996
vamb.spades.267_74_1	K01156
vamb.spades.267_74_1	K07316

vamb.spades.267_74_3	K03406
vamb.spades.267_74_4	K03406
vamb.spades.267_75_2	K06001
vamb.spades.267_75_5	K22278
vamb.spades.267_75_6	K06959
vamb.spades.267_75_7	K19224
vamb.spades.267_75_7	K21471

vamb.spades.267_75_9	K07038
vamb.spades.267_75_13	K02238
vamb.spades.267_75_15	K07216
vamb.spades.267_75_17	K07098
vamb.spades.267_75_21	K07727
vamb.spades.267_76_7	K00548
vamb.spades.267_76_8	K03315
vamb.spades.267_76_10	K08217
vamb.spades.267_76_11	K01868
vamb.spades.267_76_12	K02520
vamb.spades.267_76_13	K02916
vamb.spades.267_76_14	K02887
vamb.spades.267_76_15	K03498
vamb.spades.267_76_16	K03499
vamb.spades.267_76_17	K03437
vamb.spades.267_76_18	K01889
vamb.spades.267_76_19	K01890
vamb.spades.267_76_20	K09888
vamb.spades.267_76_21	K02347
vamb.spades.267_76_22	K07456
vamb.spades.267_76_24	K05366
vamb.spades.267_76_25	K07010
vamb.spades.267_76_26	K02106
vamb.spades.267_76_27	K01870
vamb.spades.267_76_29	K03660
vamb.spades.267_76_32	K06023
vamb.spades.267_76_33	K15916
vamb.spades.267_76_34	K04477
vamb.spades.267_76_35	K02027
vamb.spades.267_76_37	K00075
vamb.spades.267_76_40	K03406
vamb.spades.267_76_43	K06213
vamb.spades.267_76_44	K06213
vamb.spades.267_76_47	K04477
vamb.spades.267_76_48	K06958
vamb.spades.267_76_50	K09762
vamb.spades.267_76_51	K11184
vamb.spades.267_76_51	K11189

vamb.spades.267_76_53	K02337
vamb.spades.267_76_55	K00850
vamb.spades.267_76_56	K00873
vamb.spades.267_76_57	K22103
vamb.spades.267_76_58	K01628
vamb.spades.267_76_59	K00058
vamb.spades.267_76_60	K01999
vamb.spades.267_76_61	K01997
vamb.spades.267_76_62	K01998
vamb.spades.267_76_63	K01995
vamb.spades.267_76_63	K01998

vamb.spades.267_76_64	K01996
vamb.spades.267_76_65	K01805
vamb.spades.267_76_66	K00004
vamb.spades.267_76_66	K00060

vamb.spades.267_76_67	K01739
vamb.spades.267_76_67	K01761

vamb.spades.267_76_68	K00854
vamb.spades.267_76_68	K00862

vamb.spades.267_76_69	K00615
vamb.spades.267_76_70	K00615
vamb.spades.267_77_2	K06158
vamb.spades.267_77_3	K01409
vamb.spades.267_77_5	K03789
vamb.spades.267_77_6	K14742
vamb.spades.267_77_7	K06925
vamb.spades.267_78_1	K01652
vamb.spades.267_78_2	K01653
vamb.spades.267_78_3	K00053
vamb.spades.267_78_4	K01649
vamb.spades.267_78_5	K01703
vamb.spades.267_78_5	K20452

vamb.spades.267_78_6	K01704
vamb.spades.267_78_6	K20453

vamb.spades.267_78_7	K00052
vamb.spades.267_78_8	K01652
vamb.spades.267_78_9	K00826
vamb.spades.267_78_16	K01892
vamb.spades.267_78_17	K12960
vamb.spades.267_78_17	K20810

vamb.spades.267_78_18	K00772
vamb.spades.267_78_18	K03783

vamb.spades.267_78_20	K03309
vamb.spades.267_78_21	K01779
vamb.spades.267_78_22	K01744
vamb.spades.267_78_23	K01677
vamb.spades.267_78_24	K01678
vamb.spades.267_78_25	K00027
vamb.spades.267_78_26	K01739
vamb.spades.267_78_26	K01761

vamb.spades.267_78_28	K07094
vamb.spades.267_78_29	K01537
vamb.spades.267_78_31	K06207
vamb.spades.267_79_3	K14197
vamb.spades.267_79_4	K00133
vamb.spades.267_79_5	K00928
vamb.spades.267_79_8	K03737
vamb.spades.267_79_10	K03783
vamb.spades.267_79_11	K01839
vamb.spades.267_79_12	K00756
vamb.spades.267_79_12	K00758

vamb.spades.267_79_14	K01489
vamb.spades.267_80_4	K04655
vamb.spades.267_80_7	K10439
vamb.spades.267_80_7	K10441

vamb.spades.267_80_9	K10538
vamb.spades.267_80_9	K17214

vamb.spades.267_80_10	K10440
vamb.spades.267_80_11	K01470
vamb.spades.267_80_11	K22232

vamb.spades.267_80_12	K00046
vamb.spades.267_80_12	K00065

vamb.spades.267_80_13	K01625
vamb.spades.267_80_14	K00883
vamb.spades.267_80_15	K00058
vamb.spades.267_80_16	K00008
vamb.spades.267_80_18	K01875
vamb.spades.267_80_20	K06306
vamb.spades.267_80_26	K01207
vamb.spades.267_80_31	K05592
vamb.spades.267_82_3	K04565
vamb.spades.267_82_6	K03088
vamb.spades.267_82_8	K03699
vamb.spades.267_82_9	K09749
vamb.spades.267_82_10	K00563
vamb.spades.267_82_11	K01273
vamb.spades.267_82_14	K01572
vamb.spades.267_82_20	K01912
vamb.spades.267_82_23	K07009
vamb.spades.267_82_28	K16785
vamb.spades.267_82_29	K16786
vamb.spades.267_82_29	K16787

vamb.spades.267_82_30	K16927
vamb.spades.267_82_32	K16788
vamb.spades.267_82_33	K07105
