vamb.spades.857_1_1	K01153
vamb.spades.857_68_83	K02781
vamb.spades.857_68_86	K01007
vamb.spades.857_68_86	K08483

vamb.spades.857_68_89	K00134
vamb.spades.857_68_89	K00150
vamb.spades.857_68_89	K03340

vamb.spades.857_68_91	K01778
vamb.spades.857_68_92	K02016
vamb.spades.857_68_93	K02015
vamb.spades.857_68_94	K02231
vamb.spades.857_68_95	K16651
vamb.spades.857_68_96	K04720
vamb.spades.857_68_97	K02227
vamb.spades.857_68_98	K02233
vamb.spades.857_68_99	K02226
vamb.spades.857_68_99	K22305

vamb.spades.857_69_1	K02004
vamb.spades.857_69_1	K11636

vamb.spades.857_69_2	K02003
vamb.spades.857_69_2	K11635

vamb.spades.857_70_2	K06207
vamb.spades.857_71_1	K00874
vamb.spades.857_71_2	K02564
vamb.spades.857_71_3	K01447
vamb.spades.857_71_4	K14475
vamb.spades.857_71_5	K21071
vamb.spades.857_72_1	K00031
vamb.spades.857_72_2	K01681
vamb.spades.857_72_3	K01681
vamb.spades.857_72_9	K07793
vamb.spades.857_72_10	K07120
vamb.spades.857_72_11	K01910
vamb.spades.857_72_12	K01646
vamb.spades.857_72_13	K01644
vamb.spades.857_72_14	K01643
vamb.spades.857_72_17	K01739
vamb.spades.857_72_17	K01761

vamb.spades.857_73_1	K07098
vamb.spades.857_74_4	K02422
vamb.spades.857_75_1	K07053
vamb.spades.857_75_2	K01808
vamb.spades.857_75_3	K00615
vamb.spades.857_75_4	K00615
vamb.spades.857_75_5	K00616
vamb.spades.857_76_1	K01619
vamb.spades.857_76_2	K00008
vamb.spades.857_76_3	K01934
vamb.spades.857_76_4	K01951
vamb.spades.857_76_6	K01622
vamb.spades.857_77_4	K07043
vamb.spades.857_78_3	K00015
vamb.spades.857_79_1	K01744
vamb.spades.857_79_2	K01677
vamb.spades.857_79_3	K01678
vamb.spades.857_79_4	K00027
vamb.spades.857_80_1	K03111
vamb.spades.857_80_2	K02963
vamb.spades.857_80_5	K02939
vamb.spades.857_80_6	K02314
vamb.spades.857_80_7	K10914
vamb.spades.857_80_7	K21563

vamb.spades.857_80_10	K07137
vamb.spades.857_80_12	K02809
vamb.spades.857_80_12	K02810

vamb.spades.857_80_13	K09963
vamb.spades.857_80_14	K07106
vamb.spades.857_80_15	K02755
vamb.spades.857_80_15	K02756
vamb.spades.857_80_15	K02757
vamb.spades.857_80_15	K02777
vamb.spades.857_80_15	K20116
vamb.spades.857_80_15	K20117
vamb.spades.857_80_15	K20118

vamb.spades.857_81_1	K02358
vamb.spades.857_81_3	K07238
vamb.spades.857_81_4	K03091
vamb.spades.857_81_5	K06962
vamb.spades.857_81_6	K03218
vamb.spades.857_81_7	K03465
vamb.spades.857_81_8	K11145
vamb.spades.857_81_9	K01883
vamb.spades.857_81_10	K00640
vamb.spades.857_81_11	K03642
vamb.spades.857_81_12	K01770
vamb.spades.857_81_12	K12506

vamb.spades.857_81_13	K00991
vamb.spades.857_81_15	K07736
vamb.spades.857_81_17	K04485
vamb.spades.857_81_18	K03695
vamb.spades.857_81_18	K03696

vamb.spades.857_81_19	K19405
vamb.spades.857_81_20	K19411
vamb.spades.857_81_21	K03708
vamb.spades.857_81_23	K02355
vamb.spades.857_81_24	K05847
vamb.spades.857_81_25	K05846
vamb.spades.857_81_26	K05845
vamb.spades.857_81_26	K05846

vamb.spades.857_81_27	K00088
vamb.spades.857_81_31	K01934
vamb.spades.857_81_32	K02005
vamb.spades.857_81_33	K02004
vamb.spades.857_81_34	K02003
vamb.spades.857_81_36	K00525
vamb.spades.857_81_37	K09825
vamb.spades.857_81_40	K07001
vamb.spades.857_81_41	K00170
vamb.spades.857_81_42	K00169
vamb.spades.857_81_43	K00171
vamb.spades.857_81_44	K00172
vamb.spades.857_81_45	K06317
vamb.spades.857_81_49	K01992
vamb.spades.857_81_50	K01990
vamb.spades.857_81_52	K07005
vamb.spades.857_81_53	K00831
vamb.spades.857_81_58	K00058
vamb.spades.857_82_4	K18011
vamb.spades.857_82_7	K06178
vamb.spades.857_82_7	K06183

vamb.spades.857_82_8	K00619
vamb.spades.857_82_8	K09994

vamb.spades.857_82_9	K00797
vamb.spades.857_82_10	K01480
vamb.spades.857_82_11	K02013
vamb.spades.857_82_13	K07007
vamb.spades.857_82_14	K00945
vamb.spades.857_82_15	K00655
vamb.spades.857_82_16	K02945
vamb.spades.857_82_16	K03527

vamb.spades.857_82_17	K01823
vamb.spades.857_82_18	K01611
vamb.spades.857_82_19	K00575
vamb.spades.857_82_20	K00297
vamb.spades.857_83_1	K04518
vamb.spades.857_83_2	K03856
vamb.spades.857_83_3	K04517
vamb.spades.857_83_4	K01735
vamb.spades.857_83_4	K13829

vamb.spades.857_83_5	K00800
vamb.spades.857_83_6	K01736
vamb.spades.857_83_7	K04518
vamb.spades.857_83_7	K14170

vamb.spades.857_83_8	K00014
vamb.spades.857_84_1	K02529
vamb.spades.857_85_1	K03424
vamb.spades.857_85_2	K00180
vamb.spades.857_85_3	K00179
vamb.spades.857_85_4	K01874
vamb.spades.857_85_6	K00757
vamb.spades.857_85_7	K00382
vamb.spades.857_85_8	K02057
vamb.spades.857_85_9	K02057
vamb.spades.857_85_10	K02056
vamb.spades.857_85_11	K07335
vamb.spades.857_85_13	K06915
vamb.spades.857_85_15	K06284
vamb.spades.857_85_16	K00286
vamb.spades.857_85_17	K07056
vamb.spades.857_85_18	K01714
vamb.spades.857_85_19	K06973
vamb.spades.857_85_21	K02341
vamb.spades.857_85_22	K09770
vamb.spades.857_85_23	K00943
vamb.spades.857_86_10	K07793
vamb.spades.857_86_12	K19954
vamb.spades.857_86_13	K01714
vamb.spades.857_86_14	K00058
vamb.spades.857_86_15	K00097
vamb.spades.857_86_15	K22024

vamb.spades.857_86_16	K22129
vamb.spades.857_86_18	K00615
vamb.spades.857_86_19	K00615
vamb.spades.857_86_21	K05946
vamb.spades.857_86_24	K18814
vamb.spades.857_87_1	K03100
vamb.spades.857_87_2	K06942
vamb.spades.857_87_4	K06409
vamb.spades.857_87_5	K01926
vamb.spades.857_87_6	K01448
vamb.spades.857_87_6	K06298

vamb.spades.857_87_7	K01448
vamb.spades.857_87_9	K06298
vamb.spades.857_87_10	K00989
vamb.spades.857_87_10	K02428

vamb.spades.857_87_11	K02428
vamb.spades.857_87_12	K07095
vamb.spades.857_87_13	K03545
vamb.spades.857_87_14	K01358
vamb.spades.857_87_15	K03544
vamb.spades.857_87_16	K04076
vamb.spades.857_87_17	K01338
vamb.spades.857_87_21	K07646
vamb.spades.857_87_22	K19302
vamb.spades.857_87_23	K01439
vamb.spades.857_87_25	K03657
vamb.spades.857_87_26	K01972
vamb.spades.857_87_27	K10441
vamb.spades.857_87_28	K10440
vamb.spades.857_87_30	K22231
vamb.spades.857_87_31	K01470
vamb.spades.857_87_31	K22232

vamb.spades.857_87_32	K00010
vamb.spades.857_87_33	K01816
vamb.spades.857_87_35	K02773
vamb.spades.857_87_37	K02775
vamb.spades.857_87_38	K01628
vamb.spades.857_87_38	K03077

vamb.spades.857_87_40	K02466
vamb.spades.857_87_41	K02783
vamb.spades.857_87_42	K02782
vamb.spades.857_87_42	K02783

vamb.spades.857_87_43	K02782
vamb.spades.857_87_43	K02783

vamb.spades.857_87_44	K02781
vamb.spades.857_87_47	K00161
vamb.spades.857_87_47	K21416

vamb.spades.857_87_48	K00162
vamb.spades.857_87_48	K11381
vamb.spades.857_87_48	K21417

vamb.spades.857_87_49	K00627
vamb.spades.857_87_50	K00382
vamb.spades.857_87_51	K01880
vamb.spades.857_87_52	K02529
vamb.spades.857_88_1	K06201
vamb.spades.857_88_2	K01443
vamb.spades.857_88_4	K07095
vamb.spades.857_88_5	K00290
vamb.spades.857_89_1	K06180
vamb.spades.857_89_2	K00949
vamb.spades.857_89_9	K01990
vamb.spades.857_89_9	K20459

vamb.spades.857_89_10	K20460
vamb.spades.857_89_11	K20461
vamb.spades.857_89_14	K08602
vamb.spades.857_89_15	K03786
vamb.spades.857_89_16	K00891
vamb.spades.857_89_17	K00014
vamb.spades.857_90_19	K03424
vamb.spades.857_90_25	K07497
vamb.spades.857_90_33	K02316
vamb.spades.857_90_37	K01338
vamb.spades.857_90_49	K06187
vamb.spades.857_90_50	K09747
vamb.spades.857_90_51	K02343
vamb.spades.857_90_52	K11991
vamb.spades.857_90_58	K22278
vamb.spades.857_90_59	K09764
vamb.spades.857_90_60	K02029
vamb.spades.857_90_61	K02028
vamb.spades.857_90_61	K10041
vamb.spades.857_90_61	K17076

vamb.spades.857_90_62	K02029
vamb.spades.857_90_62	K10040

vamb.spades.857_90_63	K01750
vamb.spades.857_90_63	K21721

vamb.spades.857_90_64	K02030
vamb.spades.857_90_67	K01071
vamb.spades.857_90_72	K03307
vamb.spades.857_90_72	K11928

vamb.spades.857_90_74	K07720
vamb.spades.857_90_75	K17103
vamb.spades.857_90_76	K07027
vamb.spades.857_90_78	K04759
vamb.spades.857_90_79	K04758
vamb.spades.857_90_82	K05363
vamb.spades.857_90_82	K11693

vamb.spades.857_90_83	K03406
vamb.spades.857_90_84	K01937
vamb.spades.857_90_86	K06297
vamb.spades.857_90_87	K06296
vamb.spades.857_90_88	K06295
vamb.spades.857_91_2	K03687
vamb.spades.857_91_3	K04043
vamb.spades.857_91_4	K03686
vamb.spades.857_91_4	K05516

vamb.spades.857_91_5	K02687
vamb.spades.857_91_6	K09761
vamb.spades.857_91_7	K18707
vamb.spades.857_91_8	K02503
vamb.spades.857_91_9	K02970
vamb.spades.857_91_10	K09117
vamb.spades.857_91_11	K07403
vamb.spades.857_91_15	K06438
vamb.spades.857_91_16	K06217
vamb.spades.857_91_17	K07037
vamb.spades.857_91_18	K01489
vamb.spades.857_91_18	K07042

vamb.spades.857_91_19	K00887
vamb.spades.857_91_19	K00901

vamb.spades.857_91_21	K03584
vamb.spades.857_91_22	K06384
vamb.spades.857_91_24	K09773
vamb.spades.857_91_25	K01006
vamb.spades.857_91_26	K01129
vamb.spades.857_91_27	K02316
vamb.spades.857_91_28	K03086
vamb.spades.857_91_29	K06967
vamb.spades.857_91_31	K07164
vamb.spades.857_91_32	K03469
vamb.spades.857_91_32	K06864

vamb.spades.857_91_36	K13280
vamb.spades.857_91_40	K07284
vamb.spades.857_92_1	K01439
vamb.spades.857_92_2	K01751
vamb.spades.857_92_3	K03721
vamb.spades.857_92_5	K16052
vamb.spades.857_92_5	K22044

vamb.spades.857_92_15	K07150
vamb.spades.857_92_16	K03497
vamb.spades.857_92_17	K03496
vamb.spades.857_92_18	K03497
vamb.spades.857_92_19	K03501
vamb.spades.857_92_20	K03495
vamb.spades.857_92_21	K03650
vamb.spades.857_92_22	K06346
vamb.spades.857_92_23	K03217
vamb.spades.857_92_24	K08998
vamb.spades.857_92_25	K03536
vamb.spades.857_92_26	K02313
vamb.spades.857_92_27	K02338
vamb.spades.857_92_28	K14761
vamb.spades.857_92_29	K03629
vamb.spades.857_92_32	K02470
vamb.spades.857_92_33	K02469
vamb.spades.857_92_35	K01582
vamb.spades.857_92_35	K01585

vamb.spades.857_92_36	K00943
vamb.spades.857_93_2	K07129
vamb.spades.857_93_6	K00817
vamb.spades.857_94_2	K03090
vamb.spades.857_94_4	K02477
vamb.spades.857_94_4	K07705

vamb.spades.857_94_5	K07813
vamb.spades.857_94_8	K01685
vamb.spades.857_94_9	K00041
vamb.spades.857_94_10	K03337
vamb.spades.857_94_12	K03151
vamb.spades.857_94_13	K04487
vamb.spades.857_94_15	K03594
vamb.spades.857_94_17	K18979
vamb.spades.857_94_23	K03310
vamb.spades.857_94_24	K02035
vamb.spades.857_94_25	K00940
vamb.spades.857_94_26	K00763
vamb.spades.857_94_27	K08309
vamb.spades.857_94_28	K00859
vamb.spades.857_94_29	K02335
vamb.spades.857_94_31	K03088
vamb.spades.857_94_33	K05601
vamb.spades.857_94_34	K03721
vamb.spades.857_94_34	K06714

vamb.spades.857_94_36	K01091
vamb.spades.857_94_38	K03701
vamb.spades.857_94_39	K03702
vamb.spades.857_94_41	K02071
vamb.spades.857_94_42	K02072
vamb.spades.857_94_43	K02073
vamb.spades.857_94_46	K03797
vamb.spades.857_94_47	K21471
vamb.spades.857_94_48	K09811
vamb.spades.857_94_49	K09812
vamb.spades.857_95_1	K02478
vamb.spades.857_95_1	K07704

vamb.spades.857_95_2	K04077
vamb.spades.857_95_3	K04078
vamb.spades.857_95_4	K01999
vamb.spades.857_95_5	K01997
vamb.spades.857_95_6	K01998
vamb.spades.857_95_7	K01995
vamb.spades.857_95_8	K01996
vamb.spades.857_95_10	K05364
vamb.spades.857_95_11	K03588
vamb.spades.857_95_14	K17830
vamb.spades.857_95_15	K01971
vamb.spades.857_95_16	K01971
vamb.spades.857_95_16	K10747

vamb.spades.857_95_17	K10979
vamb.spades.857_95_18	K01589
vamb.spades.857_95_19	K01588
vamb.spades.857_96_3	K03088
vamb.spades.857_96_5	K07727
vamb.spades.857_97_1	K02044
vamb.spades.857_97_2	K03721
vamb.spades.857_97_5	K00111
vamb.spades.857_97_6	K00864
vamb.spades.857_97_9	K02443
vamb.spades.857_97_10	K08591
vamb.spades.857_97_15	K02437
vamb.spades.857_97_16	K14138
vamb.spades.857_97_17	K15023
vamb.spades.857_97_18	K00197
vamb.spades.857_97_19	K00194
vamb.spades.857_97_20	K07321
vamb.spades.857_97_21	K00382
vamb.spades.857_97_22	K00297
vamb.spades.857_97_24	K01491
vamb.spades.857_97_27	K01938
vamb.spades.857_97_28	K07321
vamb.spades.857_97_29	K00198
vamb.spades.857_97_30	K00196
vamb.spades.857_97_31	K01151
vamb.spades.857_97_32	K01142
vamb.spades.857_97_33	K08999
vamb.spades.857_97_36	K06901
vamb.spades.857_97_39	K04061
vamb.spades.857_97_40	K07507
vamb.spades.857_97_41	K02443
vamb.spades.857_97_43	K06158
vamb.spades.857_97_44	K01409
vamb.spades.857_97_46	K03789
vamb.spades.857_97_47	K14742
vamb.spades.857_97_48	K06925
vamb.spades.857_97_50	K07010
vamb.spades.857_97_52	K07171
vamb.spades.857_97_53	K07723
vamb.spades.857_97_54	K01775
vamb.spades.857_97_55	K17758
vamb.spades.857_97_55	K17759

vamb.spades.857_97_56	K00997
vamb.spades.857_97_57	K13993
vamb.spades.857_97_58	K16789
vamb.spades.857_98_3	K00215
vamb.spades.857_98_5	K01945
vamb.spades.857_98_6	K00602
vamb.spades.857_98_7	K11175
vamb.spades.857_98_8	K01933
vamb.spades.857_98_9	K00764
vamb.spades.857_98_10	K01952
vamb.spades.857_98_11	K01952
vamb.spades.857_98_12	K01952
vamb.spades.857_98_13	K00812
vamb.spades.857_98_13	K10907

vamb.spades.857_98_15	K14415
vamb.spades.857_98_16	K06426
vamb.spades.857_98_19	K11754
vamb.spades.857_98_20	K01873
vamb.spades.857_98_21	K06153
vamb.spades.857_98_22	K00015
vamb.spades.857_99_1	K01153
vamb.spades.857_99_4	K03427
vamb.spades.857_101_1	K02967
vamb.spades.857_101_2	K02357
vamb.spades.857_101_3	K09903
vamb.spades.857_101_4	K02838
vamb.spades.857_101_5	K00806
vamb.spades.857_101_6	K00981
vamb.spades.857_101_8	K11749
vamb.spades.857_101_9	K03526
vamb.spades.857_101_10	K01881
vamb.spades.857_101_12	K03763
vamb.spades.857_101_13	K09748
vamb.spades.857_101_14	K02600
vamb.spades.857_101_15	K07742
vamb.spades.857_101_17	K02519
vamb.spades.857_101_18	K02834
vamb.spades.857_101_19	K06881
vamb.spades.857_101_20	K03177
vamb.spades.857_101_21	K11753
vamb.spades.857_101_22	K02956
vamb.spades.857_101_23	K00962
vamb.spades.857_101_25	K01775
vamb.spades.857_101_26	K01520
vamb.spades.857_101_28	K12574
vamb.spades.857_101_29	K01358
vamb.spades.857_101_31	K03466
vamb.spades.857_101_33	K14441
vamb.spades.857_101_35	K06027
vamb.spades.857_101_36	K03742
vamb.spades.857_101_36	K03743

vamb.spades.857_101_38	K01975
vamb.spades.857_101_39	K03553
vamb.spades.857_101_40	K03546
vamb.spades.857_101_41	K03546
vamb.spades.857_101_44	K18682
vamb.spades.857_101_45	K09769
vamb.spades.857_101_46	K06416
vamb.spades.857_101_47	K07053
vamb.spades.857_101_48	K07978
vamb.spades.857_101_49	K00174
vamb.spades.857_101_50	K00175
vamb.spades.857_101_51	K00177
vamb.spades.857_101_52	K00260
vamb.spades.857_101_52	K00261
vamb.spades.857_101_52	K00262

vamb.spades.857_101_53	K01847
vamb.spades.857_101_53	K01848

vamb.spades.857_101_54	K01849
vamb.spades.857_101_55	K07588
vamb.spades.857_101_56	K01759
vamb.spades.857_101_56	K05606

vamb.spades.857_101_57	K01966
vamb.spades.857_101_60	K01572
vamb.spades.857_101_61	K01571
vamb.spades.857_101_61	K01960

vamb.spades.857_101_65	K21929
vamb.spades.857_101_66	K06168
vamb.spades.857_101_67	K03555
vamb.spades.857_101_68	K03572
vamb.spades.857_101_69	K00791
vamb.spades.857_101_70	K03666
vamb.spades.857_101_71	K06413
vamb.spades.857_101_76	K01356
vamb.spades.857_101_77	K03308
vamb.spades.857_101_78	K00812
vamb.spades.857_101_78	K10907

vamb.spades.857_101_81	K03787
vamb.spades.857_103_2	K06310
vamb.spades.857_103_3	K06296
vamb.spades.857_103_3	K06311

vamb.spades.857_103_4	K06297
vamb.spades.857_103_5	K06387
vamb.spades.857_103_6	K01582
vamb.spades.857_103_6	K01585

vamb.spades.857_103_8	K06423
vamb.spades.857_103_10	K06281
vamb.spades.857_103_11	K06282
vamb.spades.857_103_13	K01776
vamb.spades.857_104_4	K07258
vamb.spades.857_104_7	K06024
vamb.spades.857_104_8	K05896
vamb.spades.857_104_9	K01867
vamb.spades.857_104_11	K01586
vamb.spades.857_104_16	K06407
vamb.spades.857_104_17	K06406
vamb.spades.857_104_18	K06405
vamb.spades.857_104_19	K09165
vamb.spades.857_104_21	K03090
vamb.spades.857_104_21	K03091

vamb.spades.857_104_22	K06379
vamb.spades.857_104_23	K06378
vamb.spades.857_104_24	K07258
vamb.spades.857_104_25	K04763
vamb.spades.857_104_26	K06384
vamb.spades.857_104_28	K01515
vamb.spades.857_104_30	K07699
vamb.spades.857_104_31	K06399
vamb.spades.857_104_32	K03631
vamb.spades.857_104_33	K03402
vamb.spades.857_104_34	K00858
vamb.spades.857_104_36	K06442
vamb.spades.857_104_38	K13789
vamb.spades.857_104_39	K03602
vamb.spades.857_104_40	K03601
vamb.spades.857_104_41	K03625
vamb.spades.857_104_45	K06397
vamb.spades.857_104_46	K06396
vamb.spades.857_104_47	K06395
vamb.spades.857_104_48	K06394
vamb.spades.857_104_49	K06393
vamb.spades.857_104_50	K06392
vamb.spades.857_104_51	K06391
vamb.spades.857_104_52	K06390
vamb.spades.857_104_54	K02356
vamb.spades.857_104_55	K01262
vamb.spades.857_104_56	K02664
vamb.spades.857_104_57	K02663
vamb.spades.857_104_58	K02662
vamb.spades.857_104_61	K02246
vamb.spades.857_104_61	K08084

vamb.spades.857_104_62	K02653
vamb.spades.857_104_63	K02652
vamb.spades.857_104_65	K07015
vamb.spades.857_104_66	K03091
vamb.spades.857_104_67	K05515
vamb.spades.857_104_68	K07082
vamb.spades.857_105_3	K00548
vamb.spades.857_105_4	K03315
vamb.spades.857_105_6	K08217
vamb.spades.857_105_7	K01868
vamb.spades.857_105_8	K02520
vamb.spades.857_105_9	K02916
vamb.spades.857_105_10	K02887
vamb.spades.857_105_11	K03498
vamb.spades.857_105_12	K03499
vamb.spades.857_105_13	K03437
vamb.spades.857_105_14	K07720
vamb.spades.857_105_15	K07718
vamb.spades.857_105_16	K10441
vamb.spades.857_105_17	K10441
vamb.spades.857_105_18	K10440
vamb.spades.857_105_19	K10439
vamb.spades.857_105_20	K18650
vamb.spades.857_105_23	K00845
vamb.spades.857_105_24	K03271
vamb.spades.857_105_24	K15669

vamb.spades.857_105_26	K01889
vamb.spades.857_105_27	K01890
vamb.spades.857_105_28	K09888
vamb.spades.857_105_29	K02347
vamb.spades.857_105_30	K07456
vamb.spades.857_105_32	K05366
vamb.spades.857_105_33	K01870
vamb.spades.857_105_35	K03660
vamb.spades.857_105_38	K06023
vamb.spades.857_105_39	K15916
vamb.spades.857_105_40	K04477
vamb.spades.857_105_41	K02027
vamb.spades.857_105_43	K00075
vamb.spades.857_105_48	K06213
vamb.spades.857_105_49	K06213
vamb.spades.857_105_51	K04477
vamb.spades.857_105_52	K06958
vamb.spades.857_105_54	K09762
vamb.spades.857_105_55	K11184
vamb.spades.857_105_55	K11189

vamb.spades.857_105_57	K02337
vamb.spades.857_105_59	K00850
vamb.spades.857_105_60	K00873
vamb.spades.857_106_2	K01505
vamb.spades.857_106_3	K02051
vamb.spades.857_106_4	K02050
vamb.spades.857_106_4	K15554

vamb.spades.857_106_5	K02049
vamb.spades.857_106_5	K15555

vamb.spades.857_106_6	K03744
vamb.spades.857_106_7	K06872
vamb.spades.857_106_8	K00876
vamb.spades.857_106_10	K03704
vamb.spades.857_106_11	K05808
vamb.spades.857_106_14	K03070
vamb.spades.857_106_16	K02836
vamb.spades.857_106_17	K07322
vamb.spades.857_106_18	K01534
vamb.spades.857_106_20	K02242
vamb.spades.857_106_22	K02398
vamb.spades.857_106_24	K02396
vamb.spades.857_106_25	K02397
vamb.spades.857_106_27	K13626
vamb.spades.857_106_28	K03563
vamb.spades.857_106_29	K01156
vamb.spades.857_106_29	K07316

vamb.spades.857_106_30	K01156
vamb.spades.857_106_31	K03406
vamb.spades.857_107_1	K00058
vamb.spades.857_107_2	K00883
vamb.spades.857_107_3	K01625
vamb.spades.857_107_4	K00046
vamb.spades.857_107_4	K00065

vamb.spades.857_107_5	K01470
vamb.spades.857_107_5	K22232

vamb.spades.857_107_6	K10440
vamb.spades.857_107_7	K10538
vamb.spades.857_107_7	K17214

vamb.spades.857_107_9	K10439
vamb.spades.857_107_9	K10441

vamb.spades.857_107_12	K04655
vamb.spades.857_108_1	K21993
vamb.spades.857_108_2	K00336
vamb.spades.857_108_2	K18332

vamb.spades.857_108_3	K00335
vamb.spades.857_108_3	K18331
vamb.spades.857_108_3	K22339

vamb.spades.857_108_4	K17992
vamb.spades.857_108_6	K00334
vamb.spades.857_108_6	K18330
vamb.spades.857_108_6	K22340

vamb.spades.857_108_7	K07053
vamb.spades.857_108_11	K01926
vamb.spades.857_108_12	K03734
vamb.spades.857_108_13	K03885
vamb.spades.857_108_14	K21898
vamb.spades.857_108_16	K02434
vamb.spades.857_108_17	K02433
vamb.spades.857_108_18	K02435
vamb.spades.857_108_21	K01990
vamb.spades.857_108_22	K07979
vamb.spades.857_108_23	K00970
vamb.spades.857_108_23	K00974

vamb.spades.857_108_25	K03524
vamb.spades.857_109_1	K02035
vamb.spades.857_109_3	K11261
vamb.spades.857_109_4	K03183
vamb.spades.857_109_5	K16788
vamb.spades.857_110_1	K21515
vamb.spades.857_110_5	K03406
vamb.spades.857_110_6	K02594
vamb.spades.857_110_7	K01681
vamb.spades.857_110_8	K00030
vamb.spades.857_110_11	K00354
vamb.spades.857_110_14	K15986
vamb.spades.857_110_21	K02337
vamb.spades.857_110_21	K14162

vamb.spades.857_110_23	K03723
vamb.spades.857_110_24	K03769
vamb.spades.857_110_24	K07533

vamb.spades.857_110_25	K04769
vamb.spades.857_110_26	K01610
vamb.spades.857_110_27	K06409
vamb.spades.857_110_28	K02428
vamb.spades.857_110_28	K02499

vamb.spades.857_110_29	K03530
vamb.spades.857_110_30	K06381
vamb.spades.857_110_33	K13052
vamb.spades.857_110_34	K07570
vamb.spades.857_110_34	K07571

vamb.spades.857_110_35	K01524
vamb.spades.857_110_36	K03043
vamb.spades.857_110_37	K03046
vamb.spades.857_110_38	K07590
vamb.spades.857_110_39	K02950
vamb.spades.857_110_40	K02992
vamb.spades.857_110_41	K02355
vamb.spades.857_110_42	K02358
vamb.spades.857_111_1	K00615
vamb.spades.857_111_2	K00615
vamb.spades.857_111_3	K02026
vamb.spades.857_111_4	K02025
vamb.spades.857_111_5	K02027
vamb.spades.857_111_5	K05813

vamb.spades.857_111_6	K05799
vamb.spades.857_112_7	K07491
vamb.spades.857_112_9	K12511
vamb.spades.857_112_10	K12510
vamb.spades.857_112_12	K02282
vamb.spades.857_112_13	K02279
vamb.spades.857_112_21	K07496
vamb.spades.857_112_25	K06416
vamb.spades.857_112_26	K07496
vamb.spades.857_112_27	K07491
vamb.spades.857_112_35	K18831
vamb.spades.857_112_36	K06400
vamb.spades.857_112_38	K08651
vamb.spades.857_112_54	K01358
vamb.spades.857_112_58	K07451
vamb.spades.857_112_60	K00857
vamb.spades.857_112_67	K01160
vamb.spades.857_112_86	K06400
vamb.spades.857_112_87	K07391
vamb.spades.857_112_88	K07460
vamb.spades.857_112_89	K03470
vamb.spades.857_112_90	K14540
vamb.spades.857_112_91	K02884
vamb.spades.857_112_92	K00554
vamb.spades.857_112_93	K02860
vamb.spades.857_112_94	K06960
vamb.spades.857_112_95	K02959
vamb.spades.857_112_96	K03106
vamb.spades.857_112_97	K09787
vamb.spades.857_112_99	K03110
vamb.spades.857_112_100	K03529
vamb.spades.857_112_102	K06416
vamb.spades.857_112_103	K03685
vamb.spades.857_112_104	K09458
vamb.spades.857_112_105	K02078
vamb.spades.857_112_106	K00059
vamb.spades.857_112_107	K00645
vamb.spades.857_112_108	K02371
vamb.spades.857_112_110	K00648
vamb.spades.857_112_111	K03621
vamb.spades.857_112_113	K02911
vamb.spades.857_112_114	K07040
vamb.spades.857_112_115	K00925
vamb.spades.857_112_116	K00625
vamb.spades.857_112_118	K07177
vamb.spades.857_112_121	K00954
vamb.spades.857_112_122	K08316
vamb.spades.857_112_123	K06421
vamb.spades.857_112_124	K03655
vamb.spades.857_112_125	K07030
vamb.spades.857_112_127	K02902
vamb.spades.857_112_128	K01783
vamb.spades.857_112_129	K12132
vamb.spades.857_112_130	K20074
vamb.spades.857_112_131	K06941
vamb.spades.857_112_132	K03500
vamb.spades.857_112_133	K09729
vamb.spades.857_112_134	K00604
vamb.spades.857_112_135	K01462
vamb.spades.857_112_136	K04066
vamb.spades.857_112_137	K01598
vamb.spades.857_112_137	K13038

vamb.spades.857_112_138	K03060
vamb.spades.857_112_139	K00942
vamb.spades.857_112_140	K09777
vamb.spades.857_112_143	K02825
vamb.spades.857_112_144	K06180
vamb.spades.857_112_145	K03101
vamb.spades.857_112_148	K04074
vamb.spades.857_112_149	K02221
vamb.spades.857_112_150	K09772
vamb.spades.857_112_151	K06997
vamb.spades.857_112_153	K00872
vamb.spades.857_112_154	K01733
vamb.spades.857_112_155	K00003
vamb.spades.857_112_156	K06209
vamb.spades.857_113_1	K01739
vamb.spades.857_113_1	K01761

vamb.spades.857_113_3	K07094
vamb.spades.857_114_2	K01534
vamb.spades.857_114_3	K04023
vamb.spades.857_114_4	K06298
vamb.spades.857_114_5	K02031
vamb.spades.857_114_5	K02032

vamb.spades.857_114_6	K02034
vamb.spades.857_114_7	K02033
vamb.spades.857_114_8	K02035
vamb.spades.857_115_1	K01496
vamb.spades.857_115_1	K11755

vamb.spades.857_115_2	K02500
vamb.spades.857_115_3	K01814
vamb.spades.857_115_4	K01693
vamb.spades.857_115_5	K00817
vamb.spades.857_115_6	K00765
vamb.spades.857_115_6	K02502

vamb.spades.857_115_7	K02502
