vamb.spades.1_1_1	K06381
vamb.spades.1_26_75	K09710
vamb.spades.1_26_77	K00969
vamb.spades.1_26_78	K07574
vamb.spades.1_26_79	K03979
vamb.spades.1_26_80	K02899
vamb.spades.1_26_81	K07584
vamb.spades.1_26_82	K02888
vamb.spades.1_26_83	K08301
vamb.spades.1_26_86	K06402
vamb.spades.1_26_88	K03608
vamb.spades.1_26_89	K03609
vamb.spades.1_26_90	K03610
vamb.spades.1_26_91	K05515
vamb.spades.1_26_92	K03571
vamb.spades.1_26_93	K03570
vamb.spades.1_26_94	K03569
vamb.spades.1_26_95	K03630
vamb.spades.1_26_96	K06287
vamb.spades.1_26_98	K06381
vamb.spades.1_26_99	K01448
vamb.spades.1_26_100	K11754
vamb.spades.1_26_101	K01873
vamb.spades.1_26_102	K03711
vamb.spades.1_26_103	K13292
vamb.spades.1_26_104	K02434
vamb.spades.1_26_105	K02433
vamb.spades.1_26_106	K02435
vamb.spades.1_26_107	K01972
vamb.spades.1_26_108	K03657
vamb.spades.1_26_109	K01449
vamb.spades.1_26_110	K01496
vamb.spades.1_26_110	K11755

vamb.spades.1_26_111	K01951
vamb.spades.1_26_112	K00760
vamb.spades.1_26_113	K04077
vamb.spades.1_26_114	K04078
vamb.spades.1_26_115	K05979
vamb.spades.1_26_116	K01409
vamb.spades.1_26_117	K03789
vamb.spades.1_26_118	K14742
vamb.spades.1_26_119	K06925
vamb.spades.1_26_121	K07010
vamb.spades.1_26_122	K07171
vamb.spades.1_27_1	K00925
vamb.spades.1_27_2	K00074
vamb.spades.1_27_3	K00088
vamb.spades.1_27_5	K07052
vamb.spades.1_27_20	K08602
vamb.spades.1_27_22	K18675
vamb.spades.1_27_23	K02335
vamb.spades.1_27_24	K06929
vamb.spades.1_27_28	K03722
vamb.spades.1_27_29	K03406
vamb.spades.1_27_33	K10914
vamb.spades.1_27_33	K21562

vamb.spades.1_27_34	K08974
vamb.spades.1_27_36	K07706
vamb.spades.1_27_37	K01872
vamb.spades.1_27_38	K19302
vamb.spades.1_27_39	K06147
vamb.spades.1_27_40	K06147
vamb.spades.1_27_40	K18889

vamb.spades.1_27_41	K01667
vamb.spades.1_27_43	K00014
vamb.spades.1_27_43	K00891
vamb.spades.1_27_43	K03785
vamb.spades.1_27_43	K13829

vamb.spades.1_27_44	K00800
vamb.spades.1_27_45	K01736
vamb.spades.1_27_46	K00661
vamb.spades.1_27_46	K04092
vamb.spades.1_27_46	K04093
vamb.spades.1_27_46	K04516
vamb.spades.1_27_46	K14170
vamb.spades.1_27_46	K14187

vamb.spades.1_27_47	K00826
vamb.spades.1_27_47	K02619

vamb.spades.1_27_57	K02529
vamb.spades.1_27_57	K03604

vamb.spades.1_27_58	K02027
vamb.spades.1_27_59	K02025
vamb.spades.1_27_59	K05814

vamb.spades.1_27_60	K02026
vamb.spades.1_27_61	K04844
vamb.spades.1_27_61	K10231

vamb.spades.1_28_1	K01755
vamb.spades.1_28_8	K01119
vamb.spades.1_28_9	K03695
vamb.spades.1_28_9	K03696

vamb.spades.1_28_12	K06603
vamb.spades.1_28_15	K13730
vamb.spades.1_28_16	K03406
vamb.spades.1_28_19	K00897
vamb.spades.1_28_19	K19299

vamb.spades.1_28_21	K19082
vamb.spades.1_28_22	K19081
vamb.spades.1_28_23	K02003
vamb.spades.1_28_24	K02004
vamb.spades.1_28_24	K11636

vamb.spades.1_28_25	K02566
vamb.spades.1_29_3	K00884
vamb.spades.1_29_6	K07106
vamb.spades.1_29_10	K02025
vamb.spades.1_29_10	K05814

vamb.spades.1_29_11	K02026
vamb.spades.1_29_12	K01207
vamb.spades.1_29_13	K09001
vamb.spades.1_29_16	K00561
vamb.spades.1_29_17	K10563
vamb.spades.1_29_21	K07052
vamb.spades.1_30_1	K00926
vamb.spades.1_30_3	K02381
vamb.spades.1_30_4	K02381
vamb.spades.1_30_6	K18831
vamb.spades.1_31_4	K02026
vamb.spades.1_31_6	K02027
vamb.spades.1_31_6	K05813

vamb.spades.1_31_13	K07979
vamb.spades.1_31_14	K01990
vamb.spades.1_31_16	K00354
vamb.spades.1_31_20	K06201
vamb.spades.1_31_23	K00075
vamb.spades.1_31_24	K21471
vamb.spades.1_31_26	K00847
vamb.spades.1_31_26	K00852
vamb.spades.1_31_26	K00874
vamb.spades.1_31_26	K19978

vamb.spades.1_31_29	K01752
vamb.spades.1_31_30	K01752
vamb.spades.1_31_31	K03803
vamb.spades.1_31_32	K01990
vamb.spades.1_31_33	K01992
vamb.spades.1_31_35	K04061
vamb.spades.1_31_37	K06382
vamb.spades.1_31_38	K04075
vamb.spades.1_31_38	K15780

vamb.spades.1_31_39	K03798
vamb.spades.1_31_41	K03524
vamb.spades.1_31_42	K03833
vamb.spades.1_31_43	K01042
vamb.spades.1_31_45	K06374
vamb.spades.1_31_46	K06373
vamb.spades.1_31_47	K03708
vamb.spades.1_31_48	K19411
vamb.spades.1_31_49	K19405
vamb.spades.1_31_50	K03695
vamb.spades.1_31_50	K03696

vamb.spades.1_31_51	K04485
vamb.spades.1_31_52	K07067
vamb.spades.1_31_54	K07736
vamb.spades.1_31_56	K01770
vamb.spades.1_31_56	K12506

vamb.spades.1_31_57	K01883
vamb.spades.1_31_58	K11145
vamb.spades.1_31_59	K03465
vamb.spades.1_31_60	K03218
vamb.spades.1_31_61	K03091
vamb.spades.1_31_63	K02358
vamb.spades.1_32_1	K13993
vamb.spades.1_32_4	K03088
vamb.spades.1_32_8	K03406
vamb.spades.1_32_9	K01784
vamb.spades.1_32_10	K01142
vamb.spades.1_32_13	K03292
vamb.spades.1_32_13	K11104
vamb.spades.1_32_13	K16209

vamb.spades.1_32_14	K01182
vamb.spades.1_32_14	K01226

vamb.spades.1_32_16	K00819
vamb.spades.1_32_18	K00831
vamb.spades.1_32_19	K00058
vamb.spades.1_32_21	K04070
vamb.spades.1_32_22	K01843
vamb.spades.1_32_22	K19814

vamb.spades.1_32_23	K04844
vamb.spades.1_32_23	K10231

vamb.spades.1_33_4	K10112
vamb.spades.1_33_10	K03703
vamb.spades.1_33_11	K03701
vamb.spades.1_33_12	K03702
vamb.spades.1_33_13	K01507
vamb.spades.1_33_14	K09798
vamb.spades.1_33_16	K03797
vamb.spades.1_33_18	K05946
vamb.spades.1_33_22	K02836
vamb.spades.1_33_23	K03070
vamb.spades.1_33_25	K05808
vamb.spades.1_33_27	K02422
vamb.spades.1_33_28	K06603
vamb.spades.1_33_29	K03563
vamb.spades.1_33_30	K13626
vamb.spades.1_33_32	K02397
vamb.spades.1_33_33	K02396
vamb.spades.1_33_35	K02398
vamb.spades.1_33_37	K02242
vamb.spades.1_33_38	K02240
vamb.spades.1_33_41	K09163
vamb.spades.1_33_43	K07777
vamb.spades.1_33_44	K02071
vamb.spades.1_33_45	K02072
vamb.spades.1_33_46	K02073
vamb.spades.1_33_47	K01208
vamb.spades.1_33_51	K00789
vamb.spades.1_33_53	K04487
vamb.spades.1_33_54	K03151
vamb.spades.1_33_59	K01104
vamb.spades.1_33_60	K00903
vamb.spades.1_33_62	K01991
vamb.spades.1_33_68	K06861
vamb.spades.1_33_69	K00748
vamb.spades.1_33_70	K02028
vamb.spades.1_33_74	K11720
vamb.spades.1_33_75	K11720
vamb.spades.1_33_77	K06142
vamb.spades.1_33_79	K07277
vamb.spades.1_33_82	K02395
vamb.spades.1_33_83	K02394
vamb.spades.1_33_84	K02393
vamb.spades.1_33_85	K02386
vamb.spades.1_33_86	K02390
vamb.spades.1_33_86	K02392

vamb.spades.1_33_87	K02392
vamb.spades.1_33_88	K03569
vamb.spades.1_33_89	K06283
vamb.spades.1_33_90	K21471
vamb.spades.1_33_91	K02114
vamb.spades.1_33_92	K02112
vamb.spades.1_33_93	K02115
vamb.spades.1_33_94	K02111
vamb.spades.1_33_95	K01791
vamb.spades.1_33_96	K02851
vamb.spades.1_33_97	K01493
vamb.spades.1_33_98	K00761
vamb.spades.1_33_99	K01808
vamb.spades.1_33_100	K01104
vamb.spades.1_33_100	K01808

vamb.spades.1_33_101	K07566
vamb.spades.1_33_102	K02493
vamb.spades.1_33_103	K02835
vamb.spades.1_33_105	K07228
vamb.spades.1_33_106	K00857
vamb.spades.1_33_107	K03665
vamb.spades.1_33_108	K02346
vamb.spades.1_33_109	K03706
vamb.spades.1_33_110	K03594
vamb.spades.1_34_1	K15520
vamb.spades.1_35_1	K02004
vamb.spades.1_35_4	K03409
vamb.spades.1_35_5	K07216
vamb.spades.1_35_6	K18785
vamb.spades.1_35_7	K19955
vamb.spades.1_35_9	K07304
vamb.spades.1_35_10	K01586
vamb.spades.1_35_11	K03784
vamb.spades.1_35_12	K01449
vamb.spades.1_35_14	K06214
vamb.spades.1_35_14	K13586

vamb.spades.1_35_21	K03737
vamb.spades.1_35_22	K04759
vamb.spades.1_35_23	K04758
vamb.spades.1_35_24	K06950
vamb.spades.1_36_1	K04564
vamb.spades.1_36_3	K17218
vamb.spades.1_36_4	K03386
vamb.spades.1_36_6	K03292
vamb.spades.1_36_7	K01255
vamb.spades.1_36_8	K00845
vamb.spades.1_36_10	K06131
vamb.spades.1_36_12	K06196
vamb.spades.1_36_13	K01668
vamb.spades.1_36_16	K06889
vamb.spades.1_36_17	K03704
vamb.spades.1_36_18	K02407
vamb.spades.1_36_20	K02241
vamb.spades.1_36_22	K06295
vamb.spades.1_36_23	K06297
vamb.spades.1_36_25	K06296
vamb.spades.1_36_26	K01835
vamb.spades.1_36_26	K01840

vamb.spades.1_36_28	K07240
vamb.spades.1_36_29	K07240
vamb.spades.1_36_31	K02035
vamb.spades.1_36_32	K02033
vamb.spades.1_36_33	K02034
vamb.spades.1_36_34	K01990
vamb.spades.1_36_35	K01992
vamb.spades.1_36_36	K16053
vamb.spades.1_36_38	K05967
vamb.spades.1_36_40	K00567
vamb.spades.1_36_42	K00001
vamb.spades.1_36_43	K01258
vamb.spades.1_36_46	K00876
vamb.spades.1_36_47	K04034
vamb.spades.1_36_49	K01775
vamb.spades.1_36_55	K03216
vamb.spades.1_37_1	K00847
vamb.spades.1_37_4	K04486
vamb.spades.1_37_7	K02026
vamb.spades.1_37_8	K02025
vamb.spades.1_37_10	K11751
vamb.spades.1_37_11	K02529
vamb.spades.1_37_13	K02529
vamb.spades.1_37_15	K05521
vamb.spades.1_38_1	K02035
vamb.spades.1_38_2	K02033
vamb.spades.1_38_2	K15581

vamb.spades.1_38_3	K02034
vamb.spades.1_38_3	K15582

vamb.spades.1_38_4	K02035
vamb.spades.1_38_5	K06969
vamb.spades.1_38_6	K01990
vamb.spades.1_38_7	K01992
vamb.spades.1_38_8	K01992
vamb.spades.1_38_18	K06214
vamb.spades.1_38_18	K13586

vamb.spades.1_38_22	K03408
vamb.spades.1_38_23	K03406
vamb.spades.1_38_24	K03406
vamb.spades.1_38_25	K03406
vamb.spades.1_38_27	K01990
vamb.spades.1_38_31	K03406
vamb.spades.1_38_32	K07150
vamb.spades.1_38_35	K03406
vamb.spades.1_38_39	K03406
vamb.spades.1_38_40	K12373
vamb.spades.1_38_42	K02057
vamb.spades.1_38_42	K10440

vamb.spades.1_38_43	K17215
vamb.spades.1_38_44	K02058
vamb.spades.1_38_44	K10439

vamb.spades.1_38_45	K09955
vamb.spades.1_38_46	K00853
vamb.spades.1_38_47	K00853
vamb.spades.1_38_48	K03077
vamb.spades.1_38_49	K01804
vamb.spades.1_38_50	K01209
vamb.spades.1_38_53	K02035
vamb.spades.1_38_54	K02033
vamb.spades.1_38_55	K02034
vamb.spades.1_38_56	K02031
vamb.spades.1_38_57	K02032
vamb.spades.1_38_58	K02028
vamb.spades.1_38_58	K10004

vamb.spades.1_38_59	K10439
vamb.spades.1_38_60	K10440
vamb.spades.1_38_61	K10441
vamb.spades.1_38_64	K08641
vamb.spades.1_38_65	K01077
vamb.spades.1_38_66	K00817
vamb.spades.1_38_69	K02027
vamb.spades.1_38_70	K02025
vamb.spades.1_38_71	K02026
vamb.spades.1_38_73	K04047
vamb.spades.1_38_74	K00874
vamb.spades.1_38_79	K15770
vamb.spades.1_38_80	K02025
vamb.spades.1_38_80	K10109
vamb.spades.1_38_80	K10118
vamb.spades.1_38_80	K15771

vamb.spades.1_38_81	K15772
vamb.spades.1_38_84	K00681
vamb.spades.1_38_87	K01008
vamb.spades.1_38_88	K04085
vamb.spades.1_38_90	K00662
vamb.spades.1_38_91	K07023
vamb.spades.1_38_92	K01246
vamb.spades.1_38_93	K01869
vamb.spades.1_38_95	K02035
vamb.spades.1_38_96	K02033
vamb.spades.1_38_97	K02034
vamb.spades.1_38_98	K02031
vamb.spades.1_38_99	K02032
vamb.spades.1_38_99	K10823

vamb.spades.1_38_100	K01714
vamb.spades.1_38_101	K01788
vamb.spades.1_38_101	K13967

vamb.spades.1_38_102	K10544
vamb.spades.1_38_103	K02529
vamb.spades.1_38_104	K01805
vamb.spades.1_38_105	K00854
vamb.spades.1_38_108	K10441
vamb.spades.1_38_109	K10440
vamb.spades.1_38_110	K10439
vamb.spades.1_38_115	K00174
vamb.spades.1_38_116	K00175
vamb.spades.1_38_117	K09766
vamb.spades.1_38_121	K03406
vamb.spades.1_38_125	K11624
vamb.spades.1_38_127	K00564
vamb.spades.1_38_132	K06934
vamb.spades.1_38_137	K01999
vamb.spades.1_38_138	K01999
vamb.spades.1_38_139	K01997
vamb.spades.1_38_140	K01998
vamb.spades.1_38_141	K01995
vamb.spades.1_38_142	K01996
vamb.spades.1_38_147	K18815
vamb.spades.1_38_150	K03710
vamb.spades.1_38_151	K02082
vamb.spades.1_38_152	K02775
vamb.spades.1_38_152	K16371
vamb.spades.1_38_152	K21622

vamb.spades.1_38_153	K02025
vamb.spades.1_38_154	K02026
vamb.spades.1_38_157	K09779
vamb.spades.1_38_159	K16788
vamb.spades.1_38_160	K01739
vamb.spades.1_38_160	K01761

vamb.spades.1_38_161	K02035
vamb.spades.1_38_162	K06978
vamb.spades.1_38_164	K02529
vamb.spades.1_38_165	K06041
vamb.spades.1_38_166	K00852
vamb.spades.1_38_172	K06950
vamb.spades.1_38_176	K01945
vamb.spades.1_38_177	K00602
vamb.spades.1_40_10	K06889
vamb.spades.1_40_12	K03798
vamb.spades.1_40_13	K03798
vamb.spades.1_40_15	K00266
vamb.spades.1_40_22	K00845
vamb.spades.1_40_23	K02035
vamb.spades.1_40_23	K15580

vamb.spades.1_40_24	K02033
vamb.spades.1_40_25	K02034
vamb.spades.1_40_25	K15582

vamb.spades.1_40_26	K07045
vamb.spades.1_40_30	K07112
vamb.spades.1_40_39	K00033
vamb.spades.1_40_44	K02010
vamb.spades.1_40_45	K02011
vamb.spades.1_40_46	K02010
vamb.spades.1_40_47	K02012
vamb.spades.1_40_48	K02010
vamb.spades.1_40_49	K02011
vamb.spades.1_40_50	K02012
vamb.spades.1_40_51	K04069
vamb.spades.1_40_52	K00656
vamb.spades.1_40_53	K08092
vamb.spades.1_40_55	K01091
vamb.spades.1_40_57	K06223
vamb.spades.1_40_58	K15024
vamb.spades.1_40_61	K09684
vamb.spades.1_40_62	K01436
vamb.spades.1_40_63	K00929
vamb.spades.1_40_64	K01649
vamb.spades.1_40_67	K01687
vamb.spades.1_40_68	K01996
vamb.spades.1_40_69	K01995
vamb.spades.1_40_69	K01998
vamb.spades.1_40_69	K15783

vamb.spades.1_40_70	K01998
vamb.spades.1_40_71	K01997
vamb.spades.1_40_72	K01999
vamb.spades.1_41_1	K02945
vamb.spades.1_41_1	K03527

vamb.spades.1_41_2	K00655
vamb.spades.1_41_3	K00945
vamb.spades.1_41_4	K07007
vamb.spades.1_41_5	K06178
vamb.spades.1_41_5	K06183

vamb.spades.1_41_8	K06024
vamb.spades.1_41_9	K05896
vamb.spades.1_41_14	K06408
vamb.spades.1_41_15	K08972
vamb.spades.1_41_16	K09165
vamb.spades.1_41_17	K01273
vamb.spades.1_41_18	K06416
vamb.spades.1_41_19	K09769
vamb.spades.1_41_21	K18682
vamb.spades.1_41_22	K03565
vamb.spades.1_41_23	K03553
vamb.spades.1_41_25	K03742
vamb.spades.1_41_27	K09775
vamb.spades.1_41_32	K00995
vamb.spades.1_41_32	K08744

vamb.spades.1_41_33	K14441
vamb.spades.1_41_36	K02108
vamb.spades.1_41_37	K02110
vamb.spades.1_41_38	K02109
vamb.spades.1_41_39	K02113
vamb.spades.1_41_40	K02035
vamb.spades.1_41_41	K02034
vamb.spades.1_41_42	K02033
vamb.spades.1_41_45	K01924
vamb.spades.1_41_46	K06385
vamb.spades.1_41_47	K04083
vamb.spades.1_41_49	K03466
vamb.spades.1_41_50	K07738
vamb.spades.1_41_52	K06387
vamb.spades.1_41_53	K03091
vamb.spades.1_41_54	K06383
vamb.spades.1_41_55	K03091
vamb.spades.1_41_56	K03531
vamb.spades.1_41_57	K03589
vamb.spades.1_41_58	K00790
vamb.spades.1_41_59	K03588
vamb.spades.1_41_60	K01000
vamb.spades.1_41_61	K01929
vamb.spades.1_41_62	K01928
vamb.spades.1_41_63	K03587
vamb.spades.1_41_63	K08384

vamb.spades.1_41_65	K03438
vamb.spades.1_41_66	K03925
vamb.spades.1_41_67	K03086
vamb.spades.1_41_68	K02316
vamb.spades.1_41_69	K01129
vamb.spades.1_41_70	K01006
vamb.spades.1_41_71	K01879
vamb.spades.1_41_72	K01878
vamb.spades.1_41_73	K03584
vamb.spades.1_41_74	K03551
vamb.spades.1_41_75	K03550
vamb.spades.1_41_76	K01159
vamb.spades.1_41_81	K05919
vamb.spades.1_41_82	K03809
vamb.spades.1_41_83	K02563
vamb.spades.1_41_84	K13292
vamb.spades.1_41_85	K01869
vamb.spades.1_41_87	K05366
vamb.spades.1_41_88	K07456
vamb.spades.1_41_89	K08303
vamb.spades.1_41_90	K01448
vamb.spades.1_41_91	K03558
vamb.spades.1_41_92	K09888
vamb.spades.1_41_93	K01890
vamb.spades.1_41_94	K01889
vamb.spades.1_41_97	K03437
vamb.spades.1_41_98	K02887
vamb.spades.1_41_99	K02916
vamb.spades.1_41_100	K02520
vamb.spades.1_41_101	K01971
vamb.spades.1_41_102	K01971
vamb.spades.1_41_103	K10979
vamb.spades.1_41_104	K02986
vamb.spades.1_42_1	K02004
vamb.spades.1_42_2	K02003
vamb.spades.1_42_3	K12137
vamb.spades.1_42_5	K07095
vamb.spades.1_42_6	K01868
vamb.spades.1_42_9	K01425
vamb.spades.1_42_11	K03978
vamb.spades.1_42_12	K01338
vamb.spades.1_42_13	K04076
vamb.spades.1_42_14	K03544
vamb.spades.1_42_15	K01358
vamb.spades.1_42_16	K03545
vamb.spades.1_42_17	K05837
vamb.spades.1_42_21	K02034
vamb.spades.1_42_22	K02033
vamb.spades.1_42_23	K02035
vamb.spades.1_42_26	K00639
vamb.spades.1_42_28	K03406
vamb.spades.1_42_29	K02428
vamb.spades.1_42_30	K00989
vamb.spades.1_42_31	K01678
vamb.spades.1_42_32	K01925
vamb.spades.1_42_33	K01776
vamb.spades.1_42_34	K06298
vamb.spades.1_42_35	K01448
vamb.spades.1_42_36	K03664
vamb.spades.1_42_38	K03075
vamb.spades.1_42_39	K05350
vamb.spades.1_42_40	K01689
vamb.spades.1_42_41	K15633
vamb.spades.1_42_42	K01803
vamb.spades.1_42_43	K00927
vamb.spades.1_42_44	K00134
vamb.spades.1_42_45	K05311
vamb.spades.1_42_46	K09762
vamb.spades.1_42_49	K02564
vamb.spades.1_42_50	K01443
vamb.spades.1_42_50	K16786
vamb.spades.1_42_50	K16787

vamb.spades.1_42_51	K02030
vamb.spades.1_42_52	K02029
vamb.spades.1_42_53	K02315
vamb.spades.1_42_56	K01775
vamb.spades.1_42_57	K17758
vamb.spades.1_42_57	K17759

vamb.spades.1_42_58	K00997
vamb.spades.1_42_59	K03431
vamb.spades.1_42_61	K18672
vamb.spades.1_42_64	K00918
vamb.spades.1_42_65	K01448
vamb.spades.1_42_66	K00564
vamb.spades.1_42_68	K01619
vamb.spades.1_42_69	K00864
vamb.spades.1_42_70	K01934
vamb.spades.1_42_73	K16898
vamb.spades.1_42_74	K16899
vamb.spades.1_42_76	K03727
vamb.spades.1_42_77	K00852
vamb.spades.1_42_80	K18979
vamb.spades.1_42_82	K03469
vamb.spades.1_42_83	K02027
vamb.spades.1_42_84	K03744
vamb.spades.1_42_85	K06872
vamb.spades.1_42_88	K06959
vamb.spades.1_42_89	K11069
vamb.spades.1_42_89	K11070

vamb.spades.1_42_90	K11070
vamb.spades.1_42_91	K11071
vamb.spades.1_42_92	K11072
vamb.spades.1_42_93	K02004
vamb.spades.1_42_94	K02004
vamb.spades.1_42_97	K02003
vamb.spades.1_42_97	K02004

vamb.spades.1_42_98	K02005
vamb.spades.1_42_102	K03800
vamb.spades.1_42_103	K00382
vamb.spades.1_42_104	K00627
vamb.spades.1_42_105	K00162
vamb.spades.1_42_105	K21417

vamb.spades.1_42_106	K00161
vamb.spades.1_42_106	K21416

vamb.spades.1_42_107	K07001
vamb.spades.1_42_108	K03100
vamb.spades.1_42_110	K06167
vamb.spades.1_42_111	K02346
vamb.spades.1_42_111	K14161

vamb.spades.1_42_113	K02337
vamb.spades.1_42_113	K14162

vamb.spades.1_42_115	K01990
vamb.spades.1_42_116	K01992
vamb.spades.1_42_117	K06313
vamb.spades.1_42_118	K01449
vamb.spades.1_42_119	K03296
vamb.spades.1_42_120	K03671
vamb.spades.1_42_122	K02996
vamb.spades.1_42_123	K02871
vamb.spades.1_42_124	K06173
vamb.spades.1_42_125	K16783
vamb.spades.1_42_125	K16785

vamb.spades.1_42_126	K16786
vamb.spades.1_42_126	K16787

vamb.spades.1_42_127	K16786
vamb.spades.1_42_127	K16787

vamb.spades.1_42_128	K02879
vamb.spades.1_42_129	K03040
vamb.spades.1_42_130	K02948
vamb.spades.1_42_131	K02952
vamb.spades.1_42_132	K02518
vamb.spades.1_42_134	K01265
vamb.spades.1_42_135	K00939
vamb.spades.1_42_136	K03076
vamb.spades.1_42_137	K02876
vamb.spades.1_42_138	K02907
vamb.spades.1_42_139	K02988
vamb.spades.1_42_140	K02881
vamb.spades.1_42_141	K02933
vamb.spades.1_42_142	K02994
vamb.spades.1_42_143	K02931
vamb.spades.1_42_144	K02895
vamb.spades.1_42_145	K02874
vamb.spades.1_42_146	K02961
vamb.spades.1_42_147	K02904
vamb.spades.1_42_148	K02878
vamb.spades.1_42_149	K02982
vamb.spades.1_42_150	K02890
vamb.spades.1_42_151	K02965
vamb.spades.1_42_152	K02886
vamb.spades.1_42_153	K02892
vamb.spades.1_42_154	K02926
vamb.spades.1_42_155	K02906
vamb.spades.1_42_156	K02946
vamb.spades.1_42_157	K02358
vamb.spades.1_42_157	K15771

vamb.spades.1_43_1	K01625
vamb.spades.1_43_4	K07003
vamb.spades.1_43_8	K03406
vamb.spades.1_43_9	K22278
vamb.spades.1_43_12	K01620
vamb.spades.1_43_16	K18369
vamb.spades.1_43_20	K07052
vamb.spades.1_43_21	K15520
vamb.spades.1_43_23	K01534
vamb.spades.1_43_24	K07322
vamb.spades.1_43_28	K09133
vamb.spades.1_43_30	K18967
vamb.spades.1_43_31	K02057
vamb.spades.1_43_32	K02057
vamb.spades.1_43_33	K02056
vamb.spades.1_43_34	K02058
vamb.spades.1_43_35	K07012
vamb.spades.1_43_40	K03929
vamb.spades.1_43_41	K17318
vamb.spades.1_43_42	K17319
vamb.spades.1_43_43	K17320
vamb.spades.1_43_44	K01953
vamb.spades.1_43_45	K01915
vamb.spades.1_43_47	K00820
vamb.spades.1_43_48	K01915
vamb.spades.1_43_50	K00244
vamb.spades.1_44_1	K02358
vamb.spades.1_44_2	K02355
vamb.spades.1_44_3	K02992
vamb.spades.1_44_4	K02950
vamb.spades.1_44_5	K07590
vamb.spades.1_44_6	K03046
vamb.spades.1_44_7	K03043
vamb.spades.1_44_8	K02935
vamb.spades.1_44_9	K02864
vamb.spades.1_44_10	K02863
vamb.spades.1_44_11	K02867
vamb.spades.1_44_12	K02601
vamb.spades.1_44_13	K03073
vamb.spades.1_44_14	K02913
vamb.spades.1_44_15	K02358
vamb.spades.1_45_1	K07718
vamb.spades.1_45_2	K07720
vamb.spades.1_45_3	K10546
vamb.spades.1_45_4	K10548
vamb.spades.1_45_5	K10547
vamb.spades.1_45_7	K01222
vamb.spades.1_45_8	K00294
vamb.spades.1_45_9	K00303
vamb.spades.1_45_10	K00123
vamb.spades.1_45_10	K00184
vamb.spades.1_45_10	K00205
vamb.spades.1_45_10	K00335
vamb.spades.1_45_10	K00336
vamb.spades.1_45_10	K00362
vamb.spades.1_45_10	K02573
vamb.spades.1_45_10	K05927
vamb.spades.1_45_10	K18006
vamb.spades.1_45_10	K18332

vamb.spades.1_45_11	K04758
vamb.spades.1_45_12	K04759
vamb.spades.1_45_14	K07027
vamb.spades.1_45_15	K17103
vamb.spades.1_45_17	K01183
vamb.spades.1_45_18	K07088
vamb.spades.1_45_19	K10232
vamb.spades.1_45_20	K10233
vamb.spades.1_45_21	K10234
vamb.spades.1_46_5	K01582
vamb.spades.1_46_5	K01585

vamb.spades.1_46_6	K00943
vamb.spades.1_46_8	K09770
vamb.spades.1_46_9	K02341
vamb.spades.1_46_11	K07056
vamb.spades.1_46_12	K06284
vamb.spades.1_46_13	K08097
vamb.spades.1_46_14	K08221
vamb.spades.1_46_14	K19578

vamb.spades.1_46_15	K01874
vamb.spades.1_46_16	K03424
vamb.spades.1_46_17	K01939
vamb.spades.1_46_19	K00657
vamb.spades.1_46_22	K21600
vamb.spades.1_46_23	K17686
vamb.spades.1_46_24	K01533
vamb.spades.1_46_24	K17686

vamb.spades.1_46_25	K03386
vamb.spades.1_46_26	K01491
vamb.spades.1_46_28	K02016
vamb.spades.1_46_29	K02015
vamb.spades.1_46_30	K02013
vamb.spades.1_46_33	K00783
vamb.spades.1_46_34	K01926
vamb.spades.1_46_35	K00382
vamb.spades.1_46_36	K01938
vamb.spades.1_46_37	K01887
vamb.spades.1_46_39	K01937
vamb.spades.1_46_40	K08999
vamb.spades.1_46_42	K01624
vamb.spades.1_46_43	K03628
vamb.spades.1_46_45	K02909
vamb.spades.1_46_46	K05540
vamb.spades.1_46_49	K03624
vamb.spades.1_46_50	K04567
