vamb.spades.21_1_1	K10112
vamb.spades.21_19_25	K17073
vamb.spades.21_19_25	K17074

vamb.spades.21_19_26	K17073
vamb.spades.21_19_28	K00657
vamb.spades.21_19_29	K06196
vamb.spades.21_19_33	K01647
vamb.spades.21_19_35	K03800
vamb.spades.21_19_36	K03644
vamb.spades.21_19_39	K13281
vamb.spades.21_19_40	K03458
vamb.spades.21_19_42	K02217
vamb.spades.21_19_44	K06950
vamb.spades.21_19_48	K01620
vamb.spades.21_19_49	K02051
vamb.spades.21_19_50	K02050
vamb.spades.21_19_51	K02049
vamb.spades.21_19_52	K01866
vamb.spades.21_19_55	K07043
vamb.spades.21_19_56	K07335
vamb.spades.21_19_57	K02056
vamb.spades.21_19_58	K02057
vamb.spades.21_19_59	K02057
vamb.spades.21_20_1	K00283
vamb.spades.21_20_2	K00282
vamb.spades.21_20_3	K02437
vamb.spades.21_20_4	K00605
vamb.spades.21_20_11	K06405
vamb.spades.21_20_12	K06406
vamb.spades.21_20_13	K06407
vamb.spades.21_21_1	K00226
vamb.spades.21_21_2	K03518
vamb.spades.21_21_3	K13479
vamb.spades.21_21_6	K03182
vamb.spades.21_21_7	K00926
vamb.spades.21_21_8	K01464
vamb.spades.21_21_8	K01466

vamb.spades.21_21_9	K01733
vamb.spades.21_21_10	K12960
vamb.spades.21_21_10	K20810

vamb.spades.21_21_11	K02057
vamb.spades.21_21_12	K02057
vamb.spades.21_21_13	K02056
vamb.spades.21_21_14	K07335
vamb.spades.21_21_17	K03738
vamb.spades.21_21_18	K07335
vamb.spades.21_21_19	K02056
vamb.spades.21_21_20	K03636
vamb.spades.21_21_22	K07335
vamb.spades.21_21_24	K02057
vamb.spades.21_21_25	K02057
vamb.spades.21_21_27	K00611
vamb.spades.21_21_27	K09065

vamb.spades.21_21_29	K00600
vamb.spades.21_21_30	K07402
vamb.spades.21_21_31	K07402
vamb.spades.21_21_32	K07141
vamb.spades.21_21_34	K01752
vamb.spades.21_21_35	K01752
vamb.spades.21_21_38	K02434
vamb.spades.21_21_39	K02433
vamb.spades.21_21_40	K02435
vamb.spades.21_21_41	K01972
vamb.spades.21_21_42	K03657
vamb.spades.21_21_44	K02233
vamb.spades.21_21_45	K02231
vamb.spades.21_21_46	K00768
vamb.spades.21_21_47	K00087
vamb.spades.21_21_48	K03518
vamb.spades.21_21_48	K13483

vamb.spades.21_21_50	K03518
vamb.spades.21_21_51	K13479
vamb.spades.21_21_52	K00087
vamb.spades.21_21_53	K03458
vamb.spades.21_21_54	K07714
vamb.spades.21_21_55	K02030
vamb.spades.21_21_56	K00548
vamb.spades.21_21_59	K20810
vamb.spades.21_21_60	K11991
vamb.spades.21_21_61	K01496
vamb.spades.21_21_61	K11755

vamb.spades.21_21_62	K02500
vamb.spades.21_21_63	K01814
vamb.spades.21_21_64	K02501
vamb.spades.21_21_65	K01693
vamb.spades.21_21_66	K00013
vamb.spades.21_21_67	K00765
vamb.spades.21_21_67	K02502

vamb.spades.21_21_68	K02502
vamb.spades.21_21_70	K02071
vamb.spades.21_21_71	K02072
vamb.spades.21_21_72	K02073
vamb.spades.21_21_74	K03088
vamb.spades.21_21_75	K03088
vamb.spades.21_21_77	K02346
vamb.spades.21_21_79	K01945
vamb.spades.21_21_80	K00602
vamb.spades.21_21_81	K11175
vamb.spades.21_21_82	K01933
vamb.spades.21_21_83	K00764
vamb.spades.21_21_84	K01923
vamb.spades.21_21_85	K01756
vamb.spades.21_21_86	K01588
vamb.spades.21_21_89	K01952
vamb.spades.21_22_1	K21600
vamb.spades.21_22_2	K07478
vamb.spades.21_22_4	K04487
vamb.spades.21_22_5	K04488
vamb.spades.21_22_6	K00566
vamb.spades.21_23_3	K16150
vamb.spades.21_23_4	K00966
vamb.spades.21_23_4	K16881

vamb.spades.21_23_5	K03671
vamb.spades.21_23_6	K16149
vamb.spades.21_23_7	K09942
vamb.spades.21_23_9	K07052
vamb.spades.21_23_13	K03215
vamb.spades.21_23_17	K06922
vamb.spades.21_24_2	K06147
vamb.spades.21_24_3	K06147
vamb.spades.21_24_4	K12410
vamb.spades.21_24_6	K02057
vamb.spades.21_24_7	K02057
vamb.spades.21_24_8	K02056
vamb.spades.21_24_9	K07335
vamb.spades.21_24_11	K07718
vamb.spades.21_24_12	K01426
vamb.spades.21_24_14	K00548
vamb.spades.21_24_15	K00548
vamb.spades.21_24_16	K00297
vamb.spades.21_24_17	K01759
vamb.spades.21_24_18	K15738
vamb.spades.21_24_21	K03664
vamb.spades.21_24_22	K01464
vamb.spades.21_24_23	K03518
vamb.spades.21_24_23	K07302
vamb.spades.21_24_23	K13483
vamb.spades.21_24_23	K20446

vamb.spades.21_24_24	K03519
vamb.spades.21_24_26	K17723
vamb.spades.21_24_27	K16329
vamb.spades.21_24_29	K00852
vamb.spades.21_24_30	K10112
vamb.spades.21_24_31	K00757
vamb.spades.21_24_32	K02053
vamb.spades.21_24_33	K02054
vamb.spades.21_24_34	K02055
vamb.spades.21_24_35	K01470
vamb.spades.21_24_36	K03710
vamb.spades.21_24_37	K12573
vamb.spades.21_24_39	K15987
vamb.spades.21_24_40	K03075
vamb.spades.21_24_41	K01689
vamb.spades.21_24_42	K15633
vamb.spades.21_24_43	K01803
vamb.spades.21_24_44	K00927
vamb.spades.21_24_44	K01803

vamb.spades.21_24_45	K00134
vamb.spades.21_24_48	K03092
vamb.spades.21_24_51	K09762
vamb.spades.21_24_53	K06958
vamb.spades.21_24_54	K04477
vamb.spades.21_24_55	K04477
vamb.spades.21_24_56	K12960
vamb.spades.21_24_57	K16786
vamb.spades.21_24_58	K16785
vamb.spades.21_24_59	K16786
vamb.spades.21_24_59	K16787

vamb.spades.21_24_60	K16923
vamb.spades.21_24_61	K09684
vamb.spades.21_24_62	K07335
vamb.spades.21_24_64	K03703
vamb.spades.21_24_65	K03701
vamb.spades.21_24_66	K03676
vamb.spades.21_24_69	K03702
vamb.spades.21_24_70	K00303
vamb.spades.21_24_70	K10816
vamb.spades.21_24_70	K21061

vamb.spades.21_24_75	K03973
vamb.spades.21_24_77	K03797
vamb.spades.21_24_78	K21471
vamb.spades.21_24_79	K09811
vamb.spades.21_24_80	K09812
vamb.spades.21_24_81	K00615
vamb.spades.21_24_82	K00615
vamb.spades.21_24_84	K00205
vamb.spades.21_24_84	K02573
vamb.spades.21_24_84	K02691

vamb.spades.21_24_85	K07706
vamb.spades.21_24_88	K07813
vamb.spades.21_24_89	K02836
vamb.spades.21_24_90	K03070
vamb.spades.21_24_91	K05808
vamb.spades.21_24_92	K03704
vamb.spades.21_24_93	K02028
vamb.spades.21_24_94	K02029
vamb.spades.21_24_94	K02030

vamb.spades.21_24_95	K02030
vamb.spades.21_24_96	K02242
vamb.spades.21_24_98	K01243
vamb.spades.21_24_99	K06901
vamb.spades.21_24_102	K03742
vamb.spades.21_24_102	K03743

vamb.spades.21_24_104	K02851
vamb.spades.21_24_105	K02372
vamb.spades.21_24_106	K03980
vamb.spades.21_24_109	K00355
vamb.spades.21_25_1	K07335
vamb.spades.21_25_2	K02529
vamb.spades.21_25_3	K01485
vamb.spades.21_25_8	K02005
vamb.spades.21_25_9	K02004
vamb.spades.21_25_10	K02003
vamb.spades.21_25_15	K02056
vamb.spades.21_25_16	K02057
vamb.spades.21_25_18	K07335
vamb.spades.21_25_19	K01633
vamb.spades.21_25_20	K05799
vamb.spades.21_25_23	K07220
vamb.spades.21_25_24	K03306
vamb.spades.21_25_25	K03311
vamb.spades.21_25_26	K03307
vamb.spades.21_25_27	K07088
vamb.spades.21_25_28	K00870
vamb.spades.21_25_28	K08884

vamb.spades.21_25_29	K06153
vamb.spades.21_25_30	K06213
vamb.spades.21_25_38	K03088
vamb.spades.21_25_39	K01992
vamb.spades.21_25_40	K01990
vamb.spades.21_25_40	K19340

vamb.spades.21_25_43	K07315
vamb.spades.21_25_44	K04757
vamb.spades.21_25_45	K04749
vamb.spades.21_25_46	K03406
vamb.spades.21_25_49	K03768
vamb.spades.21_25_50	K02058
vamb.spades.21_25_50	K05519
vamb.spades.21_25_50	K07335

vamb.spades.21_25_52	K06183
vamb.spades.21_25_58	K16052
vamb.spades.21_25_58	K22044

vamb.spades.21_25_59	K03327
vamb.spades.21_25_60	K01486
vamb.spades.21_26_4	K16785
vamb.spades.21_26_5	K16785
vamb.spades.21_26_5	K16786
vamb.spades.21_26_5	K16787

vamb.spades.21_26_6	K02824
vamb.spades.21_26_7	K02474
vamb.spades.21_26_9	K00752
vamb.spades.21_26_12	K14155
vamb.spades.21_26_14	K01738
vamb.spades.21_26_15	K02029
vamb.spades.21_26_16	K02029
vamb.spades.21_26_17	K02028
vamb.spades.21_26_18	K02030
vamb.spades.21_26_19	K00970
vamb.spades.21_26_19	K00974

vamb.spades.21_26_20	K01286
vamb.spades.21_26_20	K07258

vamb.spades.21_26_22	K07335
vamb.spades.21_26_23	K01740
vamb.spades.21_26_24	K00651
vamb.spades.21_26_26	K07094
vamb.spades.21_26_29	K03547
vamb.spades.21_26_30	K03546
vamb.spades.21_26_32	K07444
vamb.spades.21_26_34	K00059
vamb.spades.21_26_34	K18009
vamb.spades.21_26_34	K19548

vamb.spades.21_26_35	K03406
vamb.spades.21_26_35	K06595

vamb.spades.21_26_40	K13640
vamb.spades.21_26_46	K07112
vamb.spades.21_26_54	K16789
vamb.spades.21_26_58	K08972
vamb.spades.21_26_59	K02003
vamb.spades.21_26_60	K02004
vamb.spades.21_26_60	K16918

vamb.spades.21_26_61	K02005
vamb.spades.21_26_64	K02483
vamb.spades.21_26_64	K07669

vamb.spades.21_26_65	K03710
vamb.spades.21_26_66	K08963
vamb.spades.21_26_67	K16786
vamb.spades.21_26_67	K16787

vamb.spades.21_26_68	K16785
vamb.spades.21_26_70	K00772
vamb.spades.21_26_71	K16928
vamb.spades.21_26_72	K01628
vamb.spades.21_26_73	K01739
vamb.spades.21_26_73	K01761

vamb.spades.21_26_79	K08591
vamb.spades.21_26_81	K10671
vamb.spades.21_26_82	K10670
vamb.spades.21_26_83	K10670
vamb.spades.21_26_84	K10672
vamb.spades.21_26_85	K10672
vamb.spades.21_26_86	K21577
vamb.spades.21_26_87	K21576
vamb.spades.21_26_88	K10670
vamb.spades.21_26_90	K07491
vamb.spades.21_26_91	K05297
vamb.spades.21_26_93	K03800
vamb.spades.21_26_94	K03307
vamb.spades.21_26_95	K01439
vamb.spades.21_26_99	K07005
vamb.spades.21_26_100	K01990
vamb.spades.21_26_100	K16907

vamb.spades.21_26_101	K16906
vamb.spades.21_26_102	K16905
vamb.spades.21_26_103	K16905
vamb.spades.21_26_104	K03790
vamb.spades.21_26_107	K11645
vamb.spades.21_26_110	K11753
vamb.spades.21_26_111	K00130
vamb.spades.21_26_111	K00146
vamb.spades.21_26_111	K00151
vamb.spades.21_26_111	K09472
vamb.spades.21_26_111	K10217

vamb.spades.21_26_112	K10672
vamb.spades.21_26_116	K12941
vamb.spades.21_26_117	K09684
vamb.spades.21_26_118	K09684
vamb.spades.21_26_119	K09684
vamb.spades.21_26_125	K02123
vamb.spades.21_26_126	K02124
vamb.spades.21_26_127	K02121
vamb.spades.21_26_128	K02119
vamb.spades.21_26_129	K02122
vamb.spades.21_26_130	K02117
vamb.spades.21_26_131	K02118
vamb.spades.21_26_132	K02120
vamb.spades.21_27_1	K01916
vamb.spades.21_27_4	K01159
vamb.spades.21_27_5	K03550
vamb.spades.21_27_6	K03551
vamb.spades.21_27_7	K03752
vamb.spades.21_27_7	K13818

vamb.spades.21_27_9	K03753
vamb.spades.21_27_11	K03093
vamb.spades.21_27_13	K06381
vamb.spades.21_27_14	K07568
vamb.spades.21_27_15	K00773
vamb.spades.21_27_16	K03210
vamb.spades.21_27_20	K07462
vamb.spades.21_27_21	K00759
vamb.spades.21_27_22	K00951
vamb.spades.21_27_23	K07560
vamb.spades.21_27_25	K01892
vamb.spades.21_27_26	K01876
vamb.spades.21_28_1	K07281
vamb.spades.21_28_1	K07291

vamb.spades.21_28_2	K04486
vamb.spades.21_28_3	K12267
vamb.spades.21_28_4	K03406
vamb.spades.21_28_8	K03088
vamb.spades.21_28_10	K03406
vamb.spades.21_28_11	K01990
vamb.spades.21_28_11	K20459

vamb.spades.21_28_12	K20460
vamb.spades.21_28_13	K20461
vamb.spades.21_28_16	K01534
vamb.spades.21_28_18	K21903
vamb.spades.21_28_18	K22043

vamb.spades.21_28_19	K02056
vamb.spades.21_28_20	K02057
vamb.spades.21_28_21	K02057
vamb.spades.21_28_22	K02058
vamb.spades.21_28_22	K05519
vamb.spades.21_28_22	K07335

vamb.spades.21_28_23	K00077
vamb.spades.21_28_24	K06934
vamb.spades.21_28_25	K01759
vamb.spades.21_28_26	K01990
vamb.spades.21_28_27	K01992
vamb.spades.21_28_28	K01992
vamb.spades.21_28_35	K01990
vamb.spades.21_29_2	K06148
vamb.spades.21_29_3	K03088
vamb.spades.21_29_8	K01470
vamb.spades.21_29_10	K11249
vamb.spades.21_29_11	K02050
vamb.spades.21_29_12	K15555
vamb.spades.21_29_13	K02004
vamb.spades.21_29_14	K02003
vamb.spades.21_29_14	K06020
vamb.spades.21_29_14	K09810
vamb.spades.21_29_14	K09814

vamb.spades.21_29_15	K02051
vamb.spades.21_29_19	K06324
vamb.spades.21_29_21	K00567
vamb.spades.21_29_22	K19955
vamb.spades.21_29_23	K04034
vamb.spades.21_29_24	K06897
vamb.spades.21_29_27	K03699
vamb.spades.21_30_1	K07138
vamb.spades.21_30_2	K02346
vamb.spades.21_30_2	K03502

vamb.spades.21_30_4	K00335
vamb.spades.21_30_5	K00334
vamb.spades.21_30_5	K18330
vamb.spades.21_30_5	K22340

vamb.spades.21_30_6	K00123
vamb.spades.21_30_6	K05299

vamb.spades.21_30_7	K00336
vamb.spades.21_30_7	K05299

vamb.spades.21_30_8	K03750
vamb.spades.21_30_9	K02004
vamb.spades.21_30_10	K02005
vamb.spades.21_30_11	K02003
vamb.spades.21_30_12	K02647
vamb.spades.21_30_13	K02379
vamb.spades.21_30_14	K07755
vamb.spades.21_30_15	K03325
vamb.spades.21_30_16	K03892
vamb.spades.21_31_1	K01677
vamb.spades.21_31_2	K01678
vamb.spades.21_31_2	K03780

vamb.spades.21_31_3	K02342
vamb.spades.21_31_3	K03722

vamb.spades.21_31_7	K03787
vamb.spades.21_31_9	K06409
vamb.spades.21_31_10	K02355
vamb.spades.21_31_11	K02355
vamb.spades.21_31_13	K01921
vamb.spades.21_31_14	K00525
vamb.spades.21_31_15	K09116
vamb.spades.21_31_16	K01091
vamb.spades.21_31_16	K06019

vamb.spades.21_31_19	K14475
vamb.spades.21_31_22	K07461
vamb.spades.21_31_24	K03703
vamb.spades.21_31_27	K01356
vamb.spades.21_31_29	K06413
vamb.spades.21_31_30	K03666
vamb.spades.21_31_31	K00791
vamb.spades.21_31_32	K03572
vamb.spades.21_31_33	K03555
vamb.spades.21_31_35	K06168
vamb.spades.21_31_36	K09121
vamb.spades.21_31_37	K06898
vamb.spades.21_31_40	K00088
vamb.spades.21_31_42	K02226
vamb.spades.21_31_42	K22305

vamb.spades.21_31_44	K07053
vamb.spades.21_31_45	K01273
vamb.spades.21_31_46	K06416
vamb.spades.21_31_47	K09769
vamb.spades.21_31_49	K18682
vamb.spades.21_31_50	K03565
vamb.spades.21_31_50	K19002

vamb.spades.21_31_51	K03553
vamb.spades.21_31_53	K06027
vamb.spades.21_31_55	K00995
vamb.spades.21_31_56	K14441
vamb.spades.21_31_58	K06917
vamb.spades.21_31_59	K03466
vamb.spades.21_31_60	K03324
vamb.spades.21_31_62	K01358
vamb.spades.21_31_63	K12574
vamb.spades.21_31_64	K01714
vamb.spades.21_31_65	K00928
vamb.spades.21_31_66	K00133
vamb.spades.21_31_67	K06411
vamb.spades.21_31_68	K06410
vamb.spades.21_31_69	K00215
vamb.spades.21_31_72	K01520
vamb.spades.21_31_74	K07258
vamb.spades.21_31_76	K00962
vamb.spades.21_31_77	K02956
vamb.spades.21_31_78	K11753
vamb.spades.21_31_79	K03177
vamb.spades.21_31_80	K06881
vamb.spades.21_31_81	K02834
vamb.spades.21_31_82	K02519
vamb.spades.21_31_84	K07742
vamb.spades.21_31_85	K02600
vamb.spades.21_31_86	K09748
vamb.spades.21_31_87	K03763
vamb.spades.21_31_88	K01881
vamb.spades.21_31_89	K03526
vamb.spades.21_31_90	K11749
vamb.spades.21_31_91	K00099
vamb.spades.21_31_93	K00981
vamb.spades.21_31_94	K00806
vamb.spades.21_31_97	K02838
vamb.spades.21_31_98	K09903
vamb.spades.21_31_99	K02357
vamb.spades.21_31_100	K02967
vamb.spades.21_31_101	K03706
vamb.spades.21_31_102	K03667
vamb.spades.21_31_103	K01419
vamb.spades.21_31_104	K03733
vamb.spades.21_31_104	K04763

vamb.spades.21_31_105	K04094
vamb.spades.21_31_106	K07491
vamb.spades.21_31_107	K03168
vamb.spades.21_31_108	K04096
vamb.spades.21_31_111	K06923
vamb.spades.21_31_112	K07391
vamb.spades.21_32_1	K02557
vamb.spades.21_32_2	K02556
vamb.spades.21_32_3	K02385
vamb.spades.21_32_4	K02390
vamb.spades.21_32_6	K02389
vamb.spades.21_32_7	K02414
vamb.spades.21_32_8	K02413
vamb.spades.21_32_9	K02412
vamb.spades.21_32_9	K03224

vamb.spades.21_32_10	K02411
vamb.spades.21_32_11	K02410
vamb.spades.21_32_12	K02409
vamb.spades.21_32_13	K02408
vamb.spades.21_32_14	K02388
vamb.spades.21_32_15	K02387
vamb.spades.21_32_16	K02422
vamb.spades.21_32_17	K06603
vamb.spades.21_32_19	K02407
vamb.spades.21_32_20	K06603
vamb.spades.21_32_21	K03406
vamb.spades.21_32_23	K02406
vamb.spades.21_32_28	K03563
vamb.spades.21_32_29	K13626
vamb.spades.21_32_30	K02397
vamb.spades.21_32_31	K02396
vamb.spades.21_32_33	K02398
vamb.spades.21_32_34	K03412
vamb.spades.21_32_35	K03407
vamb.spades.21_32_36	K03408
vamb.spades.21_32_37	K07258
vamb.spades.21_32_38	K09749
vamb.spades.21_32_39	K06207
vamb.spades.21_32_40	K11690
vamb.spades.21_32_42	K11688
vamb.spades.21_32_42	K21395

vamb.spades.21_32_43	K20448
vamb.spades.21_32_45	K00087
vamb.spades.21_32_45	K20447

vamb.spades.21_32_46	K20445
vamb.spades.21_32_47	K17723
vamb.spades.21_32_48	K09684
vamb.spades.21_32_49	K16874
vamb.spades.21_32_50	K01438
vamb.spades.21_32_56	K22224
vamb.spades.21_32_57	K01905
vamb.spades.21_32_57	K22224

vamb.spades.21_32_58	K00170
vamb.spades.21_32_59	K00169
vamb.spades.21_32_60	K00172
vamb.spades.21_32_61	K09684
vamb.spades.21_32_66	K16898
vamb.spades.21_32_67	K16899
vamb.spades.21_32_71	K00087
vamb.spades.21_32_72	K03518
vamb.spades.21_32_72	K13483

vamb.spades.21_32_73	K03469
vamb.spades.21_32_73	K06864

vamb.spades.21_32_74	K07164
vamb.spades.21_32_76	K06967
vamb.spades.21_32_77	K03086
vamb.spades.21_32_78	K02316
vamb.spades.21_32_79	K09768
vamb.spades.21_32_80	K01129
vamb.spades.21_32_86	K03406
vamb.spades.21_32_87	K03406
vamb.spades.21_32_91	K01006
vamb.spades.21_32_92	K09773
vamb.spades.21_32_94	K01879
vamb.spades.21_32_95	K01878
vamb.spades.21_32_97	K03584
vamb.spades.21_32_99	K03595
vamb.spades.21_32_101	K00887
vamb.spades.21_32_101	K00901

vamb.spades.21_32_102	K01489
vamb.spades.21_32_102	K07042

vamb.spades.21_32_103	K07037
vamb.spades.21_32_104	K06217
vamb.spades.21_32_105	K06438
vamb.spades.21_32_107	K00949
vamb.spades.21_32_110	K07403
vamb.spades.21_32_111	K02970
vamb.spades.21_32_112	K02503
vamb.spades.21_32_113	K18707
vamb.spades.21_32_114	K09761
vamb.spades.21_32_115	K02687
vamb.spades.21_32_116	K03686
vamb.spades.21_32_116	K05516

vamb.spades.21_32_117	K04043
vamb.spades.21_32_118	K03687
vamb.spades.21_32_120	K03705
vamb.spades.21_32_122	K03596
vamb.spades.21_32_123	K03980
vamb.spades.21_32_125	K06385
vamb.spades.21_32_126	K08972
vamb.spades.21_32_127	K02968
vamb.spades.21_32_128	K02340
vamb.spades.21_32_129	K03569
vamb.spades.21_32_130	K02238
vamb.spades.21_32_131	K02237
vamb.spades.21_32_132	K01869
vamb.spades.21_32_133	K09710
vamb.spades.21_32_136	K00969
vamb.spades.21_32_137	K00147
vamb.spades.21_32_138	K00931
vamb.spades.21_32_139	K07574
vamb.spades.21_32_140	K03979
vamb.spades.21_32_141	K07706
vamb.spades.21_32_142	K02899
vamb.spades.21_32_143	K07584
vamb.spades.21_32_144	K02888
vamb.spades.21_32_145	K08301
vamb.spades.21_32_148	K06402
vamb.spades.21_32_150	K05837
vamb.spades.21_32_151	K03608
vamb.spades.21_32_152	K03609
vamb.spades.21_32_153	K03610
vamb.spades.21_32_154	K05515
vamb.spades.21_32_155	K03571
vamb.spades.21_32_156	K03570
vamb.spades.21_32_157	K03569
vamb.spades.21_32_158	K03630
vamb.spades.21_32_159	K06287
vamb.spades.21_32_160	K01926
vamb.spades.21_32_161	K11754
vamb.spades.21_32_162	K01873
vamb.spades.21_32_165	K03978
vamb.spades.21_32_166	K01338
vamb.spades.21_32_167	K01338
vamb.spades.21_32_167	K04076

vamb.spades.21_32_168	K03544
vamb.spades.21_32_169	K01358
vamb.spades.21_32_170	K03545
vamb.spades.21_32_172	K02428
vamb.spades.21_32_173	K00989
vamb.spades.21_32_173	K02428

vamb.spades.21_32_174	K01776
vamb.spades.21_32_175	K01448
vamb.spades.21_32_177	K00817
vamb.spades.21_32_179	K01912
vamb.spades.21_32_182	K06297
vamb.spades.21_32_182	K06312

vamb.spades.21_32_184	K06295
vamb.spades.21_32_185	K01448
vamb.spades.21_32_186	K01611
vamb.spades.21_32_188	K00198
vamb.spades.21_32_189	K06859
vamb.spades.21_32_190	K10543
vamb.spades.21_32_192	K18979
vamb.spades.21_32_198	K04061
vamb.spades.21_32_201	K06158
vamb.spades.21_32_202	K07217
vamb.spades.21_32_203	K00261
vamb.spades.21_32_203	K00262

vamb.spades.21_32_204	K07284
vamb.spades.21_32_205	K01218
vamb.spades.21_32_205	K12132

vamb.spades.21_32_208	K13280
vamb.spades.21_32_212	K03594
vamb.spades.21_33_2	K04759
vamb.spades.21_33_3	K00598
vamb.spades.21_33_4	K03406
vamb.spades.21_33_6	K07216
vamb.spades.21_33_7	K03406
vamb.spades.21_33_8	K03406
vamb.spades.21_33_9	K03406
vamb.spades.21_33_10	K03406
vamb.spades.21_33_16	K03413
vamb.spades.21_33_16	K07699

vamb.spades.21_33_18	K03406
vamb.spades.21_33_19	K03408
vamb.spades.21_33_20	K03412
vamb.spades.21_33_22	K03407
vamb.spades.21_33_23	K03407
vamb.spades.21_33_26	K00575
vamb.spades.21_33_27	K03413
vamb.spades.21_33_28	K03407
vamb.spades.21_33_29	K03496
vamb.spades.21_33_30	K03408
vamb.spades.21_33_31	K01142
vamb.spades.21_33_37	K03088
vamb.spades.21_33_42	K03885
vamb.spades.21_33_43	K00805
vamb.spades.21_33_44	K02548
vamb.spades.21_33_47	K03734
vamb.spades.21_34_1	K02315
vamb.spades.21_34_2	K02086
vamb.spades.21_34_3	K07576
vamb.spades.21_34_4	K00812
vamb.spades.21_34_4	K10907

vamb.spades.21_34_7	K01989
vamb.spades.21_34_11	K00805
vamb.spades.21_34_12	K00963
vamb.spades.21_34_13	K03186
vamb.spades.21_34_15	K01611
vamb.spades.21_34_17	K00928
vamb.spades.21_34_18	K00872
vamb.spades.21_34_19	K00003
vamb.spades.21_34_20	K06209
vamb.spades.21_34_21	K06398
vamb.spades.21_34_22	K00057
vamb.spades.21_34_23	K03977
vamb.spades.21_34_28	K05739
vamb.spades.21_34_29	K06385
vamb.spades.21_34_31	K01823
vamb.spades.21_34_32	K02945
vamb.spades.21_34_32	K03527

vamb.spades.21_34_33	K00945
vamb.spades.21_34_34	K00800
vamb.spades.21_34_35	K04517
vamb.spades.21_34_36	K04518
vamb.spades.21_34_37	K03856
vamb.spades.21_34_38	K06208
vamb.spades.21_34_40	K07007
vamb.spades.21_34_41	K00053
vamb.spades.21_34_43	K19221
vamb.spades.21_34_45	K06178
vamb.spades.21_34_46	K06374
vamb.spades.21_34_47	K06373
vamb.spades.21_35_1	K06950
vamb.spades.21_35_6	K13653
vamb.spades.21_35_8	K18346
vamb.spades.21_35_10	K02647
vamb.spades.21_35_12	K03738
vamb.spades.21_35_14	K19244
vamb.spades.21_35_18	K10672
vamb.spades.21_35_19	K10672
vamb.spades.21_35_20	K01999
vamb.spades.21_35_21	K01997
vamb.spades.21_35_22	K01998
vamb.spades.21_35_23	K01998
vamb.spades.21_35_23	K11961

vamb.spades.21_35_24	K01995
vamb.spades.21_35_25	K01996
vamb.spades.21_35_30	K01649
vamb.spades.21_35_32	K09780
vamb.spades.21_35_35	K01971
vamb.spades.21_35_40	K03574
vamb.spades.21_35_50	K06147
vamb.spades.21_35_52	K02238
vamb.spades.21_35_54	K07025
vamb.spades.21_35_56	K00633
vamb.spades.21_35_56	K00661

vamb.spades.21_35_61	K07045
vamb.spades.21_35_62	K05521
vamb.spades.21_35_64	K00854
vamb.spades.21_35_65	K08965
vamb.spades.21_35_67	K04759
vamb.spades.21_35_68	K04758
vamb.spades.21_35_69	K03709
vamb.spades.21_35_71	K03594
vamb.spades.21_35_72	K07240
vamb.spades.21_35_73	K07240
vamb.spades.21_35_77	K03088
vamb.spades.21_35_81	K01179
vamb.spades.21_35_90	K04565
vamb.spades.21_35_91	K16697
vamb.spades.21_35_94	K00008
vamb.spades.21_35_96	K00854
vamb.spades.21_35_98	K11645
vamb.spades.21_35_99	K02529
vamb.spades.21_35_101	K03738
vamb.spades.21_35_102	K01633
vamb.spades.21_35_104	K07335
vamb.spades.21_35_106	K02056
vamb.spades.21_35_108	K02057
vamb.spades.21_35_112	K02056
vamb.spades.21_35_113	K07335
vamb.spades.21_35_114	K02057
vamb.spades.21_35_115	K02057
vamb.spades.21_35_117	K05499
vamb.spades.21_35_118	K03624
vamb.spades.21_35_119	K07238
vamb.spades.21_35_122	K11931
vamb.spades.21_35_123	K01647
vamb.spades.21_36_3	K02241
vamb.spades.21_36_5	K13282
vamb.spades.21_36_6	K03802
vamb.spades.21_36_7	K00919
vamb.spades.21_36_7	K16924

vamb.spades.21_36_10	K09685
vamb.spades.21_36_11	K06412
vamb.spades.21_36_12	K04042
vamb.spades.21_36_13	K00948
vamb.spades.21_36_15	K02897
vamb.spades.21_36_16	K01056
vamb.spades.21_36_17	K03723
vamb.spades.21_36_18	K03769
vamb.spades.21_36_18	K07533

vamb.spades.21_36_19	K04769
vamb.spades.21_36_20	K06409
vamb.spades.21_36_21	K02428
vamb.spades.21_36_21	K02499

vamb.spades.21_36_22	K03530
vamb.spades.21_36_24	K06381
vamb.spades.21_36_28	K05589
vamb.spades.21_36_28	K13052

vamb.spades.21_36_29	K07570
vamb.spades.21_36_29	K07571

vamb.spades.21_36_30	K01524
vamb.spades.21_36_32	K09936
vamb.spades.21_36_33	K06382
vamb.spades.21_36_34	K04075
vamb.spades.21_36_35	K03798
vamb.spades.21_36_36	K00940
vamb.spades.21_36_37	K07105
vamb.spades.21_36_38	K01938
vamb.spades.21_36_39	K00796
vamb.spades.21_36_40	K03524
vamb.spades.21_36_42	K03525
vamb.spades.21_36_43	K05540
vamb.spades.21_36_47	K03624
vamb.spades.21_36_48	K04567
vamb.spades.21_37_2	K01119
vamb.spades.21_37_4	K00611
vamb.spades.21_37_6	K05773
vamb.spades.21_37_7	K06857
vamb.spades.21_37_10	K07001
