vamb.spades.286_1_7	K06405
vamb.spades.286_35_111	K07095
vamb.spades.286_36_2	K01866
vamb.spades.286_36_3	K03790
vamb.spades.286_36_6	K03574
vamb.spades.286_36_8	K03574
vamb.spades.286_36_11	K06147
vamb.spades.286_36_12	K06147
vamb.spades.286_36_12	K20485

vamb.spades.286_37_1	K03885
vamb.spades.286_37_5	K04069
vamb.spades.286_37_9	K01953
vamb.spades.286_37_11	K01952
vamb.spades.286_37_14	K01895
vamb.spades.286_37_15	K04079
vamb.spades.286_37_16	K07088
vamb.spades.286_37_17	K09816
vamb.spades.286_37_18	K09817
vamb.spades.286_37_19	K09815
vamb.spades.286_37_20	K02076
vamb.spades.286_37_20	K03711

vamb.spades.286_38_4	K03744
vamb.spades.286_40_2	K02032
vamb.spades.286_40_10	K02027
vamb.spades.286_42_1	K07813
vamb.spades.286_42_4	K13653
vamb.spades.286_42_6	K08884
vamb.spades.286_43_3	K03733
vamb.spades.286_43_3	K04763

vamb.spades.286_43_8	K04486
vamb.spades.286_43_9	K00566
vamb.spades.286_43_10	K04488
vamb.spades.286_43_11	K04487
vamb.spades.286_43_17	K03710
vamb.spades.286_43_18	K00845
vamb.spades.286_43_20	K07478
vamb.spades.286_43_21	K00600
vamb.spades.286_43_22	K04655
vamb.spades.286_43_23	K09766
vamb.spades.286_43_24	K18346
vamb.spades.286_43_25	K03151
vamb.spades.286_43_26	K04487
vamb.spades.286_43_29	K14475
vamb.spades.286_43_33	K01356
vamb.spades.286_43_34	K03666
vamb.spades.286_43_35	K00791
vamb.spades.286_43_36	K03572
vamb.spades.286_43_37	K03555
vamb.spades.286_43_39	K06168
vamb.spades.286_43_40	K07391
vamb.spades.286_43_41	K07738
vamb.spades.286_43_43	K03091
vamb.spades.286_43_44	K03091
vamb.spades.286_43_45	K06383
vamb.spades.286_43_46	K03531
vamb.spades.286_43_47	K03590
vamb.spades.286_43_49	K03589
vamb.spades.286_43_50	K00790
vamb.spades.286_43_51	K01928
vamb.spades.286_43_52	K07009
vamb.spades.286_43_56	K07138
vamb.spades.286_43_59	K02171
vamb.spades.286_43_61	K06871
vamb.spades.286_43_64	K00763
vamb.spades.286_43_65	K00548
vamb.spades.286_43_67	K07777
vamb.spades.286_43_69	K03797
vamb.spades.286_43_73	K01775
vamb.spades.286_43_73	K02529
vamb.spades.286_43_73	K05499

vamb.spades.286_43_74	K07282
vamb.spades.286_43_75	K01975
vamb.spades.286_43_82	K01775
vamb.spades.286_43_82	K02529

vamb.spades.286_43_83	K01818
vamb.spades.286_43_84	K00177
vamb.spades.286_43_85	K00175
vamb.spades.286_43_86	K00174
vamb.spades.286_43_87	K00176
vamb.spades.286_43_89	K22132
vamb.spades.286_43_91	K03711
vamb.spades.286_43_92	K15635
vamb.spades.286_43_96	K03092
vamb.spades.286_43_97	K01934
vamb.spades.286_43_99	K01972
vamb.spades.286_43_102	K06012
vamb.spades.286_44_3	K00971
vamb.spades.286_44_5	K00161
vamb.spades.286_44_5	K21416

vamb.spades.286_44_6	K00162
vamb.spades.286_44_6	K21417

vamb.spades.286_44_7	K01710
vamb.spades.286_44_7	K08678

vamb.spades.286_44_11	K17910
vamb.spades.286_44_12	K04074
vamb.spades.286_44_13	K02377
vamb.spades.286_44_14	K01711
vamb.spades.286_44_15	K10716
vamb.spades.286_44_19	K03273
vamb.spades.286_45_1	K01897
vamb.spades.286_45_3	K01740
vamb.spades.286_45_5	K06183
vamb.spades.286_45_8	K01681
vamb.spades.286_45_10	K03406
vamb.spades.286_45_14	K19265
vamb.spades.286_45_15	K00928
vamb.spades.286_45_16	K00003
vamb.spades.286_45_17	K06209
vamb.spades.286_45_19	K01733
vamb.spades.286_45_20	K07001
vamb.spades.286_45_22	K11754
vamb.spades.286_45_23	K03070
vamb.spades.286_45_27	K01812
vamb.spades.286_45_28	K04565
vamb.spades.286_45_30	K03710
vamb.spades.286_45_31	K00820
vamb.spades.286_45_32	K17318
vamb.spades.286_45_33	K17320
vamb.spades.286_45_34	K17319
vamb.spades.286_45_35	K07023
vamb.spades.286_45_35	K08722

vamb.spades.286_45_36	K01129
vamb.spades.286_45_40	K00849
vamb.spades.286_45_41	K04042
vamb.spades.286_45_41	K11528
vamb.spades.286_45_41	K16203

vamb.spades.286_45_43	K01183
vamb.spades.286_45_44	K09704
vamb.spades.286_45_46	K00548
vamb.spades.286_45_48	K01752
vamb.spades.286_45_49	K01752
vamb.spades.286_45_50	K06147
vamb.spades.286_45_52	K01262
vamb.spades.286_45_55	K15987
vamb.spades.286_46_6	K01990
vamb.spades.286_46_7	K01992
vamb.spades.286_46_8	K05989
vamb.spades.286_46_10	K05593
vamb.spades.286_46_12	K02528
vamb.spades.286_47_1	K01209
vamb.spades.286_47_3	K01448
vamb.spades.286_47_4	K04771
vamb.spades.286_47_8	K02025
vamb.spades.286_47_9	K02026
vamb.spades.286_48_1	K07133
vamb.spades.286_48_4	K03437
vamb.spades.286_48_5	K01868
vamb.spades.286_48_8	K01649
vamb.spades.286_48_9	K01649
vamb.spades.286_48_10	K00053
vamb.spades.286_48_11	K01653
vamb.spades.286_48_12	K01652
vamb.spades.286_48_14	K04771
vamb.spades.286_48_16	K16052
vamb.spades.286_48_16	K22044

vamb.spades.286_48_17	K07010
vamb.spades.286_48_21	K07315
vamb.spades.286_48_23	K01992
vamb.spades.286_48_24	K01990
vamb.spades.286_48_28	K02003
vamb.spades.286_48_29	K02004
vamb.spades.286_48_31	K03616
vamb.spades.286_48_32	K03617
vamb.spades.286_48_33	K03613
vamb.spades.286_48_34	K03612
vamb.spades.286_48_35	K03614
vamb.spades.286_48_36	K03615
vamb.spades.286_48_38	K04652
vamb.spades.286_48_40	K04651
vamb.spades.286_48_41	K14091
vamb.spades.286_48_42	K00333
vamb.spades.286_48_42	K14090

vamb.spades.286_48_43	K14089
vamb.spades.286_48_44	K00331
vamb.spades.286_48_44	K14088

vamb.spades.286_48_45	K00337
vamb.spades.286_48_45	K14087

vamb.spades.286_48_46	K00341
vamb.spades.286_48_46	K05565
vamb.spades.286_48_46	K14086

vamb.spades.286_48_47	K02493
vamb.spades.286_48_49	K02909
vamb.spades.286_48_50	K03628
vamb.spades.286_48_54	K07052
vamb.spades.286_48_55	K02051
vamb.spades.286_48_56	K02050
vamb.spades.286_48_57	K02049
vamb.spades.286_48_59	K07012
vamb.spades.286_48_60	K19090
vamb.spades.286_48_61	K19075
vamb.spades.286_48_62	K19088
vamb.spades.286_49_4	K00428
vamb.spades.286_49_4	K08600

vamb.spades.286_49_10	K02003
vamb.spades.286_50_1	K21023
vamb.spades.286_50_4	K01990
vamb.spades.286_50_5	K07979
vamb.spades.286_50_6	K03490
vamb.spades.286_50_10	K17320
vamb.spades.286_50_11	K17319
vamb.spades.286_50_12	K01599
vamb.spades.286_50_14	K15524
vamb.spades.286_50_17	K07404
vamb.spades.286_50_19	K03649
vamb.spades.286_50_20	K01811
vamb.spades.286_50_21	K02026
vamb.spades.286_50_21	K17320

vamb.spades.286_50_22	K17319
vamb.spades.286_50_23	K02027
vamb.spades.286_50_25	K07718
vamb.spades.286_50_28	K06889
vamb.spades.286_50_29	K03412
vamb.spades.286_50_33	K02529
vamb.spades.286_50_34	K18785
vamb.spades.286_50_36	K04759
vamb.spades.286_50_37	K04758
vamb.spades.286_50_38	K01534
vamb.spades.286_50_40	K21903
vamb.spades.286_50_44	K02346
vamb.spades.286_50_45	K01572
vamb.spades.286_50_52	K01679
vamb.spades.286_50_53	K03389
vamb.spades.286_50_54	K03390
vamb.spades.286_50_55	K03388
vamb.spades.286_50_61	K00239
vamb.spades.286_50_61	K00244
vamb.spades.286_50_61	K17363

vamb.spades.286_50_63	K00852
vamb.spades.286_50_65	K06147
vamb.spades.286_50_66	K06147
vamb.spades.286_50_71	K21022
vamb.spades.286_50_74	K00984
vamb.spades.286_50_74	K19279

vamb.spades.286_50_77	K06147
vamb.spades.286_50_79	K07005
vamb.spades.286_50_80	K00897
vamb.spades.286_50_80	K19299

vamb.spades.286_50_81	K03574
vamb.spades.286_50_82	K07043
vamb.spades.286_50_83	K03437
vamb.spades.286_50_84	K05349
vamb.spades.286_50_85	K06978
vamb.spades.286_50_89	K02529
vamb.spades.286_50_89	K03604

vamb.spades.286_50_90	K01572
vamb.spades.286_50_92	K07727
vamb.spades.286_50_95	K03741
vamb.spades.286_50_97	K02171
vamb.spades.286_50_101	K01243
vamb.spades.286_51_4	K00854
vamb.spades.286_51_5	K00046
vamb.spades.286_51_5	K00065

vamb.spades.286_51_6	K03522
vamb.spades.286_51_11	K13653
vamb.spades.286_52_1	K03734
vamb.spades.286_52_3	K00805
vamb.spades.286_52_4	K00805
vamb.spades.286_52_5	K04066
vamb.spades.286_52_6	K01462
vamb.spades.286_52_7	K00604
vamb.spades.286_52_8	K09729
vamb.spades.286_52_9	K06973
vamb.spades.286_52_10	K03500
vamb.spades.286_52_11	K06941
vamb.spades.286_52_12	K20074
vamb.spades.286_52_13	K12132
vamb.spades.286_52_14	K06949
vamb.spades.286_52_15	K01783
vamb.spades.286_52_16	K00949
vamb.spades.286_52_17	K11358
vamb.spades.286_52_21	K09764
vamb.spades.286_54_1	K01585
vamb.spades.286_54_3	K02120
vamb.spades.286_54_4	K02118
vamb.spades.286_54_5	K02117
vamb.spades.286_54_6	K02121
vamb.spades.286_54_7	K02122
vamb.spades.286_54_8	K02124
vamb.spades.286_54_9	K02123
vamb.spades.286_54_10	K02119
vamb.spades.286_54_17	K06147
vamb.spades.286_54_19	K06147
vamb.spades.286_54_23	K02470
vamb.spades.286_54_24	K02469
vamb.spades.286_54_25	K02529
vamb.spades.286_54_25	K03604

vamb.spades.286_54_26	K17319
vamb.spades.286_54_27	K17320
vamb.spades.286_54_30	K06295
vamb.spades.286_54_31	K06297
vamb.spades.286_54_33	K06296
vamb.spades.286_54_35	K03702
vamb.spades.286_54_36	K01915
vamb.spades.286_54_38	K16789
vamb.spades.286_54_41	K03307
vamb.spades.286_54_41	K11928

vamb.spades.286_54_42	K06324
vamb.spades.286_54_43	K06950
vamb.spades.286_54_46	K07406
vamb.spades.286_54_48	K00965
vamb.spades.286_54_49	K00849
vamb.spades.286_54_50	K06969
vamb.spades.286_54_51	K06180
vamb.spades.286_54_52	K19225
vamb.spades.286_54_53	K17318
vamb.spades.286_54_54	K17320
vamb.spades.286_54_55	K17319
vamb.spades.286_54_57	K02529
vamb.spades.286_54_59	K06147
vamb.spades.286_54_60	K06147
vamb.spades.286_54_62	K01187
vamb.spades.286_54_63	K03320
vamb.spades.286_54_64	K04751
vamb.spades.286_54_64	K04752

vamb.spades.286_54_67	K01889
vamb.spades.286_54_68	K01890
vamb.spades.286_54_70	K01810
vamb.spades.286_54_71	K07098
vamb.spades.286_54_74	K03101
vamb.spades.286_56_1	K18349
vamb.spades.286_56_2	K18350
vamb.spades.286_56_3	K07258
vamb.spades.286_56_4	K02003
vamb.spades.286_56_5	K02004
vamb.spades.286_56_6	K06976
vamb.spades.286_56_9	K14731
vamb.spades.286_56_14	K08365
vamb.spades.286_58_6	K03088
vamb.spades.286_58_7	K02902
vamb.spades.286_58_8	K01992
vamb.spades.286_58_9	K01992
vamb.spades.286_58_10	K01990
vamb.spades.286_58_12	K02080
vamb.spades.286_58_12	K02564

vamb.spades.286_58_18	K16013
vamb.spades.286_59_2	K01992
vamb.spades.286_59_3	K01992
vamb.spades.286_59_4	K01990
vamb.spades.286_59_5	K01209
vamb.spades.286_59_6	K17234
vamb.spades.286_59_7	K02025
vamb.spades.286_60_4	K18231
vamb.spades.286_60_5	K01494
vamb.spades.286_60_9	K03088
vamb.spades.286_60_11	K01785
vamb.spades.286_60_13	K01091
vamb.spades.286_60_15	K06872
vamb.spades.286_60_16	K03744
vamb.spades.286_60_18	K00615
vamb.spades.286_60_19	K00615
vamb.spades.286_60_22	K05946
vamb.spades.286_60_24	K07171
vamb.spades.286_60_25	K07723
vamb.spades.286_60_26	K01775
vamb.spades.286_60_27	K17318
vamb.spades.286_60_28	K17320
vamb.spades.286_60_32	K17758
vamb.spades.286_60_32	K17759

vamb.spades.286_60_35	K02472
vamb.spades.286_60_37	K18814
vamb.spades.286_60_40	K00661
vamb.spades.286_60_41	K09153
vamb.spades.286_60_42	K00721
vamb.spades.286_60_42	K00786

vamb.spades.286_60_45	K13993
vamb.spades.286_60_46	K06409
vamb.spades.286_60_48	K07502
vamb.spades.286_60_50	K01990
vamb.spades.286_60_53	K06877
vamb.spades.286_60_54	K05540
vamb.spades.286_60_55	K03088
vamb.spades.286_60_62	K06382
vamb.spades.286_60_65	K03093
vamb.spades.286_60_66	K12308
vamb.spades.286_60_67	K00662
vamb.spades.286_60_68	K06167
vamb.spades.286_60_70	K06019
vamb.spades.286_60_71	K01843
vamb.spades.286_60_71	K19814

vamb.spades.286_60_72	K01921
vamb.spades.286_60_82	K02025
vamb.spades.286_60_84	K02027
vamb.spades.286_60_86	K02529
vamb.spades.286_60_88	K01486
vamb.spades.286_60_89	K07335
vamb.spades.286_60_91	K02057
vamb.spades.286_60_92	K02056
vamb.spades.286_60_93	K16176
vamb.spades.286_61_6	K00375
vamb.spades.286_61_8	K01569
vamb.spades.286_61_12	K03215
vamb.spades.286_61_16	K05366
vamb.spades.286_61_17	K05515
vamb.spades.286_61_20	K05363
vamb.spades.286_61_20	K11693

vamb.spades.286_61_21	K01775
vamb.spades.286_61_23	K00147
vamb.spades.286_61_24	K00931
vamb.spades.286_61_26	K00873
vamb.spades.286_61_27	K09157
vamb.spades.286_61_28	K07166
vamb.spades.286_61_29	K03088
vamb.spades.286_61_30	K03641
vamb.spades.286_61_36	K04069
vamb.spades.286_61_37	K07496
vamb.spades.286_62_6	K02548
vamb.spades.286_62_8	K09680
vamb.spades.286_62_9	K01192
vamb.spades.286_62_11	K02006
vamb.spades.286_62_12	K02008
vamb.spades.286_62_13	K02007
vamb.spades.286_62_14	K03652
vamb.spades.286_62_15	K03169
vamb.spades.286_62_18	K18979
vamb.spades.286_62_19	K22230
vamb.spades.286_62_22	K06409
vamb.spades.286_62_23	K01897
vamb.spades.286_62_24	K01992
vamb.spades.286_62_25	K01992
vamb.spades.286_62_26	K01990
vamb.spades.286_62_29	K05592
vamb.spades.286_63_1	K03101
vamb.spades.286_63_2	K07052
vamb.spades.286_63_5	K18672
vamb.spades.286_63_7	K07137
vamb.spades.286_63_8	K00058
vamb.spades.286_63_9	K17318
vamb.spades.286_63_10	K17319
vamb.spades.286_63_12	K09017
vamb.spades.286_63_17	K03431
vamb.spades.286_63_19	K00820
vamb.spades.286_64_1	K09779
vamb.spades.286_64_6	K06929
vamb.spades.286_64_9	K03665
vamb.spades.286_64_10	K01784
vamb.spades.286_64_20	K04072
vamb.spades.286_64_24	K17318
vamb.spades.286_64_27	K17318
vamb.spades.286_64_28	K17320
vamb.spades.286_64_29	K17319
vamb.spades.286_64_30	K20885
vamb.spades.286_64_36	K17320
vamb.spades.286_64_39	K00067
vamb.spades.286_64_39	K01790

vamb.spades.286_64_40	K01710
vamb.spades.286_64_41	K01790
vamb.spades.286_64_42	K00973
vamb.spades.286_64_44	K00991
vamb.spades.286_66_4	K00661
vamb.spades.286_66_5	K13653
vamb.spades.286_67_15	K03088
vamb.spades.286_67_16	K07464
vamb.spades.286_67_16	K10844

vamb.spades.286_67_17	K01679
vamb.spades.286_67_17	K01744

vamb.spades.286_67_18	K06201
vamb.spades.286_67_20	K03719
vamb.spades.286_67_27	K03892
vamb.spades.286_67_28	K00208
vamb.spades.286_67_30	K02283
vamb.spades.286_67_31	K12510
vamb.spades.286_67_32	K12511
vamb.spades.286_67_35	K01791
vamb.spades.286_67_35	K02851

vamb.spades.286_67_36	K01791
vamb.spades.286_67_36	K02851

vamb.spades.286_67_37	K01493
vamb.spades.286_67_38	K00761
vamb.spades.286_67_39	K01808
vamb.spades.286_67_40	K01104
vamb.spades.286_67_40	K20201

vamb.spades.286_67_41	K07566
vamb.spades.286_67_42	K07238
vamb.spades.286_67_43	K02835
vamb.spades.286_67_47	K05337
vamb.spades.286_67_49	K04077
vamb.spades.286_67_50	K04078
vamb.spades.286_67_53	K06187
vamb.spades.286_67_54	K09747
vamb.spades.286_67_55	K02343
vamb.spades.286_67_58	K02025
vamb.spades.286_67_59	K02026
vamb.spades.286_67_61	K00963
vamb.spades.286_67_63	K03657
vamb.spades.286_67_64	K08282
vamb.spades.286_67_68	K07080
vamb.spades.286_67_69	K07025
vamb.spades.286_67_69	K20866

vamb.spades.286_67_72	K17319
vamb.spades.286_67_73	K17320
vamb.spades.286_67_74	K17318
vamb.spades.286_67_77	K01992
vamb.spades.286_67_78	K01990
vamb.spades.286_67_80	K00656
vamb.spades.286_67_88	K02529
vamb.spades.286_67_89	K00854
vamb.spades.286_67_90	K21993
vamb.spades.286_67_91	K01938
vamb.spades.286_67_93	K01491
vamb.spades.286_67_94	K00548
vamb.spades.286_67_95	K07464
vamb.spades.286_67_96	K15342
vamb.spades.286_67_97	K09951
vamb.spades.286_67_98	K19091
vamb.spades.286_67_99	K19088
vamb.spades.286_68_5	K04567
vamb.spades.286_68_7	K04567
vamb.spades.286_68_9	K03406
vamb.spades.286_68_11	K02035
vamb.spades.286_68_11	K15584

vamb.spades.286_68_12	K02033
vamb.spades.286_68_13	K02034
vamb.spades.286_68_14	K02031
vamb.spades.286_68_15	K02032
vamb.spades.286_68_15	K10823

vamb.spades.286_69_5	K02946
vamb.spades.286_69_6	K02906
vamb.spades.286_69_7	K02926
vamb.spades.286_69_8	K02892
vamb.spades.286_69_9	K02886
vamb.spades.286_69_10	K02965
vamb.spades.286_69_11	K02890
vamb.spades.286_69_12	K02982
vamb.spades.286_69_13	K02878
vamb.spades.286_69_14	K02904
vamb.spades.286_69_15	K02961
vamb.spades.286_69_16	K02874
vamb.spades.286_69_17	K02895
vamb.spades.286_69_18	K02931
vamb.spades.286_69_19	K02954
vamb.spades.286_69_20	K02994
vamb.spades.286_69_21	K02933
vamb.spades.286_69_22	K02881
vamb.spades.286_69_23	K02988
vamb.spades.286_69_24	K02907
vamb.spades.286_69_25	K02876
vamb.spades.286_69_26	K03076
vamb.spades.286_69_27	K00939
vamb.spades.286_69_28	K01265
vamb.spades.286_69_30	K02518
vamb.spades.286_69_31	K02919
vamb.spades.286_69_32	K02952
vamb.spades.286_69_33	K02948
vamb.spades.286_69_34	K02986
vamb.spades.286_69_35	K03040
vamb.spades.286_69_36	K02879
vamb.spades.286_69_37	K16786
vamb.spades.286_69_37	K16787

vamb.spades.286_69_39	K16786
vamb.spades.286_69_39	K16787

vamb.spades.286_69_40	K16785
vamb.spades.286_69_41	K00845
vamb.spades.286_69_42	K06173
vamb.spades.286_69_43	K02871
vamb.spades.286_69_44	K02996
vamb.spades.286_69_46	K06925
vamb.spades.286_69_47	K14742
vamb.spades.286_69_48	K03789
vamb.spades.286_69_49	K09005
vamb.spades.286_69_50	K03088
vamb.spades.286_69_55	K11184
vamb.spades.286_69_55	K11189

vamb.spades.286_69_56	K03703
vamb.spades.286_69_57	K07099
vamb.spades.286_69_58	K03545
vamb.spades.286_69_59	K01358
vamb.spades.286_69_60	K03544
vamb.spades.286_69_61	K01338
vamb.spades.286_69_61	K04076

vamb.spades.286_69_62	K06153
vamb.spades.286_69_63	K01409
vamb.spades.286_69_64	K08309
vamb.spades.286_69_66	K07586
vamb.spades.286_69_67	K07053
vamb.spades.286_69_68	K03664
vamb.spades.286_69_70	K03427
vamb.spades.286_69_71	K01154
vamb.spades.286_69_72	K01153
vamb.spades.286_69_73	K07043
vamb.spades.286_69_75	K00123
vamb.spades.286_70_3	K07192
vamb.spades.286_70_8	K03088
vamb.spades.286_70_9	K09888
vamb.spades.286_70_11	K08303
vamb.spades.286_70_12	K01520
vamb.spades.286_70_13	K02601
vamb.spades.286_70_15	K13012
vamb.spades.286_70_16	K01784
vamb.spades.286_70_17	K17947
vamb.spades.286_70_21	K00712
vamb.spades.286_70_25	K01283
vamb.spades.286_70_25	K09809

vamb.spades.286_71_2	K01897
vamb.spades.286_71_6	K09807
vamb.spades.286_71_9	K01176
vamb.spades.286_71_9	K01182
vamb.spades.286_71_9	K01226

vamb.spades.286_71_10	K02026
vamb.spades.286_71_15	K02025
vamb.spades.286_71_17	K02027
vamb.spades.286_71_18	K05988
vamb.spades.286_71_23	K03150
vamb.spades.286_71_23	K03650

vamb.spades.286_71_24	K03150
vamb.spades.286_71_25	K01012
vamb.spades.286_71_27	K01206
vamb.spades.286_71_33	K05833
vamb.spades.286_71_34	K05832
vamb.spades.286_71_35	K01989
vamb.spades.286_71_37	K06959
vamb.spades.286_71_38	K00882
vamb.spades.286_71_39	K10914
vamb.spades.286_71_39	K21563

vamb.spades.286_71_43	K13281
vamb.spades.286_71_47	K09022
vamb.spades.286_71_49	K06179
vamb.spades.286_71_51	K01881
vamb.spades.286_71_52	K01881
vamb.spades.286_71_53	K01770
vamb.spades.286_71_53	K12506

vamb.spades.286_71_54	K00991
vamb.spades.286_71_54	K21030

vamb.spades.286_71_55	K14155
vamb.spades.286_71_57	K01739
vamb.spades.286_71_57	K01760

vamb.spades.286_71_59	K07736
vamb.spades.286_71_61	K04485
vamb.spades.286_71_64	K03696
vamb.spades.286_71_65	K19405
vamb.spades.286_71_66	K19411
vamb.spades.286_71_67	K03708
vamb.spades.286_71_76	K02355
vamb.spades.286_71_77	K03856
vamb.spades.286_71_78	K04517
vamb.spades.286_71_79	K01926
vamb.spades.286_71_80	K06158
vamb.spades.286_71_81	K01867
vamb.spades.286_71_82	K01448
vamb.spades.286_71_83	K02669
vamb.spades.286_71_84	K11623
vamb.spades.286_71_85	K13280
vamb.spades.286_71_95	K00384
vamb.spades.286_71_97	K06196
vamb.spades.286_71_98	K06196
vamb.spades.286_71_99	K21600
vamb.spades.286_71_101	K03716
vamb.spades.286_71_105	K17320
vamb.spades.286_71_106	K17319
vamb.spades.286_71_107	K17318
vamb.spades.286_71_110	K03406
vamb.spades.286_71_111	K09155
vamb.spades.286_71_115	K04083
vamb.spades.286_71_116	K03704
vamb.spades.286_71_117	K07443
vamb.spades.286_71_120	K03797
vamb.spades.286_71_121	K21471
vamb.spades.286_71_122	K09811
vamb.spades.286_71_123	K09812
vamb.spades.286_71_124	K02647
vamb.spades.286_71_125	K10112
vamb.spades.286_71_126	K00145
vamb.spades.286_71_127	K00930
vamb.spades.286_71_128	K00821
vamb.spades.286_71_129	K01956
vamb.spades.286_71_130	K01955
vamb.spades.286_71_131	K00611
vamb.spades.286_71_131	K09065
vamb.spades.286_71_131	K13252

vamb.spades.286_72_1	K22477
vamb.spades.286_72_5	K08587
vamb.spades.286_72_7	K01083
vamb.spades.286_72_7	K01224
vamb.spades.286_72_7	K07004
vamb.spades.286_72_7	K07156

vamb.spades.286_72_8	K04733
vamb.spades.286_72_12	K03088
vamb.spades.286_73_5	K02025
vamb.spades.286_73_9	K03630
vamb.spades.286_73_11	K01207
vamb.spades.286_73_11	K05349

vamb.spades.286_73_12	K00702
vamb.spades.286_73_12	K13688
vamb.spades.286_73_12	K21298

vamb.spades.286_73_15	K17319
vamb.spades.286_73_16	K17320
vamb.spades.286_73_17	K17318
vamb.spades.286_73_18	K02529
vamb.spades.286_73_19	K13993
vamb.spades.286_73_21	K02004
vamb.spades.286_73_22	K02004
vamb.spades.286_73_23	K02003
vamb.spades.286_73_25	K06167
vamb.spades.286_73_26	K06976
vamb.spades.286_73_27	K15633
vamb.spades.286_73_29	K01599
vamb.spades.286_73_30	K01695
vamb.spades.286_73_31	K01696
vamb.spades.286_73_32	K01817
vamb.spades.286_73_33	K01609
vamb.spades.286_73_34	K00766
vamb.spades.286_73_34	K13497

vamb.spades.286_73_35	K01658
vamb.spades.286_73_36	K01657
vamb.spades.286_74_3	K02003
vamb.spades.286_74_4	K02004
vamb.spades.286_74_6	K01989
vamb.spades.286_74_7	K05832
vamb.spades.286_74_8	K05833
vamb.spades.286_74_9	K07718
vamb.spades.286_74_11	K17319
vamb.spades.286_74_14	K07407
vamb.spades.286_74_16	K01599
vamb.spades.286_74_17	K02588
vamb.spades.286_74_18	K02589
vamb.spades.286_74_19	K02590
vamb.spades.286_74_20	K02586
vamb.spades.286_74_21	K02591
vamb.spades.286_74_22	K02587
vamb.spades.286_74_23	K02585
vamb.spades.286_74_23	K02592

vamb.spades.286_74_24	K02585
vamb.spades.286_74_24	K02592

vamb.spades.286_74_25	K02594
vamb.spades.286_74_26	K02020
vamb.spades.286_74_27	K02018
vamb.spades.286_74_28	K02017
vamb.spades.286_74_30	K03798
vamb.spades.286_74_31	K01308
vamb.spades.286_74_32	K02014
vamb.spades.286_74_32	K13730

vamb.spades.286_74_38	K01939
vamb.spades.286_74_40	K03737
vamb.spades.286_74_42	K06147
vamb.spades.286_74_43	K06147
vamb.spades.286_74_46	K03978
vamb.spades.286_74_47	K01775
vamb.spades.286_74_47	K02529
vamb.spades.286_74_47	K05499

vamb.spades.286_74_49	K12972
vamb.spades.286_74_50	K18346
vamb.spades.286_74_51	K07023
vamb.spades.286_74_52	K07462
vamb.spades.286_74_53	K00759
vamb.spades.286_74_54	K00951
vamb.spades.286_74_55	K07560
vamb.spades.286_74_57	K07304
vamb.spades.286_74_57	K12267

vamb.spades.286_74_62	K01892
vamb.spades.286_74_63	K01876
vamb.spades.286_74_64	K03100
vamb.spades.286_74_67	K06385
vamb.spades.286_74_70	K02027
vamb.spades.286_74_72	K02025
vamb.spades.286_74_77	K02026
vamb.spades.286_74_79	K03596
vamb.spades.286_74_81	K03705
vamb.spades.286_74_82	K03687
vamb.spades.286_74_83	K04043
vamb.spades.286_74_84	K03686
vamb.spades.286_74_84	K05516

vamb.spades.286_74_85	K02687
vamb.spades.286_74_86	K09761
vamb.spades.286_74_88	K09777
vamb.spades.286_74_89	K00942
vamb.spades.286_74_90	K03060
vamb.spades.286_74_91	K01880
vamb.spades.286_74_92	K01006
vamb.spades.286_74_96	K18979
vamb.spades.286_74_97	K00655
vamb.spades.286_74_98	K00036
vamb.spades.286_74_99	K07130
vamb.spades.286_74_101	K01875
vamb.spades.286_74_104	K12574
vamb.spades.286_74_106	K03594
vamb.spades.286_74_107	K07171
vamb.spades.286_74_108	K07172
vamb.spades.286_74_109	K07800
vamb.spades.286_74_116	K00625
vamb.spades.286_74_117	K00925
vamb.spades.286_74_118	K07040
vamb.spades.286_74_119	K02911
vamb.spades.286_74_121	K03977
vamb.spades.286_74_122	K08591
vamb.spades.286_74_123	K00057
vamb.spades.286_74_124	K07029
vamb.spades.286_74_125	K06398
vamb.spades.286_74_126	K01835
vamb.spades.286_74_126	K01840

vamb.spades.286_74_128	K02337
vamb.spades.286_74_128	K14162

vamb.spades.286_74_130	K00850
vamb.spades.286_74_131	K07107
vamb.spades.286_74_132	K00995
vamb.spades.286_74_132	K08744

vamb.spades.286_74_134	K03686
vamb.spades.286_74_138	K07456
vamb.spades.286_74_139	K06207
vamb.spades.286_74_140	K07082
vamb.spades.286_74_142	K08303
vamb.spades.286_74_143	K05515
vamb.spades.286_74_145	K03091
vamb.spades.286_74_151	K17320
vamb.spades.286_74_152	K01222
vamb.spades.286_75_1	K21071
vamb.spades.286_75_2	K01624
vamb.spades.286_75_4	K03088
vamb.spades.286_75_8	K09825
vamb.spades.286_75_10	K21515
vamb.spades.286_75_13	K01449
vamb.spades.286_76_13	K02003
vamb.spades.286_76_14	K02004
vamb.spades.286_76_18	K03701
vamb.spades.286_76_21	K03147
vamb.spades.286_76_21	K22465

vamb.spades.286_76_23	K00878
vamb.spades.286_77_1	K02033
vamb.spades.286_77_2	K02034
vamb.spades.286_77_3	K02031
vamb.spades.286_78_1	K06603
