vamb.spades.222_1_3	K07777
vamb.spades.222_27_25	K02124
vamb.spades.222_27_26	K02123
vamb.spades.222_27_27	K02119
vamb.spades.222_27_31	K01875
vamb.spades.222_27_32	K07105
vamb.spades.222_27_33	K02315
vamb.spades.222_27_36	K02314
vamb.spades.222_27_37	K02939
vamb.spades.222_27_41	K02963
vamb.spades.222_27_42	K03111
vamb.spades.222_27_43	K02990
vamb.spades.222_28_1	K11069
vamb.spades.222_28_2	K11070
vamb.spades.222_28_3	K11071
vamb.spades.222_28_4	K11072
vamb.spades.222_28_6	K09816
vamb.spades.222_28_7	K09817
vamb.spades.222_28_8	K09815
vamb.spades.222_28_9	K06872
vamb.spades.222_28_10	K03744
vamb.spades.222_28_11	K03151
vamb.spades.222_28_12	K04487
vamb.spades.222_28_14	K01424
vamb.spades.222_28_18	K06398
vamb.spades.222_28_20	K00057
vamb.spades.222_28_21	K08591
vamb.spades.222_28_22	K03977
vamb.spades.222_28_24	K00600
vamb.spades.222_28_27	K21600
vamb.spades.222_28_28	K03803
vamb.spades.222_28_29	K22132
vamb.spades.222_28_30	K01876
vamb.spades.222_28_34	K07560
vamb.spades.222_28_35	K00951
vamb.spades.222_28_36	K07462
vamb.spades.222_28_37	K06871
vamb.spades.222_28_39	K03210
vamb.spades.222_28_40	K00773
vamb.spades.222_28_41	K07568
vamb.spades.222_28_42	K06381
vamb.spades.222_28_43	K03551
vamb.spades.222_28_44	K03550
vamb.spades.222_28_45	K01159
vamb.spades.222_28_49	K01914
vamb.spades.222_28_50	K13276
vamb.spades.222_28_50	K17734

vamb.spades.222_29_1	K07497
vamb.spades.222_29_8	K03150
vamb.spades.222_29_9	K01012
vamb.spades.222_29_12	K03568
vamb.spades.222_29_13	K03568
vamb.spades.222_29_14	K03592
vamb.spades.222_29_21	K06933
vamb.spades.222_29_23	K06317
vamb.spades.222_29_24	K02897
vamb.spades.222_29_25	K06990
vamb.spades.222_29_25	K09141

vamb.spades.222_29_26	K04069
vamb.spades.222_29_28	K01582
vamb.spades.222_29_29	K00943
vamb.spades.222_29_32	K02341
vamb.spades.222_29_35	K07056
vamb.spades.222_29_36	K06284
vamb.spades.222_29_38	K06915
vamb.spades.222_29_39	K06373
vamb.spades.222_29_40	K06374
vamb.spades.222_29_45	K03088
vamb.spades.222_30_3	K00174
vamb.spades.222_30_4	K00175
vamb.spades.222_30_5	K00174
vamb.spades.222_30_6	K00533
vamb.spades.222_30_11	K03296
vamb.spades.222_30_13	K01738
vamb.spades.222_30_14	K00640
vamb.spades.222_30_15	K01867
vamb.spades.222_30_16	K21471
vamb.spades.222_30_17	K02051
vamb.spades.222_30_18	K00995
vamb.spades.222_30_18	K08744

vamb.spades.222_30_19	K01873
vamb.spades.222_30_20	K11754
vamb.spades.222_30_24	K02529
vamb.spades.222_30_24	K03484

vamb.spades.222_30_25	K17215
vamb.spades.222_30_26	K17214
vamb.spades.222_30_27	K10439
vamb.spades.222_30_27	K17213

vamb.spades.222_30_28	K00008
vamb.spades.222_30_29	K00854
vamb.spades.222_30_30	K06418
vamb.spades.222_30_30	K06419
vamb.spades.222_30_30	K06420
vamb.spades.222_30_30	K06421

vamb.spades.222_30_34	K00760
vamb.spades.222_30_35	K07052
vamb.spades.222_30_38	K03704
vamb.spades.222_30_39	K04083
vamb.spades.222_30_42	K01892
vamb.spades.222_30_43	K01868
vamb.spades.222_30_44	K03798
vamb.spades.222_30_45	K02520
vamb.spades.222_30_46	K02916
vamb.spades.222_30_47	K02887
vamb.spades.222_30_48	K03437
vamb.spades.222_30_49	K01889
vamb.spades.222_30_50	K01890
vamb.spades.222_30_51	K09888
vamb.spades.222_30_52	K08303
vamb.spades.222_30_53	K07456
vamb.spades.222_30_55	K01887
vamb.spades.222_30_57	K04034
vamb.spades.222_31_1	K02071
vamb.spades.222_31_2	K02072
vamb.spades.222_31_3	K02073
vamb.spades.222_31_4	K07023
vamb.spades.222_31_6	K03737
vamb.spades.222_31_8	K12942
vamb.spades.222_31_11	K01007
vamb.spades.222_31_13	K09779
vamb.spades.222_31_15	K05873
vamb.spades.222_31_16	K02564
vamb.spades.222_31_17	K07099
vamb.spades.222_31_19	K03547
vamb.spades.222_31_21	K04565
vamb.spades.222_31_23	K03753
vamb.spades.222_31_24	K16785
vamb.spades.222_31_25	K16787
vamb.spades.222_31_26	K16785
vamb.spades.222_31_26	K16786
vamb.spades.222_31_26	K16787

vamb.spades.222_31_29	K16925
vamb.spades.222_31_30	K06928
vamb.spades.222_31_31	K00882
vamb.spades.222_31_31	K00917

vamb.spades.222_31_32	K09118
vamb.spades.222_31_33	K16923
vamb.spades.222_31_34	K10914
vamb.spades.222_31_35	K01470
vamb.spades.222_31_36	K03307
vamb.spades.222_31_36	K11928

vamb.spades.222_32_1	K03769
vamb.spades.222_32_1	K07533

vamb.spades.222_32_2	K03723
vamb.spades.222_32_3	K01056
vamb.spades.222_32_4	K00948
vamb.spades.222_32_5	K04042
vamb.spades.222_32_6	K06412
vamb.spades.222_32_7	K01924
vamb.spades.222_33_2	K00074
vamb.spades.222_33_3	K01715
vamb.spades.222_33_4	K01810
vamb.spades.222_33_5	K07315
vamb.spades.222_33_6	K00798
vamb.spades.222_33_7	K07444
vamb.spades.222_33_8	K05919
vamb.spades.222_33_9	K01866
vamb.spades.222_33_12	K03386
vamb.spades.222_33_13	K01493
vamb.spades.222_33_14	K03469
vamb.spades.222_33_14	K06993

vamb.spades.222_33_16	K01476
vamb.spades.222_33_19	K01610
vamb.spades.222_33_36	K06969
vamb.spades.222_34_5	K01915
vamb.spades.222_34_6	K01534
vamb.spades.222_34_7	K21903
vamb.spades.222_34_8	K08974
vamb.spades.222_34_10	K01938
vamb.spades.222_34_11	K01945
vamb.spades.222_34_12	K00602
vamb.spades.222_34_13	K11175
vamb.spades.222_34_14	K01933
vamb.spades.222_34_15	K00764
vamb.spades.222_34_16	K01588
vamb.spades.222_34_17	K01952
vamb.spades.222_35_1	K08177
vamb.spades.222_35_2	K01572
vamb.spades.222_35_4	K03306
vamb.spades.222_35_5	K07220
vamb.spades.222_35_7	K07496
vamb.spades.222_36_1	K01878
vamb.spades.222_36_3	K03584
vamb.spades.222_36_4	K03595
vamb.spades.222_36_5	K01489
vamb.spades.222_36_6	K00887
vamb.spades.222_36_6	K00901

vamb.spades.222_36_7	K01489
vamb.spades.222_36_7	K07042

vamb.spades.222_36_8	K07037
vamb.spades.222_36_9	K06217
vamb.spades.222_36_10	K06438
vamb.spades.222_36_14	K07403
vamb.spades.222_36_15	K09117
vamb.spades.222_36_16	K02970
vamb.spades.222_36_17	K02503
vamb.spades.222_36_18	K18707
vamb.spades.222_36_19	K09761
vamb.spades.222_36_20	K02687
vamb.spades.222_36_21	K03686
vamb.spades.222_36_21	K05516

vamb.spades.222_36_22	K04043
vamb.spades.222_37_2	K02003
vamb.spades.222_37_3	K02004
vamb.spades.222_37_4	K07052
vamb.spades.222_38_3	K03497
vamb.spades.222_38_4	K03496
vamb.spades.222_38_7	K03497
vamb.spades.222_38_8	K03501
vamb.spades.222_38_9	K03495
vamb.spades.222_38_10	K03650
vamb.spades.222_38_11	K06346
vamb.spades.222_38_12	K03217
vamb.spades.222_38_13	K03536
vamb.spades.222_38_14	K02914
vamb.spades.222_38_15	K02313
vamb.spades.222_38_16	K02338
vamb.spades.222_38_17	K14761
vamb.spades.222_38_18	K03629
vamb.spades.222_38_20	K02470
vamb.spades.222_38_21	K02469
vamb.spades.222_38_22	K04749
vamb.spades.222_38_23	K04757
vamb.spades.222_38_24	K03090
vamb.spades.222_38_24	K03091

vamb.spades.222_39_2	K03783
vamb.spades.222_39_3	K08963
vamb.spades.222_39_5	K06518
vamb.spades.222_39_7	K03100
vamb.spades.222_39_8	K06889
vamb.spades.222_39_9	K07304
vamb.spades.222_39_9	K12267

vamb.spades.222_39_10	K03088
vamb.spades.222_39_12	K07729
vamb.spades.222_39_18	K01724
vamb.spades.222_39_20	K03703
vamb.spades.222_39_22	K05833
vamb.spades.222_39_23	K05832
vamb.spades.222_39_24	K01989
vamb.spades.222_40_1	K03687
vamb.spades.222_40_2	K03705
vamb.spades.222_40_4	K03596
vamb.spades.222_40_6	K03100
vamb.spades.222_40_7	K06385
vamb.spades.222_40_8	K06012
vamb.spades.222_40_9	K02968
vamb.spades.222_40_10	K02340
vamb.spades.222_40_11	K02238
vamb.spades.222_40_12	K01872
vamb.spades.222_40_18	K16788
vamb.spades.222_41_2	K03216
vamb.spades.222_41_3	K03324
vamb.spades.222_41_4	K00384
vamb.spades.222_41_5	K03671
vamb.spades.222_41_6	K10671
vamb.spades.222_41_7	K10670
vamb.spades.222_41_8	K10670
vamb.spades.222_41_9	K10672
vamb.spades.222_41_10	K10672
vamb.spades.222_41_11	K21577
vamb.spades.222_41_12	K21576
vamb.spades.222_41_13	K07335
vamb.spades.222_41_14	K02056
vamb.spades.222_41_15	K02057
vamb.spades.222_41_16	K02057
vamb.spades.222_41_17	K03092
vamb.spades.222_41_21	K10907
vamb.spades.222_41_21	K11358

vamb.spades.222_41_23	K00058
vamb.spades.222_41_24	K22293
vamb.spades.222_41_25	K05311
vamb.spades.222_41_26	K00134
vamb.spades.222_41_27	K00927
vamb.spades.222_41_27	K01803

vamb.spades.222_41_28	K01803
vamb.spades.222_41_29	K15633
vamb.spades.222_41_30	K01689
vamb.spades.222_41_31	K03075
vamb.spades.222_41_32	K15987
vamb.spades.222_41_33	K12573
vamb.spades.222_41_34	K03664
vamb.spades.222_41_36	K18013
vamb.spades.222_41_45	K01714
vamb.spades.222_42_2	K11065
vamb.spades.222_42_3	K02824
vamb.spades.222_42_4	K07007
vamb.spades.222_42_6	K03800
vamb.spades.222_42_7	K01870
vamb.spades.222_42_9	K02355
vamb.spades.222_42_10	K03708
vamb.spades.222_42_11	K19411
vamb.spades.222_42_12	K19405
vamb.spades.222_42_13	K03696
vamb.spades.222_42_14	K04485
vamb.spades.222_42_16	K07736
vamb.spades.222_42_18	K00991
vamb.spades.222_42_19	K01770
vamb.spades.222_42_19	K12506

vamb.spades.222_42_20	K01881
vamb.spades.222_42_22	K01885
vamb.spades.222_42_22	K09698

vamb.spades.222_42_23	K01883
vamb.spades.222_42_24	K03465
vamb.spades.222_42_25	K03218
vamb.spades.222_42_26	K06962
vamb.spades.222_42_27	K03091
vamb.spades.222_42_28	K02358
vamb.spades.222_42_29	K03073
vamb.spades.222_42_30	K02601
vamb.spades.222_42_31	K02867
vamb.spades.222_42_32	K02863
vamb.spades.222_42_33	K02864
vamb.spades.222_42_34	K02935
vamb.spades.222_42_35	K03043
vamb.spades.222_42_36	K03046
vamb.spades.222_42_37	K07590
vamb.spades.222_42_38	K02950
vamb.spades.222_42_39	K02992
vamb.spades.222_42_40	K02355
vamb.spades.222_42_41	K02358
vamb.spades.222_42_42	K02946
vamb.spades.222_42_43	K02906
vamb.spades.222_42_44	K02926
vamb.spades.222_42_45	K02892
vamb.spades.222_42_46	K02886
vamb.spades.222_42_47	K02965
vamb.spades.222_42_48	K02890
vamb.spades.222_42_49	K02982
vamb.spades.222_42_50	K02878
vamb.spades.222_42_51	K02904
vamb.spades.222_42_52	K02961
vamb.spades.222_42_53	K02874
vamb.spades.222_42_54	K02895
vamb.spades.222_42_55	K02931
vamb.spades.222_42_56	K02954
vamb.spades.222_42_57	K02994
vamb.spades.222_42_58	K02933
vamb.spades.222_42_59	K02881
vamb.spades.222_42_60	K02988
vamb.spades.222_42_61	K02907
vamb.spades.222_42_62	K02876
vamb.spades.222_42_63	K03076
vamb.spades.222_42_64	K00939
vamb.spades.222_42_66	K02518
vamb.spades.222_42_67	K02952
vamb.spades.222_42_68	K02948
vamb.spades.222_42_69	K02986
vamb.spades.222_42_70	K03040
vamb.spades.222_42_71	K02879
vamb.spades.222_42_72	K16786
vamb.spades.222_42_72	K16787

vamb.spades.222_42_73	K16786
vamb.spades.222_42_73	K16787

vamb.spades.222_42_74	K16783
vamb.spades.222_42_74	K16785

vamb.spades.222_42_75	K06173
vamb.spades.222_42_76	K02871
vamb.spades.222_42_77	K02996
vamb.spades.222_42_82	K01448
vamb.spades.222_42_83	K00605
vamb.spades.222_42_84	K02437
vamb.spades.222_42_85	K00282
vamb.spades.222_42_86	K00283
vamb.spades.222_42_87	K00382
vamb.spades.222_42_89	K15022
vamb.spades.222_42_90	K00336
vamb.spades.222_42_91	K02051
vamb.spades.222_42_92	K02050
vamb.spades.222_42_93	K02049
vamb.spades.222_42_94	K06147
vamb.spades.222_42_95	K06147
vamb.spades.222_42_96	K07137
vamb.spades.222_42_100	K06418
vamb.spades.222_42_100	K06419
vamb.spades.222_42_100	K06420
vamb.spades.222_42_100	K06421

vamb.spades.222_42_101	K15580
vamb.spades.222_42_102	K15581
vamb.spades.222_42_103	K02034
vamb.spades.222_42_103	K15582

vamb.spades.222_42_104	K15583
vamb.spades.222_42_105	K10823
vamb.spades.222_42_107	K06333
vamb.spades.222_42_108	K06334
vamb.spades.222_42_112	K07282
vamb.spades.222_42_113	K18672
vamb.spades.222_42_115	K00634
vamb.spades.222_42_116	K00929
vamb.spades.222_42_118	K00176
vamb.spades.222_42_119	K00174
vamb.spades.222_42_120	K00175
vamb.spades.222_42_121	K00177
vamb.spades.222_42_122	K04940
vamb.spades.222_42_125	K02372
vamb.spades.222_42_126	K00648
vamb.spades.222_42_127	K02371
vamb.spades.222_42_128	K00645
vamb.spades.222_42_129	K00059
vamb.spades.222_42_130	K02078
vamb.spades.222_42_131	K09458
vamb.spades.222_42_132	K00970
vamb.spades.222_42_132	K00974

vamb.spades.222_42_133	K03431
vamb.spades.222_42_134	K02035
vamb.spades.222_42_134	K15584

vamb.spades.222_42_135	K02033
vamb.spades.222_42_136	K02034
vamb.spades.222_42_137	K02031
vamb.spades.222_42_138	K02032
vamb.spades.222_42_138	K10823

vamb.spades.222_42_140	K03545
vamb.spades.222_42_141	K01358
vamb.spades.222_42_142	K03544
vamb.spades.222_42_143	K01338
vamb.spades.222_42_144	K03978
vamb.spades.222_42_146	K04757
vamb.spades.222_42_147	K06207
vamb.spades.222_42_149	K00826
vamb.spades.222_42_151	K01990
vamb.spades.222_42_153	K06013
vamb.spades.222_42_154	K03086
vamb.spades.222_42_157	K02346
vamb.spades.222_42_161	K01928
vamb.spades.222_42_164	K01990
vamb.spades.222_42_165	K01992
vamb.spades.222_43_1	K00859
vamb.spades.222_43_1	K01734

vamb.spades.222_43_4	K02986
vamb.spades.222_43_5	K00347
vamb.spades.222_43_6	K00348
vamb.spades.222_43_7	K00349
vamb.spades.222_43_8	K00350
vamb.spades.222_43_9	K00351
vamb.spades.222_43_9	K16161
vamb.spades.222_43_9	K16246
vamb.spades.222_43_9	K18225

vamb.spades.222_43_10	K00243
vamb.spades.222_43_11	K16788
vamb.spades.222_43_14	K07171
vamb.spades.222_43_17	K02341
vamb.spades.222_44_4	K03738
vamb.spades.222_44_5	K00334
vamb.spades.222_44_6	K00335
vamb.spades.222_45_5	K02238
vamb.spades.222_45_6	K07448
vamb.spades.222_45_7	K19147
vamb.spades.222_45_8	K07452
vamb.spades.222_45_10	K02238
vamb.spades.222_45_11	K01361
vamb.spades.222_45_18	K03565
vamb.spades.222_45_20	K06200
vamb.spades.222_45_22	K02477
vamb.spades.222_45_23	K02478
vamb.spades.222_45_23	K07704

vamb.spades.222_45_29	K06147
vamb.spades.222_45_32	K16898
vamb.spades.222_45_33	K16899
vamb.spades.222_45_34	K01207
vamb.spades.222_45_35	K10823
vamb.spades.222_45_36	K15583
vamb.spades.222_45_37	K15582
vamb.spades.222_45_38	K02033
vamb.spades.222_45_38	K15581

vamb.spades.222_45_39	K02035
vamb.spades.222_45_39	K15580

vamb.spades.222_45_40	K00876
vamb.spades.222_45_41	K06179
vamb.spades.222_45_46	K00336
vamb.spades.222_45_46	K18332

vamb.spades.222_45_47	K00335
vamb.spades.222_45_47	K22339

vamb.spades.222_45_48	K00334
vamb.spades.222_45_53	K03315
vamb.spades.222_45_54	K07010
vamb.spades.222_45_56	K01778
vamb.spades.222_45_57	K01586
vamb.spades.222_45_60	K01775
vamb.spades.222_45_61	K01297
vamb.spades.222_45_62	K06374
vamb.spades.222_45_63	K06373
vamb.spades.222_45_64	K01586
vamb.spades.222_45_68	K07139
vamb.spades.222_45_71	K01267
vamb.spades.222_45_73	K01270
vamb.spades.222_45_74	K00571
vamb.spades.222_45_74	K07316

vamb.spades.222_45_75	K00525
vamb.spades.222_45_77	K08968
vamb.spades.222_45_79	K05396
vamb.spades.222_45_83	K01992
vamb.spades.222_45_84	K01992
vamb.spades.222_45_85	K01990
vamb.spades.222_45_89	K00003
vamb.spades.222_45_90	K09768
vamb.spades.222_45_91	K01286
vamb.spades.222_45_93	K15986
vamb.spades.222_45_101	K01305
vamb.spades.222_45_104	K09155
vamb.spades.222_45_108	K01921
vamb.spades.222_45_110	K11751
vamb.spades.222_45_111	K03426
vamb.spades.222_45_112	K00857
vamb.spades.222_45_113	K02049
vamb.spades.222_45_114	K02050
vamb.spades.222_45_115	K13276
vamb.spades.222_45_115	K17734

vamb.spades.222_45_116	K13276
vamb.spades.222_45_116	K17734

vamb.spades.222_45_122	K07668
vamb.spades.222_45_122	K07775

vamb.spades.222_45_123	K07651
vamb.spades.222_45_127	K01265
vamb.spades.222_45_130	K19302
vamb.spades.222_45_131	K03657
vamb.spades.222_45_140	K01258
vamb.spades.222_45_142	K00784
vamb.spades.222_45_145	K03699
vamb.spades.222_45_146	K03592
vamb.spades.222_45_147	K03568
vamb.spades.222_45_150	K07095
vamb.spades.222_45_154	K06413
vamb.spades.222_45_163	K06296
vamb.spades.222_45_164	K06297
vamb.spades.222_45_165	K06295
vamb.spades.222_45_169	K09002
vamb.spades.222_45_170	K19138
vamb.spades.222_45_171	K07016
vamb.spades.222_45_173	K19091
vamb.spades.222_45_175	K13052
vamb.spades.222_46_5	K03215
vamb.spades.222_46_6	K07113
vamb.spades.222_46_7	K07107
vamb.spades.222_46_8	K00873
vamb.spades.222_46_9	K00850
vamb.spades.222_46_11	K02337
vamb.spades.222_46_11	K14162

vamb.spades.222_46_14	K11184
vamb.spades.222_46_14	K11189

vamb.spades.222_46_15	K09762
vamb.spades.222_46_20	K06958
vamb.spades.222_46_21	K04477
vamb.spades.222_46_22	K00075
vamb.spades.222_46_23	K02027
vamb.spades.222_46_24	K01802
vamb.spades.222_46_24	K03768

vamb.spades.222_46_27	K01990
vamb.spades.222_47_2	K02004
vamb.spades.222_47_3	K02003
vamb.spades.222_47_4	K03737
vamb.spades.222_47_5	K06023
vamb.spades.222_47_6	K03703
vamb.spades.222_47_7	K03154
vamb.spades.222_47_8	K03738
vamb.spades.222_47_9	K03738
vamb.spades.222_47_11	K00303
vamb.spades.222_47_13	K00302
vamb.spades.222_47_16	K01262
vamb.spades.222_47_17	K03406
vamb.spades.222_47_18	K00382
vamb.spades.222_47_19	K00627
vamb.spades.222_47_24	K21417
vamb.spades.222_47_25	K21416
vamb.spades.222_47_26	K21405
vamb.spades.222_47_28	K03574
vamb.spades.222_47_29	K06206
vamb.spades.222_47_30	K03701
vamb.spades.222_47_31	K03702
vamb.spades.222_47_34	K03797
vamb.spades.222_47_35	K21471
vamb.spades.222_47_36	K09811
vamb.spades.222_47_37	K09812
vamb.spades.222_47_38	K01934
vamb.spades.222_47_40	K00615
vamb.spades.222_47_41	K00615
vamb.spades.222_47_43	K05946
vamb.spades.222_47_52	K07171
vamb.spades.222_47_53	K07723
vamb.spades.222_47_54	K01775
vamb.spades.222_47_55	K17758
vamb.spades.222_47_55	K17759

vamb.spades.222_47_56	K12960
vamb.spades.222_47_56	K20810

vamb.spades.222_47_59	K16203
vamb.spades.222_48_1	K00567
vamb.spades.222_48_2	K09766
vamb.spades.222_48_3	K18346
vamb.spades.222_48_4	K10773
vamb.spades.222_48_5	K09764
vamb.spades.222_48_6	K13276
vamb.spades.222_48_6	K17734

vamb.spades.222_48_7	K13276
vamb.spades.222_48_7	K17734

vamb.spades.222_48_8	K00639
vamb.spades.222_48_9	K18979
vamb.spades.222_48_10	K01151
vamb.spades.222_48_11	K05837
vamb.spades.222_48_12	K10947
vamb.spades.222_48_14	K11621
vamb.spades.222_48_16	K04047
vamb.spades.222_48_17	K18231
vamb.spades.222_48_21	K19221
vamb.spades.222_48_25	K01885
vamb.spades.222_48_38	K07025
vamb.spades.222_48_39	K12410
vamb.spades.222_48_41	K01572
vamb.spades.222_49_1	K07104
vamb.spades.222_49_2	K04077
vamb.spades.222_49_3	K04078
vamb.spades.222_49_5	K07150
vamb.spades.222_49_6	K03660
vamb.spades.222_49_8	K00260
vamb.spades.222_49_8	K00261

vamb.spades.222_49_9	K00929
vamb.spades.222_49_10	K00817
vamb.spades.222_49_11	K00634
vamb.spades.222_49_12	K00180
vamb.spades.222_49_13	K00179
vamb.spades.222_49_15	K03522
vamb.spades.222_49_15	K22432

vamb.spades.222_49_17	K00248
vamb.spades.222_49_18	K01926
vamb.spades.222_49_20	K06158
vamb.spades.222_49_21	K01409
vamb.spades.222_49_22	K03789
vamb.spades.222_49_23	K14742
vamb.spades.222_49_24	K06925
vamb.spades.222_49_29	K06959
vamb.spades.222_49_30	K02836
vamb.spades.222_49_32	K03070
vamb.spades.222_49_34	K05808
vamb.spades.222_49_36	K02422
vamb.spades.222_49_37	K02407
vamb.spades.222_49_38	K06603
vamb.spades.222_49_44	K03785
vamb.spades.222_49_45	K00014
vamb.spades.222_49_46	K03564
vamb.spades.222_49_47	K03564
vamb.spades.222_49_49	K00812
vamb.spades.222_49_50	K01921
vamb.spades.222_49_56	K02004
vamb.spades.222_49_56	K11636

vamb.spades.222_49_57	K02003
vamb.spades.222_49_57	K11635

vamb.spades.222_49_62	K01992
vamb.spades.222_49_63	K01992
vamb.spades.222_49_64	K01990
vamb.spades.222_49_67	K07491
vamb.spades.222_49_68	K00005
vamb.spades.222_49_71	K14731
vamb.spades.222_49_75	K00060
vamb.spades.222_49_86	K01156
vamb.spades.222_49_87	K01156
vamb.spades.222_49_87	K07316

vamb.spades.222_49_90	K02003
vamb.spades.222_49_91	K02004
vamb.spades.222_49_92	K01953
vamb.spades.222_49_93	K07483
