2.A.23.2.10	Aspartate	159	vamb.spades.222_20_31
2.A.23.2.3	Aspartate	152	vamb.spades.222_20_31
3.A.1.3.1	Aspartate	217	vamb.spades.222_31_1
3.A.1.3.16	Aspartate	189	vamb.spades.222_31_1
3.A.1.3.19	Aspartate	162	vamb.spades.222_31_1
3.A.1.3.7	Aspartate	190	vamb.spades.222_31_1
2.A.23.1.1	Aspartate	351	vamb.spades.267_78_20
2.A.23.1.11	Aspartate	155	vamb.spades.267_78_20
2.A.23.1.14	Aspartate	351	vamb.spades.267_78_20
2.A.23.1.2	Aspartate	337	vamb.spades.267_78_20
2.A.23.1.5	Aspartate	350	vamb.spades.267_78_20
2.A.23.2.1	Aspartate	238	vamb.spades.267_78_20
2.A.23.2.10	Aspartate	238	vamb.spades.267_78_20
2.A.23.2.11	Aspartate	219	vamb.spades.267_78_20
2.A.23.2.2	Aspartate	222	vamb.spades.267_78_20
2.A.23.2.3	Aspartate	232	vamb.spades.267_78_20
2.A.23.2.6	Aspartate	228	vamb.spades.267_78_20
2.A.23.2.7	Aspartate	218	vamb.spades.267_78_20
3.A.1.3.1	Aspartate	274	vamb.spades.267_33_8
3.A.1.3.16	Aspartate	245	vamb.spades.267_61_9
3.A.1.3.19	Aspartate	246	vamb.spades.267_61_9
3.A.1.3.7	Aspartate	270	vamb.spades.267_33_8
3.A.1.3.1	Aspartate	318	vamb.spades.286_85_75
3.A.1.3.16	Aspartate	268	vamb.spades.286_85_75
3.A.1.3.19	Aspartate	273	vamb.spades.286_85_75
3.A.1.3.7	Aspartate	273	vamb.spades.286_85_75
2.A.53.3.1	Aspartate	240	vamb.spades.298_199_7
2.A.53.3.11	Aspartate	177	vamb.spades.298_199_7
3.A.1.3.1	Aspartate	315	vamb.spades.298_90_15
3.A.1.3.16	Aspartate	276	vamb.spades.298_90_15
3.A.1.3.19	Aspartate	276	vamb.spades.298_415_3
3.A.1.3.7	Aspartate	292	vamb.spades.298_90_15
3.A.1.3.1	Aspartate	306	vamb.spades.6_18_199
3.A.1.3.16	Aspartate	260	vamb.spades.6_18_199
3.A.1.3.19	Aspartate	275	vamb.spades.6_18_199
3.A.1.3.7	Aspartate	289	vamb.spades.6_18_199
3.A.1.3.1	Aspartate	300	vamb.spades.812_2_63
3.A.1.3.16	Aspartate	282	vamb.spades.812_2_63
3.A.1.3.19	Aspartate	292	vamb.spades.812_2_63
3.A.1.3.7	Aspartate	310	vamb.spades.812_2_63
3.A.1.3.1	Aspartate	281	vamb.spades.857_10_14
3.A.1.3.16	Aspartate	250	vamb.spades.857_10_14
3.A.1.3.19	Aspartate	241	vamb.spades.857_10_14
3.A.1.3.7	Aspartate	254	vamb.spades.857_90_61
2.A.23.1.1	Glutamate	352	concoct_megahit_6_243_1
2.A.23.1.12	Glutamate	200	concoct_megahit_6_243_1
2.A.23.1.2	Glutamate	323	concoct_megahit_6_243_1
2.A.23.1.5	Glutamate	350	concoct_megahit_6_243_1
2.A.23.2.1	Glutamate	242	concoct_megahit_6_243_1
2.A.23.2.10	Glutamate	242	concoct_megahit_6_243_1
2.A.23.2.11	Glutamate	225	concoct_megahit_6_243_1
2.A.23.2.2	Glutamate	217	concoct_megahit_6_243_1
2.A.23.2.3	Glutamate	236	concoct_megahit_6_243_1
2.A.23.2.4	Glutamate	199	concoct_megahit_6_243_1
2.A.23.2.6	Glutamate	233	concoct_megahit_6_243_1
2.A.23.2.7	Glutamate	221	concoct_megahit_6_243_1
2.A.23.3.2	Glutamate	213	concoct_megahit_6_243_1
2.A.27.1.1	Glutamate	236	concoct_megahit_6_251_10
2.A.27.1.2	Glutamate	215	concoct_megahit_6_251_10
2.A.27.1.3	Glutamate	263	concoct_megahit_6_251_10
3.A.1.3.1	Glutamate	281	concoct_megahit_6_47_6
3.A.1.3.16	Glutamate	252	concoct_megahit_6_47_6
3.A.1.3.19	Glutamate	244	concoct_megahit_6_47_6
3.A.1.3.2	Glutamate	333	concoct_megahit_6_47_6
3.A.1.3.25	Glutamate	275	concoct_megahit_6_47_6
3.A.1.3.4	Glutamate	249	concoct_megahit_6_47_6
3.A.1.3.7	Glutamate	259	concoct_megahit_6_184_2
3.A.1.3.9	Glutamate	254	concoct_megahit_6_184_2
3.A.1.3.1	Glutamate	303	concoct_spades_11_239_1
3.A.1.3.16	Glutamate	269	concoct_spades_11_239_1
3.A.1.3.19	Glutamate	277	concoct_spades_11_239_1
3.A.1.3.2	Glutamate	325	concoct_spades_11_239_1
3.A.1.3.25	Glutamate	325	concoct_spades_11_239_1
3.A.1.3.4	Glutamate	280	concoct_spades_11_239_1
3.A.1.3.7	Glutamate	280	concoct_spades_11_239_1
3.A.1.3.9	Glutamate	276	concoct_spades_11_239_1
2.A.23.1.1	Glutamate	175	maxbin2.megahit.017_48_2
2.A.23.1.2	Glutamate	189	maxbin2.megahit.017_48_2
2.A.23.1.5	Glutamate	201	maxbin2.megahit.017_48_2
3.A.1.3.1	Glutamate	274	maxbin2.megahit.017_53_35
3.A.1.3.16	Glutamate	241	maxbin2.megahit.017_53_35
3.A.1.3.19	Glutamate	251	maxbin2.megahit.017_53_35
3.A.1.3.2	Glutamate	338	maxbin2.megahit.017_53_35
3.A.1.3.25	Glutamate	280	maxbin2.megahit.017_53_35
3.A.1.3.4	Glutamate	245	maxbin2.megahit.017_53_35
3.A.1.3.7	Glutamate	263	maxbin2.megahit.017_9_5
3.A.1.3.9	Glutamate	258	maxbin2.megahit.017_9_5
2.A.47.5.2	Glutamate	177	maxbin2.spades.001_1_583
3.A.1.3.1	Glutamate	166	maxbin2.spades.001_1_495
3.A.1.3.2	Glutamate	163	maxbin2.spades.001_1_1461
3.A.1.3.25	Glutamate	163	maxbin2.spades.001_1_1461
3.A.1.3.7	Glutamate	155	maxbin2.spades.001_1_495
3.A.1.3.9	Glutamate	153	maxbin2.spades.001_1_495
2.A.56.3.1	Glutamate	171	maxbin2.spades.006_5_76
3.A.1.3.1	Glutamate	301	maxbin2.spades.006_2_73
3.A.1.3.16	Glutamate	253	maxbin2.spades.006_2_73
3.A.1.3.19	Glutamate	269	maxbin2.spades.006_2_73
3.A.1.3.2	Glutamate	336	maxbin2.spades.006_2_134
3.A.1.3.25	Glutamate	313	maxbin2.spades.006_2_73
3.A.1.3.4	Glutamate	274	maxbin2.spades.006_3_59
3.A.1.3.7	Glutamate	275	maxbin2.spades.006_3_59
3.A.1.3.9	Glutamate	281	maxbin2.spades.006_3_59
2.A.1.14.1	Glutamate	207	maxbin2.spades.028_10_29
2.A.1.14.2	Glutamate	176	maxbin2.spades.028_10_29
2.A.23.1.1	Glutamate	503	maxbin2.spades.028_6_33
2.A.23.1.2	Glutamate	767	maxbin2.spades.028_6_33
2.A.23.1.5	Glutamate	249	maxbin2.spades.028_6_33
2.A.23.2.1	Glutamate	172	maxbin2.spades.028_6_33
2.A.23.2.10	Glutamate	162	maxbin2.spades.028_6_33
2.A.23.2.11	Glutamate	172	maxbin2.spades.028_6_33
2.A.23.2.2	Glutamate	152	maxbin2.spades.028_6_33
2.A.23.2.3	Glutamate	160	maxbin2.spades.028_6_33
2.A.23.2.6	Glutamate	160	maxbin2.spades.028_6_33
2.A.23.2.7	Glutamate	151	maxbin2.spades.028_6_33
2.A.23.2.8	Glutamate	155	maxbin2.spades.028_6_33
2.A.23.3.2	Glutamate	151	maxbin2.spades.028_6_33
2.A.3.10.1	Glutamate	238	maxbin2.spades.028_45_7
2.A.3.10.15	Glutamate	207	maxbin2.spades.028_45_7
3.A.1.3.1	Glutamate	303	maxbin2.spades.028_106_8
3.A.1.3.16	Glutamate	271	maxbin2.spades.028_106_8
3.A.1.3.19	Glutamate	266	maxbin2.spades.028_106_8
3.A.1.3.2	Glutamate	317	maxbin2.spades.028_106_8
3.A.1.3.25	Glutamate	317	maxbin2.spades.028_106_8
3.A.1.3.4	Glutamate	276	maxbin2.spades.028_106_8
3.A.1.3.7	Glutamate	303	maxbin2.spades.028_106_8
3.A.1.3.9	Glutamate	285	maxbin2.spades.028_106_8
3.A.1.3.1	Glutamate	273	metabat1.megahit.20_7_192
3.A.1.3.16	Glutamate	236	metabat1.megahit.20_7_192
3.A.1.3.19	Glutamate	235	metabat1.megahit.20_7_192
3.A.1.3.2	Glutamate	329	metabat1.megahit.20_7_192
3.A.1.3.25	Glutamate	260	metabat1.megahit.20_7_192
3.A.1.3.4	Glutamate	242	metabat1.megahit.20_7_192
3.A.1.3.7	Glutamate	246	metabat1.megahit.20_7_192
3.A.1.3.9	Glutamate	230	metabat1.megahit.20_7_192
2.A.27.2.1	Glutamate	167	metabat1.spades.2_58_36
2.A.27.2.2	Glutamate	173	metabat1.spades.2_58_36
3.A.1.3.1	Glutamate	306	metabat1.spades.2_80_196
3.A.1.3.16	Glutamate	260	metabat1.spades.2_80_196
3.A.1.3.19	Glutamate	275	metabat1.spades.2_80_196
3.A.1.3.2	Glutamate	321	metabat1.spades.2_80_196
3.A.1.3.25	Glutamate	321	metabat1.spades.2_80_196
3.A.1.3.4	Glutamate	262	metabat1.spades.2_80_196
3.A.1.3.7	Glutamate	289	metabat1.spades.2_80_196
3.A.1.3.9	Glutamate	285	metabat1.spades.2_80_196
3.A.1.3.1	Glutamate	289	metabat2.megahit.14_10_4
3.A.1.3.16	Glutamate	273	metabat2.megahit.14_10_4
3.A.1.3.19	Glutamate	261	metabat2.megahit.14_10_4
3.A.1.3.2	Glutamate	283	metabat2.megahit.14_5_2
3.A.1.3.25	Glutamate	281	metabat2.megahit.14_10_4
3.A.1.3.4	Glutamate	276	metabat2.megahit.14_10_4
3.A.1.3.7	Glutamate	273	metabat2.megahit.14_10_4
3.A.1.3.9	Glutamate	285	metabat2.megahit.14_10_4
2.A.23.1.1	Glutamate	222	metabat2.megahit.24_13_45
2.A.23.1.2	Glutamate	224	metabat2.megahit.24_13_45
2.A.23.1.5	Glutamate	233	metabat2.megahit.24_13_45
3.A.1.3.1	Glutamate	305	metabat2.megahit.24_5_11
3.A.1.3.16	Glutamate	305	metabat2.megahit.24_5_11
3.A.1.3.19	Glutamate	286	metabat2.megahit.24_5_11
3.A.1.3.2	Glutamate	317	metabat2.megahit.24_5_11
3.A.1.3.25	Glutamate	288	metabat2.megahit.24_34_49
3.A.1.3.4	Glutamate	308	metabat2.megahit.24_5_11
3.A.1.3.7	Glutamate	307	metabat2.megahit.24_5_11
3.A.1.3.9	Glutamate	310	metabat2.megahit.24_5_11
2.A.23.1.1	Glutamate	291	metabat2.megahit.33_14_71
2.A.23.1.12	Glutamate	160	metabat2.megahit.33_14_71
2.A.23.1.2	Glutamate	235	metabat2.megahit.33_14_71
2.A.23.1.5	Glutamate	295	metabat2.megahit.33_14_71
2.A.23.2.1	Glutamate	205	metabat2.megahit.33_14_71
2.A.23.2.10	Glutamate	205	metabat2.megahit.33_14_71
2.A.23.2.11	Glutamate	189	metabat2.megahit.33_14_71
2.A.23.2.3	Glutamate	191	metabat2.megahit.33_14_71
2.A.23.2.6	Glutamate	206	metabat2.megahit.33_14_71
2.A.68.1.1	Glutamate	374	metabat2.megahit.33_52_29
2.A.68.1.3	Glutamate	175	metabat2.megahit.33_52_29
2.A.68.1.4	Glutamate	429	metabat2.megahit.33_52_29
3.A.1.3.1	Glutamate	294	metabat2.megahit.33_69_3
3.A.1.3.16	Glutamate	277	metabat2.megahit.33_69_3
3.A.1.3.19	Glutamate	259	metabat2.megahit.33_69_3
3.A.1.3.2	Glutamate	295	metabat2.megahit.33_69_3
3.A.1.3.25	Glutamate	295	metabat2.megahit.33_69_3
3.A.1.3.4	Glutamate	263	metabat2.megahit.33_69_3
3.A.1.3.7	Glutamate	297	metabat2.megahit.33_69_3
3.A.1.3.9	Glutamate	275	metabat2.megahit.33_69_3
2.A.23.1.1	Glutamate	387	metabat2.spades.15_20_1
2.A.23.1.12	Glutamate	191	metabat2.spades.15_20_1
2.A.23.1.2	Glutamate	328	metabat2.spades.15_20_1
2.A.23.1.5	Glutamate	383	metabat2.spades.15_20_1
2.A.23.2.1	Glutamate	231	metabat2.spades.15_20_1
2.A.23.2.10	Glutamate	231	metabat2.spades.15_20_1
2.A.23.2.11	Glutamate	226	metabat2.spades.15_20_1
2.A.23.2.2	Glutamate	225	metabat2.spades.15_20_1
2.A.23.2.3	Glutamate	236	metabat2.spades.15_20_1
2.A.23.2.4	Glutamate	181	metabat2.spades.15_20_1
2.A.23.2.6	Glutamate	226	metabat2.spades.15_20_1
2.A.23.2.7	Glutamate	222	metabat2.spades.15_20_1
3.A.1.3.1	Glutamate	314	metabat2.spades.15_8_26
3.A.1.3.16	Glutamate	278	metabat2.spades.15_8_26
3.A.1.3.19	Glutamate	281	metabat2.spades.15_8_26
3.A.1.3.2	Glutamate	509	metabat2.spades.15_8_24
3.A.1.3.25	Glutamate	320	metabat2.spades.15_8_26
3.A.1.3.4	Glutamate	285	metabat2.spades.15_8_26
3.A.1.3.7	Glutamate	301	metabat2.spades.15_8_26
3.A.1.3.9	Glutamate	288	metabat2.spades.15_8_26
3.A.1.3.1	Glutamate	285	metabat2.spades.18_12_18
3.A.1.3.16	Glutamate	271	metabat2.spades.18_12_18
3.A.1.3.19	Glutamate	285	metabat2.spades.18_12_18
3.A.1.3.2	Glutamate	300	metabat2.spades.18_12_18
3.A.1.3.25	Glutamate	292	metabat2.spades.18_12_18
3.A.1.3.4	Glutamate	295	metabat2.spades.18_12_18
3.A.1.3.7	Glutamate	286	metabat2.spades.18_12_18
3.A.1.3.9	Glutamate	281	metabat2.spades.18_12_18
2.A.47.5.2	Glutamate	215	metabat2.spades.25_8_122
3.A.1.3.1	Glutamate	306	metabat2.spades.25_16_51
3.A.1.3.16	Glutamate	283	metabat2.spades.25_3_81
3.A.1.3.19	Glutamate	280	metabat2.spades.25_3_81
3.A.1.3.2	Glutamate	335	metabat2.spades.25_33_22
3.A.1.3.25	Glutamate	296	metabat2.spades.25_16_51
3.A.1.3.4	Glutamate	271	metabat2.spades.25_3_81
3.A.1.3.7	Glutamate	310	metabat2.spades.25_3_81
3.A.1.3.9	Glutamate	283	metabat2.spades.25_3_81
2.A.23.1.1	Glutamate	501	metabat2.spades.7_166_7
2.A.23.1.2	Glutamate	659	metabat2.spades.7_166_7
2.A.23.1.5	Glutamate	228	metabat2.spades.7_166_7
2.A.23.2.1	Glutamate	176	metabat2.spades.7_166_7
2.A.23.2.10	Glutamate	151	metabat2.spades.7_166_7
2.A.23.2.11	Glutamate	176	metabat2.spades.7_166_7
2.A.23.2.3	Glutamate	156	metabat2.spades.7_166_7
2.A.23.2.6	Glutamate	154	metabat2.spades.7_166_7
2.A.3.10.1	Glutamate	350	metabat2.spades.7_10_7
2.A.3.10.15	Glutamate	260	metabat2.spades.7_10_7
2.A.56.3.1	Glutamate	154	metabat2.spades.7_1_8
3.A.1.3.1	Glutamate	319	metabat2.spades.7_127_5
3.A.1.3.16	Glutamate	308	metabat2.spades.7_53_4
3.A.1.3.19	Glutamate	293	metabat2.spades.7_53_4
3.A.1.3.2	Glutamate	318	metabat2.spades.7_127_5
3.A.1.3.25	Glutamate	318	metabat2.spades.7_127_5
3.A.1.3.4	Glutamate	302	metabat2.spades.7_53_4
3.A.1.3.7	Glutamate	324	metabat2.spades.7_53_4
3.A.1.3.9	Glutamate	308	metabat2.spades.7_53_4
2.A.23.1.1	Glutamate	330	vamb.megahit.295_31_12
2.A.23.1.12	Glutamate	172	vamb.megahit.295_31_12
2.A.23.1.2	Glutamate	332	vamb.megahit.295_31_12
2.A.23.1.5	Glutamate	359	vamb.megahit.295_31_12
2.A.23.2.1	Glutamate	214	vamb.megahit.295_31_12
2.A.23.2.10	Glutamate	204	vamb.megahit.295_31_12
2.A.23.2.11	Glutamate	214	vamb.megahit.295_31_12
2.A.23.2.2	Glutamate	188	vamb.megahit.295_31_12
2.A.23.2.3	Glutamate	205	vamb.megahit.295_31_12
2.A.23.2.4	Glutamate	177	vamb.megahit.295_31_12
2.A.23.2.5	Glutamate	175	vamb.megahit.295_31_12
2.A.23.2.6	Glutamate	201	vamb.megahit.295_31_12
2.A.27.1.1	Glutamate	295	vamb.megahit.295_99_18
2.A.27.1.2	Glutamate	252	vamb.megahit.295_99_18
2.A.27.1.3	Glutamate	316	vamb.megahit.295_5_74
2.A.27.2.1	Glutamate	167	vamb.megahit.295_96_15
2.A.27.2.2	Glutamate	173	vamb.megahit.295_96_15
3.A.1.3.1	Glutamate	282	vamb.megahit.295_3_8
3.A.1.3.16	Glutamate	278	vamb.megahit.295_3_8
3.A.1.3.19	Glutamate	261	vamb.megahit.295_3_8
3.A.1.3.2	Glutamate	286	vamb.megahit.295_3_8
3.A.1.3.25	Glutamate	271	vamb.megahit.295_3_8
3.A.1.3.4	Glutamate	294	vamb.megahit.295_3_8
3.A.1.3.7	Glutamate	276	vamb.megahit.295_3_8
3.A.1.3.9	Glutamate	293	vamb.megahit.295_3_8
2.A.47.5.2	Glutamate	213	vamb.megahit.39_39_86
3.A.1.3.1	Glutamate	305	vamb.megahit.39_41_4
3.A.1.3.16	Glutamate	282	vamb.megahit.39_46_61
3.A.1.3.19	Glutamate	276	vamb.megahit.39_46_61
3.A.1.3.2	Glutamate	332	vamb.megahit.39_12_180
3.A.1.3.25	Glutamate	296	vamb.megahit.39_41_4
3.A.1.3.4	Glutamate	270	vamb.megahit.39_46_61
3.A.1.3.7	Glutamate	310	vamb.megahit.39_46_61
3.A.1.3.9	Glutamate	286	vamb.megahit.39_46_61
2.A.23.1.1	Glutamate	294	vamb.megahit.488_5_175
2.A.23.1.12	Glutamate	174	vamb.megahit.488_5_175
2.A.23.1.2	Glutamate	269	vamb.megahit.488_5_175
2.A.23.1.5	Glutamate	303	vamb.megahit.488_5_175
2.A.23.2.1	Glutamate	209	vamb.megahit.488_5_175
2.A.23.2.10	Glutamate	209	vamb.megahit.488_5_175
2.A.23.2.11	Glutamate	206	vamb.megahit.488_5_175
2.A.23.2.2	Glutamate	202	vamb.megahit.488_5_175
2.A.23.2.3	Glutamate	194	vamb.megahit.488_5_175
2.A.23.2.4	Glutamate	186	vamb.megahit.488_5_175
2.A.23.2.5	Glutamate	186	vamb.megahit.488_5_175
2.A.23.2.6	Glutamate	195	vamb.megahit.488_5_175
2.A.23.2.7	Glutamate	204	vamb.megahit.488_5_175
2.A.3.8.18	Glutamate	154	vamb.megahit.488_4_204
2.A.3.8.5	Glutamate	158	vamb.megahit.488_4_204
3.A.1.3.1	Glutamate	300	vamb.megahit.488_7_19
3.A.1.3.16	Glutamate	274	vamb.megahit.488_7_19
3.A.1.3.19	Glutamate	257	vamb.megahit.488_7_19
3.A.1.3.2	Glutamate	288	vamb.megahit.488_7_19
3.A.1.3.25	Glutamate	288	vamb.megahit.488_7_19
3.A.1.3.4	Glutamate	253	vamb.megahit.488_7_19
3.A.1.3.7	Glutamate	297	vamb.megahit.488_7_19
3.A.1.3.9	Glutamate	278	vamb.megahit.488_7_19
3.A.1.3.1	Glutamate	298	vamb.megahit.77_21_108
3.A.1.3.16	Glutamate	270	vamb.megahit.77_21_112
3.A.1.3.19	Glutamate	272	vamb.megahit.77_21_108
3.A.1.3.2	Glutamate	336	vamb.megahit.77_21_112
3.A.1.3.25	Glutamate	321	vamb.megahit.77_21_108
3.A.1.3.4	Glutamate	272	vamb.megahit.77_21_108
3.A.1.3.7	Glutamate	293	vamb.megahit.77_21_108
3.A.1.3.9	Glutamate	291	vamb.megahit.77_21_112
2.A.47.5.2	Glutamate	177	vamb.megahit.78_73_1
3.A.1.3.1	Glutamate	157	vamb.megahit.78_176_10
3.A.1.3.2	Glutamate	159	vamb.megahit.78_44_5
3.A.1.3.25	Glutamate	159	vamb.megahit.78_44_5
2.A.23.1.1	Glutamate	340	vamb.spades.1056_36_42
2.A.23.1.2	Glutamate	328	vamb.spades.1056_36_42
2.A.23.1.5	Glutamate	354	vamb.spades.1056_36_42
2.A.23.2.1	Glutamate	224	vamb.spades.1056_36_42
2.A.23.2.10	Glutamate	213	vamb.spades.1056_36_42
2.A.23.2.11	Glutamate	224	vamb.spades.1056_36_42
2.A.23.2.3	Glutamate	215	vamb.spades.1056_36_42
2.A.23.2.4	Glutamate	167	vamb.spades.1056_36_42
2.A.23.2.5	Glutamate	205	vamb.spades.1056_36_42
2.A.23.2.6	Glutamate	210	vamb.spades.1056_36_42
2.A.23.2.7	Glutamate	200	vamb.spades.1056_36_42
2.A.27.2.1	Glutamate	256	vamb.spades.1056_49_57
2.A.27.2.2	Glutamate	270	vamb.spades.1056_49_57
2.A.3.8.18	Glutamate	176	vamb.spades.1056_39_31
2.A.3.8.5	Glutamate	177	vamb.spades.1056_39_31
2.A.47.5.2	Glutamate	162	vamb.spades.1056_21_8
2.A.68.1.1	Glutamate	357	vamb.spades.1056_45_119
2.A.68.1.3	Glutamate	191	vamb.spades.1056_45_119
2.A.68.1.4	Glutamate	405	vamb.spades.1056_45_119
3.A.1.3.1	Glutamate	299	vamb.spades.1056_39_55
3.A.1.3.16	Glutamate	268	vamb.spades.1056_39_55
3.A.1.3.19	Glutamate	266	vamb.spades.1056_39_55
3.A.1.3.2	Glutamate	306	vamb.spades.1056_39_55
3.A.1.3.25	Glutamate	306	vamb.spades.1056_39_55
3.A.1.3.4	Glutamate	257	vamb.spades.1056_39_55
3.A.1.3.7	Glutamate	306	vamb.spades.1056_39_55
3.A.1.3.9	Glutamate	281	vamb.spades.1056_39_55
2.A.23.1.1	Glutamate	330	vamb.spades.108_25_49
2.A.23.1.12	Glutamate	184	vamb.spades.108_25_49
2.A.23.1.2	Glutamate	306	vamb.spades.108_25_49
2.A.23.1.5	Glutamate	347	vamb.spades.108_25_49
2.A.23.2.1	Glutamate	228	vamb.spades.108_25_49
2.A.23.2.10	Glutamate	228	vamb.spades.108_25_49
2.A.23.2.11	Glutamate	217	vamb.spades.108_25_49
2.A.23.2.2	Glutamate	226	vamb.spades.108_25_49
2.A.23.2.3	Glutamate	201	vamb.spades.108_25_49
2.A.23.2.4	Glutamate	180	vamb.spades.108_25_49
2.A.23.2.5	Glutamate	191	vamb.spades.108_25_49
2.A.23.2.6	Glutamate	223	vamb.spades.108_25_49
2.A.23.2.7	Glutamate	222	vamb.spades.108_25_49
2.A.47.5.2	Glutamate	152	vamb.spades.108_19_43
2.A.56.3.1	Glutamate	164	vamb.spades.108_27_23
3.A.1.3.1	Glutamate	307	vamb.spades.108_3_56
3.A.1.3.16	Glutamate	270	vamb.spades.108_3_56
3.A.1.3.19	Glutamate	278	vamb.spades.108_3_56
3.A.1.3.2	Glutamate	332	vamb.spades.108_23_68
3.A.1.3.25	Glutamate	310	vamb.spades.108_3_56
3.A.1.3.4	Glutamate	276	vamb.spades.108_23_68
3.A.1.3.7	Glutamate	286	vamb.spades.108_3_56
3.A.1.3.9	Glutamate	290	vamb.spades.108_23_68
3.A.1.3.1	Glutamate	294	vamb.spades.1_38_58
3.A.1.3.16	Glutamate	269	vamb.spades.1_38_58
3.A.1.3.19	Glutamate	270	vamb.spades.1_38_58
3.A.1.3.2	Glutamate	290	vamb.spades.1_38_58
3.A.1.3.25	Glutamate	289	vamb.spades.1_38_58
3.A.1.3.4	Glutamate	285	vamb.spades.1_38_58
3.A.1.3.7	Glutamate	280	vamb.spades.1_38_58
3.A.1.3.9	Glutamate	270	vamb.spades.1_38_58
2.A.56.3.1	Glutamate	188	vamb.spades.21_32_52
3.A.1.3.1	Glutamate	308	vamb.spades.21_24_93
3.A.1.3.16	Glutamate	275	vamb.spades.21_24_93
3.A.1.3.19	Glutamate	273	vamb.spades.21_24_93
3.A.1.3.2	Glutamate	357	vamb.spades.21_19_24
3.A.1.3.25	Glutamate	327	vamb.spades.21_24_93
3.A.1.3.4	Glutamate	288	vamb.spades.21_26_17
3.A.1.3.7	Glutamate	285	vamb.spades.21_24_93
3.A.1.3.9	Glutamate	280	vamb.spades.21_26_17
2.A.23.1.1	Glutamate	214	vamb.spades.222_20_31
2.A.23.1.2	Glutamate	229	vamb.spades.222_20_31
2.A.23.1.5	Glutamate	208	vamb.spades.222_20_31
2.A.23.2.1	Glutamate	159	vamb.spades.222_20_31
2.A.23.2.10	Glutamate	159	vamb.spades.222_20_31
2.A.23.2.3	Glutamate	152	vamb.spades.222_20_31
2.A.47.5.2	Glutamate	169	vamb.spades.222_12_3
2.A.68.1.1	Glutamate	363	vamb.spades.222_31_8
2.A.68.1.3	Glutamate	182	vamb.spades.222_31_8
2.A.68.1.4	Glutamate	419	vamb.spades.222_31_8
3.A.1.3.1	Glutamate	217	vamb.spades.222_31_1
3.A.1.3.16	Glutamate	189	vamb.spades.222_31_1
3.A.1.3.19	Glutamate	162	vamb.spades.222_31_1
3.A.1.3.2	Glutamate	203	vamb.spades.222_31_1
3.A.1.3.25	Glutamate	197	vamb.spades.222_31_1
3.A.1.3.4	Glutamate	162	vamb.spades.222_31_1
3.A.1.3.7	Glutamate	190	vamb.spades.222_31_1
3.A.1.3.9	Glutamate	191	vamb.spades.222_31_1
2.A.23.1.1	Glutamate	351	vamb.spades.267_78_20
2.A.23.1.12	Glutamate	193	vamb.spades.267_78_20
2.A.23.1.2	Glutamate	337	vamb.spades.267_78_20
2.A.23.1.5	Glutamate	350	vamb.spades.267_78_20
2.A.23.2.1	Glutamate	238	vamb.spades.267_78_20
2.A.23.2.10	Glutamate	238	vamb.spades.267_78_20
2.A.23.2.11	Glutamate	219	vamb.spades.267_78_20
2.A.23.2.2	Glutamate	222	vamb.spades.267_78_20
2.A.23.2.3	Glutamate	232	vamb.spades.267_78_20
2.A.23.2.5	Glutamate	207	vamb.spades.267_78_20
2.A.23.2.6	Glutamate	228	vamb.spades.267_78_20
2.A.23.2.7	Glutamate	218	vamb.spades.267_78_20
2.A.23.3.2	Glutamate	219	vamb.spades.267_78_20
2.A.68.1.1	Glutamate	365	vamb.spades.267_19_20
2.A.68.1.3	Glutamate	161	vamb.spades.267_19_20
2.A.68.1.4	Glutamate	362	vamb.spades.267_19_20
3.A.1.3.1	Glutamate	274	vamb.spades.267_33_8
3.A.1.3.16	Glutamate	245	vamb.spades.267_61_9
3.A.1.3.19	Glutamate	246	vamb.spades.267_61_9
3.A.1.3.2	Glutamate	340	vamb.spades.267_61_9
3.A.1.3.25	Glutamate	283	vamb.spades.267_61_9
3.A.1.3.4	Glutamate	249	vamb.spades.267_33_8
3.A.1.3.7	Glutamate	270	vamb.spades.267_33_8
3.A.1.3.9	Glutamate	271	vamb.spades.267_33_8
3.A.1.3.1	Glutamate	318	vamb.spades.286_85_75
3.A.1.3.16	Glutamate	268	vamb.spades.286_85_75
3.A.1.3.19	Glutamate	273	vamb.spades.286_85_75
3.A.1.3.2	Glutamate	339	vamb.spades.286_17_26
3.A.1.3.25	Glutamate	311	vamb.spades.286_85_75
3.A.1.3.4	Glutamate	274	vamb.spades.286_85_75
3.A.1.3.7	Glutamate	273	vamb.spades.286_85_75
3.A.1.3.9	Glutamate	268	vamb.spades.286_11_31
3.A.1.3.1	Glutamate	315	vamb.spades.298_90_15
3.A.1.3.16	Glutamate	276	vamb.spades.298_90_15
3.A.1.3.19	Glutamate	276	vamb.spades.298_415_3
3.A.1.3.2	Glutamate	355	vamb.spades.298_330_3
3.A.1.3.25	Glutamate	320	vamb.spades.298_415_3
3.A.1.3.4	Glutamate	291	vamb.spades.298_90_15
3.A.1.3.7	Glutamate	292	vamb.spades.298_90_15
3.A.1.3.9	Glutamate	296	vamb.spades.298_90_15
2.A.1.14.1	Glutamate	185	vamb.spades.6_8_165
3.A.1.3.1	Glutamate	306	vamb.spades.6_18_199
3.A.1.3.16	Glutamate	260	vamb.spades.6_18_199
3.A.1.3.19	Glutamate	275	vamb.spades.6_18_199
3.A.1.3.2	Glutamate	321	vamb.spades.6_18_199
